outer_split_id,variant_id,variant_type,date_count,row_coverage,mean_rank_ic,rank_ic_std,rank_ic_ir_annualized,positive_ic_fraction,quintile_1_mean_label,quintile_2_mean_label,quintile_3_mean_label,quintile_4_mean_label,quintile_5_mean_label,quintile_5_minus_1,nondecreasing_quintile_steps,top50_five_day_one_way_turnover,mean_size_rank_corr,mean_turnover_rank_corr,mean_idiosyncratic_volatility_rank_corr,evidence_class
split_002,fundamental_value,archetype,124,1.0,0.023751204406464298,0.19381732762359372,1.9453300992717766,0.4435483870967742,0.022519301623106003,0.026404136791825294,0.025656728073954582,0.026197796687483788,0.02600562945008278,0.003486327826976776,2,0.09583333333333334,0.40459880245637025,-0.3673618077713505,-0.37886635123074935,post_observation_research_diagnostic_only
split_002,speculation_reversal,archetype,124,0.999520029685559,0.07758106851755381,0.147087148972837,8.373003971217734,0.6935483870967742,0.01804816722869873,0.02468167431652546,0.027340613305568695,0.028803454712033272,0.027912599965929985,0.009864432737231255,3,0.8908333333333335,0.02032006569688727,-0.4556497136973487,-0.06593816544137841,post_observation_research_diagnostic_only
split_002,trading_mispricing,archetype,124,0.9977574496232838,0.05376067307106469,0.11210434645570648,7.61276662815301,0.6854838709677419,0.019164983183145523,0.025900861248373985,0.027030369266867638,0.027391932904720306,0.027299664914608,0.008134681731462479,3,0.8083333333333332,0.2274390978640301,-0.49331127906009187,-0.11770195812732596,post_observation_research_diagnostic_only
split_002,value_low_risk,archetype,124,0.9995563299614411,0.04677321137251074,0.2650019938796754,2.801872170842093,0.46774193548387094,0.01987030915915966,0.029708266258239746,0.03060286119580269,0.02693985216319561,0.01967642828822136,-0.00019388087093830109,2,0.15916666666666665,0.46754382040271764,-0.639431217815075,-0.7559379463166135,post_observation_research_diagnostic_only
split_002,trend_flow_confirmation,archetype,124,0.9977574496232838,-0.06726842876141197,0.10956972667460238,-9.745878117446162,0.3064516129032258,0.02955658547580242,0.028246190398931503,0.02524523250758648,0.02178325317800045,0.0219713244587183,-0.007585261017084122,1,0.7416666666666666,0.3272375763039381,-0.01913097579937666,-0.060342052333801514,post_observation_research_diagnostic_only
split_002,diversified_economic,archetype,124,0.999439362405821,0.041093617697854835,0.21790175820373306,2.993738842588849,0.47580645161290325,0.018787192180752754,0.0283689945936203,0.03133115544915199,0.027771497145295143,0.020539557561278343,0.001752365380525589,2,0.5708333333333333,0.45907200125184733,-0.6312549365377444,-0.5194765827451762,post_observation_research_diagnostic_only
split_003,value,sleeve,124,0.9982296102722932,0.08319625477025823,0.15112588625026074,8.739069351873976,0.7661290322580645,0.01987653784453869,0.024369152262806892,0.03072919137775898,0.028681468218564987,0.02290080115199089,0.003024263307452202,2,0.08166666666666668,0.3073332063376977,-0.44336688650760414,-0.4892842248882734,post_observation_research_diagnostic_only
split_003,profitability,sleeve,124,1.0,0.0163807654791526,0.08323448331417324,3.1241449469294444,0.6451612903225806,0.022590603679418564,0.02670496515929699,0.03154011070728302,0.02316848374903202,0.022550102323293686,-4.050135612487793e-05,2,0.035,0.3049762367137255,-0.1975167618647188,-0.12663577333000328,post_observation_research_diagnostic_only
split_003,accounting_quality,sleeve,124,1.0,0.027022112660219075,0.06945452158682859,6.176167226993138,0.7096774193548387,0.02232714742422104,0.02673996239900589,0.02420647069811821,0.028369074687361717,0.024906449019908905,0.002579301595687866,2,0.07833333333333332,0.17915839177745962,-0.14172982401241865,-0.13245312922109692,post_observation_research_diagnostic_only
split_003,investment_growth,sleeve,124,0.9997660988514647,-0.010813396234011303,0.04886646699095582,-3.512784004027713,0.3951612903225806,0.0258368868380785,0.0244401004165411,0.027478991076350212,0.023278554901480675,0.025624630972743034,-0.00021225586533546448,2,0.06083333333333334,-0.14800041049460844,0.10981376469965427,0.07288092906570208,post_observation_research_diagnostic_only
split_003,illiquidity_premium,sleeve,124,0.9831228222996515,-0.004773119925485701,0.08761301270152766,-0.8648364833938956,0.4435483870967742,0.0260438472032547,0.027946995571255684,0.02700100466609001,0.023065362125635147,0.023188065737485886,-0.002855781465768814,2,0.26333333333333336,-0.7916980195931301,0.08340429662186025,-0.021867688265170028,post_observation_research_diagnostic_only
split_003,speculative_activity,sleeve,124,0.9982296102722932,0.053634695943593325,0.10946319456601511,7.778179743826122,0.6612903225806451,0.025856951251626015,0.027205821126699448,0.02688104473054409,0.02453526481986046,0.022085508331656456,-0.0037714429199695587,1,0.8983333333333334,0.09422564682271911,-0.7077400243358619,-0.21600712603147848,post_observation_research_diagnostic_only
split_003,institutional_flow,sleeve,124,0.9982296102722932,0.029290006361974312,0.0952043245511931,4.88385836033827,0.6209677419354839,0.015380618162453175,0.020294882357120514,0.024644656106829643,0.03090883605182171,0.03531684726476669,0.01993622910231352,4,0.8283333333333335,0.37438145156992614,0.1139783433413593,0.09145472408106224,post_observation_research_diagnostic_only
split_003,short_term_reversal,sleeve,124,0.9838608207510646,-0.0033351749087868377,0.09721154806232986,-0.5446293303689428,0.47580645161290325,0.03931576386094093,0.025720104575157166,0.0218534953892231,0.018883731216192245,0.02168586663901806,-0.017629897221922874,1,0.5941666666666666,-0.1756516786279107,-0.19024128254700715,-0.04067874233066403,post_observation_research_diagnostic_only
split_003,traditional_momentum,sleeve,124,0.7541053684346367,-0.017707751108282314,0.17934789032648246,-1.5673551205578522,0.45161290322580644,0.017323030158877373,0.027347799390554428,0.027914708480238914,0.03119945526123047,0.03150159865617752,0.014178568497300148,4,0.18083333333333332,-0.005024568251863576,0.3988828053633487,0.5953835177554623,post_observation_research_diagnostic_only
split_003,trend_anchor,sleeve,124,0.8631395986578914,0.028928320023794384,0.11164129442634393,4.11337799457418,0.5564516129032258,0.015255599282681942,0.022044017910957336,0.02415832132101059,0.030176827684044838,0.03946138918399811,0.024205789901316166,4,0.8108333333333334,0.313304949465944,0.09800112753307558,0.0956963851814315,post_observation_research_diagnostic_only
split_003,low_risk_lottery,sleeve,124,0.9556757323525616,0.02866989467009361,0.19518903956626293,2.33169070087257,0.6048387096774194,0.031622786074876785,0.03123137727379799,0.030428573489189148,0.02447201870381832,0.010587931610643864,-0.02103485446423292,0,0.16083333333333336,0.1486389087888041,-0.6473677598487392,-0.9219431097088935,post_observation_research_diagnostic_only
split_003,value_profitability,archetype,124,1.0,0.060335018314489924,0.10718253168474692,8.936052431277933,0.7580645161290323,0.017886681482195854,0.03005743771791458,0.03092111088335514,0.029907066375017166,0.017782477661967278,-0.00010420382022857666,2,0.09083333333333336,0.38427926869679635,-0.4074064580119493,-0.38568757513508584,post_observation_research_diagnostic_only
split_003,fundamental_value,archetype,124,1.0,0.056059940777564675,0.10500964938170972,8.474687574927517,0.7580645161290323,0.01890190877020359,0.029787175357341766,0.02798437513411045,0.029789719730615616,0.02008897438645363,0.0011870656162500381,2,0.10833333333333335,0.36313353849550867,-0.36258386326812553,-0.34365234230456587,post_observation_research_diagnostic_only
split_003,speculation_reversal,archetype,124,0.9997540005161957,0.03132740360815755,0.11017259309502492,4.513891350294918,0.6048387096774194,0.03383512422442436,0.02571103908121586,0.024627039209008217,0.021292943507432938,0.02111091837286949,-0.01272420585155487,0,0.8641666666666667,-0.048619882712656944,-0.5506109325521483,-0.14868515439718624,post_observation_research_diagnostic_only
split_003,trading_mispricing,archetype,124,0.9982296102722932,0.049722862706571634,0.09632045802258031,8.194790508468495,0.6612903225806451,0.02442229352891445,0.028155099600553513,0.025490595027804375,0.023679835721850395,0.02481340803205967,0.0003911145031452179,2,0.8266666666666667,0.18708461245879715,-0.5204959060892165,-0.10163120200604699,post_observation_research_diagnostic_only
split_003,value_low_risk,archetype,124,0.9998669183120402,0.06558456965537379,0.1812829056985354,5.743082961386383,0.6935483870967742,0.024292943999171257,0.02770964987576008,0.030000774189829826,0.029354805126786232,0.015205491334199905,-0.009087452664971352,2,0.11750000000000001,0.2452492355908979,-0.6012969063821743,-0.7949379628247815,post_observation_research_diagnostic_only
split_003,trend_flow_confirmation,archetype,124,0.9982296102722932,0.030601598733685353,0.1062109266969409,4.5737791292231975,0.6209677419354839,0.014750344678759575,0.01880185678601265,0.024529464542865753,0.030017949640750885,0.03844336047768593,0.023693015798926353,4,0.8216666666666668,0.39497483149822504,0.12330935003575391,0.1052891831642548,post_observation_research_diagnostic_only
split_003,diversified_economic,archetype,124,0.9997056071751194,0.06980565882003102,0.13430418174997424,8.250900795627386,0.7661290322580645,0.020751943811774254,0.029548944905400276,0.03152836114168167,0.028190862387418747,0.016548169776797295,-0.004203774034976959,2,0.5358333333333333,0.3196936920796262,-0.6419272773279601,-0.529871177127466,post_observation_research_diagnostic_only
