outer_split_id,factor,window_count,eligible_window_count,selected_window_count,selection_frequency,frozen_direction,direction_agreement_ratio,direction_adjusted_positive_window_ratio,median_train_ic,median_validation_ic,median_development_degradation,worst_development_degradation,upstream_fdr_pass,upstream_fdr_q_value,coverage_min,coverage_median,stability_role,role_reason
split_001,alpha158_BETA10,3,3,3,1.0,-1,1.0,1.0,-0.0255602603002148,-0.0848841321644437,0.05510828380627565,0.05003186385513554,True,0.0198654848336377,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.05003186385513554;upstream_fdr_pass=True
split_001,alpha158_BETA20,3,3,3,1.0,-1,1.0,1.0,-0.05146886304865448,-0.1416595715123165,0.09056926789879624,0.05909819906781083,True,0.0070536323834476,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.05909819906781083;upstream_fdr_pass=True
split_001,alpha158_BETA30,3,3,3,1.0,-1,1.0,1.0,-0.07545497596832097,-0.17284421427191007,0.0973892383035891,0.03135365574459989,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.03135365574459989;upstream_fdr_pass=True
split_001,alpha158_BETA5,3,3,3,1.0,-1,1.0,1.0,-0.014674549766616396,-0.05811379330066659,0.03699520028744517,0.005952838938207599,True,0.0429920956236745,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.005952838938207599;upstream_fdr_pass=True
split_001,alpha158_BETA60,3,3,2,0.6666666666666666,-1,1.0,0.6666666666666666,-0.07331482093850432,-0.09783458375227028,0.07002027993168268,0.007436394580757372,True,0.0030657415978516,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=0.667;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.667;worst_development_degradation=0.007436394580757372;upstream_fdr_pass=True
split_001,alpha158_CNTD10,3,3,0,0.0,-1,1.0,1.0,-0.012598590448981983,-0.06793630653922714,,,False,0.1758154737248813,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=nan;upstream_fdr_pass=False
split_001,alpha158_CNTD20,3,3,0,0.0,-1,1.0,1.0,-0.030517274317705654,-0.09083815149010259,,,False,0.0784829849050032,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=nan;upstream_fdr_pass=False
split_001,alpha158_CNTD30,3,3,3,1.0,-1,1.0,1.0,-0.04821908960767382,-0.10529731069460202,0.05648788341714915,0.027457137721928704,True,0.037056013293637,1.0,1.0,stable_core,eligible_windows=3;selection_frequency=1.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=0.027457137721928704;upstream_fdr_pass=True
split_001,alpha158_CNTD5,3,3,0,0.0,-1,1.0,1.0,-0.007307868686693864,-0.054750170550585134,,,False,0.2028662736925806,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=nan;upstream_fdr_pass=False
split_001,alpha158_CNTD60,3,3,0,0.0,-1,1.0,0.6666666666666666,-0.0503258976935466,-0.10527984491882673,,,False,0.0719169513232593,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=0.667;worst_development_degradation=nan;upstream_fdr_pass=False
split_001,alpha158_CNTN10,3,3,0,0.0,1,1.0,1.0,0.008129585804575323,0.045432028719694637,,,False,0.3635724275724276,1.0,1.0,holdout,eligible_windows=3;selection_frequency=0.000;direction_agreement=1.000;direction_adjusted_validation_positive_ratio=1.000;worst_development_degradation=nan;upstream_fdr_pass=False
