outer_split_id,inner_split_id,factor,selected,selection_eligible,selection_reason,frozen_direction,fdr_bh_q_value
split_001,split_001_inner_001,alpha158_OPEN0,True,True,selected,1,0.0097094189103874
split_001,split_001_inner_001,alpha158_QTLD10,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_QTLD20,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha158_QTLD30,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_QTLD5,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_QTLD60,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_QTLU10,False,True,fdr_not_passed,1,0.3598708983324368
split_001,split_001_inner_001,alpha158_QTLU20,False,True,fdr_not_passed,1,0.0708083737823514
split_001,split_001_inner_001,alpha158_QTLU30,True,True,selected,1,0.0160867578810686
split_001,split_001_inner_001,alpha158_QTLU5,False,True,direction_mismatch;fdr_not_passed,-1,0.9121824121824122
split_001,split_001_inner_001,alpha158_QTLU60,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_RANK10,False,True,fdr_not_passed,-1,0.0582258650440468
split_001,split_001_inner_001,alpha158_RANK20,True,True,selected,-1,0.0110337775432115
split_001,split_001_inner_001,alpha158_RANK30,True,True,selected,-1,0.0097094189103874
split_001,split_001_inner_001,alpha158_RANK60,True,True,selected,-1,0.0030657415978516
split_001,split_001_inner_001,alpha158_RESI10,False,True,weak_validation_ic;fdr_not_passed,-1,0.5868787462537463
split_001,split_001_inner_001,alpha158_RESI20,False,True,weak_validation_ic;fdr_not_passed,1,0.5583397793429141
split_001,split_001_inner_001,alpha158_RESI30,False,True,fdr_not_passed,1,0.3937622886667472
split_001,split_001_inner_001,alpha158_RESI5,False,True,weak_validation_ic;fdr_not_passed,-1,0.0989227379119075
split_001,split_001_inner_001,alpha158_RESI60,False,True,fdr_not_passed,-1,0.2036498854680673
split_001,split_001_inner_001,alpha158_ROC10,True,True,selected,1,0.0083961264865787
split_001,split_001_inner_001,alpha158_ROC20,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha158_ROC30,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_ROC5,True,True,selected,1,0.0417707292707292
split_001,split_001_inner_001,alpha158_ROC60,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_RSQR10,False,True,fdr_not_passed,1,0.3164082294517077
split_001,split_001_inner_001,alpha158_RSQR20,False,True,fdr_not_passed,1,0.1301176699406788
split_001,split_001_inner_001,alpha158_RSQR30,True,True,selected,1,0.0122629663914067
split_001,split_001_inner_001,alpha158_RSQR5,False,True,fdr_not_passed,1,0.2183438452095168
split_001,split_001_inner_001,alpha158_RSQR60,False,True,fdr_not_passed,-1,0.9168268013845224
split_001,split_001_inner_001,alpha158_RSV10,False,True,fdr_not_passed,-1,0.103189449688552
split_001,split_001_inner_001,alpha158_RSV20,True,True,selected,-1,0.0249584440455809
split_001,split_001_inner_001,alpha158_RSV30,True,True,selected,-1,0.0110337775432115
split_001,split_001_inner_001,alpha158_RSV5,False,True,fdr_not_passed,-1,0.1971012038808648
split_001,split_001_inner_001,alpha158_RSV60,True,True,selected,-1,0.0043398160281277
split_001,split_001_inner_001,alpha158_STD10,True,True,selected,-1,0.0043398160281277
split_001,split_001_inner_001,alpha158_STD20,True,True,selected,-1,0.0146886080952015
split_001,split_001_inner_001,alpha158_STD30,False,True,fdr_not_passed,-1,0.052393113578582
split_001,split_001_inner_001,alpha158_STD5,True,True,selected,-1,0.0070536323834476
split_001,split_001_inner_001,alpha158_STD60,False,True,fdr_not_passed,-1,0.0999486999486999
split_001,split_001_inner_001,alpha158_SUMD10,False,True,fdr_not_passed,-1,0.0814149486876759
split_001,split_001_inner_001,alpha158_SUMD20,True,True,selected,-1,0.0070536323834476
split_001,split_001_inner_001,alpha158_SUMD30,True,True,selected,-1,0.0043398160281277
split_001,split_001_inner_001,alpha158_SUMD5,False,True,fdr_not_passed,-1,0.1886512798733108
split_001,split_001_inner_001,alpha158_SUMD60,True,True,selected,-1,0.0043398160281277
split_001,split_001_inner_001,alpha158_SUMN10,False,True,fdr_not_passed,1,0.0803458836245721
split_001,split_001_inner_001,alpha158_SUMN20,True,True,selected,1,0.0146886080952015
split_001,split_001_inner_001,alpha158_SUMN30,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha158_SUMN5,False,True,fdr_not_passed,1,0.2020800145800146
split_001,split_001_inner_001,alpha158_SUMN60,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_SUMP10,False,True,fdr_not_passed,-1,0.0761701533760357
split_001,split_001_inner_001,alpha158_SUMP20,True,True,selected,-1,0.0097094189103874
split_001,split_001_inner_001,alpha158_SUMP30,True,True,selected,-1,0.0043398160281277
split_001,split_001_inner_001,alpha158_SUMP5,False,True,fdr_not_passed,-1,0.1869943527974616
split_001,split_001_inner_001,alpha158_SUMP60,True,True,selected,-1,0.0056320084409972
split_001,split_001_inner_001,alpha158_VMA10,False,True,fdr_not_passed,1,0.3070419839900359
split_001,split_001_inner_001,alpha158_VMA20,False,True,fdr_not_passed,1,0.052393113578582
split_001,split_001_inner_001,alpha158_VMA30,True,True,selected,1,0.0122629663914067
split_001,split_001_inner_001,alpha158_VMA5,False,True,direction_mismatch;weak_validation_ic;fdr_not_passed,1,0.2999342121293341
split_001,split_001_inner_001,alpha158_VMA60,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha158_VSTD10,False,True,fdr_not_passed,-1,0.3108771293536285
split_001,split_001_inner_001,alpha158_VSTD20,False,True,direction_mismatch;weak_validation_ic;fdr_not_passed,1,0.7722490923710436
split_001,split_001_inner_001,alpha158_VSTD30,False,True,fdr_not_passed,1,0.0628131267229011
split_001,split_001_inner_001,alpha158_VSTD5,False,True,fdr_not_passed,-1,0.1925895716633281
split_001,split_001_inner_001,alpha158_VSTD60,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha158_VSUMD10,False,True,fdr_not_passed,-1,0.1224878324522452
split_001,split_001_inner_001,alpha158_VSUMD20,True,True,selected,-1,0.0211497363396097
split_001,split_001_inner_001,alpha158_VSUMD30,True,True,selected,-1,0.0083961264865787
split_001,split_001_inner_001,alpha158_VSUMD5,False,True,fdr_not_passed,-1,0.2301539520082566
split_001,split_001_inner_001,alpha158_VSUMD60,True,True,selected,-1,0.0083961264865787
split_001,split_001_inner_001,alpha158_VSUMN10,False,True,fdr_not_passed,1,0.1390884248027105
split_001,split_001_inner_001,alpha158_VSUMN20,True,True,selected,1,0.0146886080952015
split_001,split_001_inner_001,alpha158_VSUMN30,True,True,selected,1,0.0097094189103874
