datetime,signal,leg,count,mean_label,mean_ret_5,mean_ret_10,mean_ret_20,mean_rev_5,mean_std_20,mean_amplitude_20,mean_amount_mean_20,mean_amount_std_20,mean_volume_ratio_5_20,mean_corr_ret_volume_20,mean_score
2017-01-10,rev_5,long,92,-0.0072503588162362576,-0.026762235909700394,,,0.026762235909700394,,,,,,,1.2437798711268797
2017-01-10,rev_5,short,92,-0.011336524970829487,0.059799302369356155,,,-0.059799302369356155,,,,,,,-1.3572402363238127
2017-01-11,rev_5,long,92,-0.0115233538672328,-0.05331384018063545,,,0.05331384018063545,,,,,,,1.232279811864314
2017-01-11,rev_5,short,92,-0.016793236136436462,0.03900708258152008,,,-0.03900708258152008,,,,,,,-1.2656351340853649
2017-01-12,rev_5,long,92,-0.03192315995693207,-0.0584767647087574,,,0.0584767647087574,,,,,,,1.1996025812366735
2017-01-12,rev_5,short,92,-0.027111167088150978,0.021535364910960197,,,-0.021535364910960197,,,,,,,-1.1886708172767058
2017-01-13,rev_5,long,92,0.011771083809435368,-0.07059276849031448,,,0.07059276849031448,,,,,,,1.2835855944001155
2017-01-13,rev_5,short,92,0.007956290617585182,0.01319000031799078,,,-0.01319000031799078,,,,,,,-1.2875149859034496
2017-01-16,rev_5,long,92,-0.007099465932697058,-0.12468263506889343,,,0.12468263506889343,,,,,,,1.329523565976516
2017-01-16,rev_5,short,92,0.0019016861915588379,-0.008411365561187267,,,0.008411365561187267,,,,,,,-1.392684928101042
2017-01-17,rev_5,long,92,-0.005088426638394594,-0.10973789542913437,-0.09731613844633102,,0.10973789542913437,,,,,,,1.3417024424542552
2017-01-17,rev_5,short,92,-0.006918102037161589,-0.0004638077225536108,0.010729446075856686,,0.0004638077225536108,,,,,,,-1.3728755187729131
2017-01-18,rev_5,long,92,0.020138565450906754,-0.10508279502391815,-0.11289885640144348,,0.10508279502391815,,,,,,,1.303371492287387
2017-01-18,rev_5,short,92,0.011056545190513134,0.013397603295743465,0.004967606160789728,,-0.013397603295743465,,,,,,,-1.3177403567925743
2017-01-19,rev_5,long,92,0.010206016711890697,-0.1021021381020546,-0.11918547004461288,,0.1021021381020546,,,,,,,1.332603393689446
2017-01-19,rev_5,short,92,0.008075098507106304,0.01822022721171379,0.002004952635616064,,-0.01822022721171379,,,,,,,-1.3345054109459338
2017-01-20,rev_5,long,92,-0.004414172377437353,-0.06294243782758713,-0.09578272700309753,,0.06294243782758713,,,,,,,1.2984258817589802
2017-01-20,rev_5,short,92,0.002968484302982688,0.03517555072903633,0.013739949092268944,,-0.03517555072903633,,,,,,,-1.3184630358996599
2017-01-23,rev_5,long,92,0.003454848425462842,-0.01137881726026535,-0.06564637273550034,,0.01137881726026535,,,,,,,1.1251193408084952
2017-01-23,rev_5,short,92,-0.0013965853722766042,0.07236623764038086,-0.009122817777097225,,-0.07236623764038086,,,,,,,-1.3115226088658622
2017-01-24,rev_5,long,92,0.009299607016146183,-0.02144424244761467,-0.0687914490699768,,0.02144424244761467,,,,,,,1.0617943522722826
2017-01-24,rev_5,short,92,0.007636410184204578,0.06301794201135635,0.003558041527867317,,-0.06301794201135635,,,,,,,-1.2818101625079694
2017-01-25,rev_5,long,92,-0.00015638380136806518,-0.018080666661262512,-0.046278778463602066,,0.018080666661262512,,,,,,,1.2151505072479662
2017-01-25,rev_5,short,92,-0.003952751401811838,0.05897139385342598,0.00388403725810349,,-0.05897139385342598,,,,,,,-1.276315398838209
2017-01-26,rev_5,long,92,0.010876678861677647,-0.00407726876437664,-0.025630924850702286,,0.00407726876437664,,,,,,,1.1363287023876025
2017-01-26,rev_5,short,92,0.008255469612777233,0.07824209332466125,0.02767973765730858,,-0.07824209332466125,,,,,,,-1.4251180168079294
2017-02-03,rev_5,long,92,0.0011954987421631813,-0.017312878742814064,-0.022620579227805138,,0.017312878742814064,,,,,,,1.0653789302577144
2017-02-03,rev_5,short,92,9.197320468956605e-05,0.05463767424225807,0.03956945613026619,,-0.05463767424225807,,,,,,,-1.288900785472082
2017-02-06,rev_5,long,93,0.00529859121888876,-0.013349838554859161,0.016005950048565865,,0.013349838554859161,,0.02808378394923408,135259.32991822629,79037.57770465955,0.736452073887091,,0.9193653887405207
2017-02-06,rev_5,short,93,0.006116608623415232,0.04807543382048607,0.08079291880130768,,-0.04807543382048607,,0.03064308125577453,166064.11699761287,87302.22908626946,0.9672480834227871,,-1.7947092532862954
2017-02-07,rev_5,long,93,0.01204445119947195,-0.01376311480998993,0.01246912032365799,-0.019810553640127182,0.01376311480998993,0.017633159327455038,0.027963313018984116,145302.47783893088,78879.66043905128,0.7918639358376313,0.010960072754165433,0.9245093313753424
2017-02-07,rev_5,short,93,0.0034683276899158955,0.04996547847986221,0.06371429562568665,0.010422934778034687,-0.04996547847986221,0.020773943568889848,0.030703971508806674,157601.12600234814,81396.45116711924,0.9550858164997378,0.13449462214492083,-2.266105672372284
2017-02-08,rev_5,long,93,0.005253184121102095,-0.008908462710678577,0.01466035470366478,-0.025656890124082565,0.008908462710678577,0.01489490025822569,0.024143728517358083,119277.33356228299,62891.76980064741,0.8534126046543401,-0.026369398631625095,1.6028288721520128
2017-02-08,rev_5,short,93,0.0011861920356750488,0.05655009299516678,0.07873807847499847,0.02049943059682846,-0.05655009299516678,0.02139528738385707,0.03244698788013517,181051.5185677083,98561.60721720105,1.0287446316184026,0.15860543296127422,-2.5207002003603143
2017-02-09,rev_5,long,93,0.009202967397868633,-0.011912147514522076,0.030786247923970222,-0.021956784650683403,0.011912147514522076,0.01719830255910485,0.026922681805248677,138443.13030470946,68640.3415087506,0.9210415533540369,-0.03519635393470626,0.9222729624646873
2017-02-09,rev_5,short,93,0.0021698526106774807,0.06232186406850815,0.09477215260267258,0.02307923510670662,-0.06232186406850815,0.022689054288294864,0.032537254527096084,170696.96497542138,106848.53949801452,1.1378122025770407,0.17906302325066836,-2.4427754577593968
2017-02-10,rev_5,long,93,-0.0004267006879672408,-0.008781276643276215,0.010028505697846413,-0.029242683202028275,0.008781276643276215,0.017692224202518005,0.02744494182704431,138452.01511447478,72615.82073589903,0.9629831386064416,-0.09802366304419168,0.6622517981193652
2017-02-10,rev_5,short,93,0.005937362089753151,0.07541047781705856,0.09102166444063187,0.05283571779727936,-0.07541047781705856,0.02095140138393501,0.031258560860130395,160668.56099276704,113616.70461014146,1.3523742192590436,0.2427254681226154,-1.9137163659727656
2017-02-13,rev_5,long,93,-0.011587340384721756,-0.01222611591219902,0.006989574525505304,-0.032327648252248764,0.01222611591219902,0.01806981210846137,0.028115194213015816,150903.76084929437,75465.95531857178,1.0254999486111076,-0.040416968527652836,0.5626489427790925
2017-02-13,rev_5,short,93,-0.017149722203612328,0.07262562960386276,0.08819984644651413,0.05724188685417175,-0.07262562960386276,0.02187768434839559,0.03255033584918533,190230.8631627458,128969.0442587967,1.5127748100827543,0.320616914493093,-2.288798746009967
2017-02-14,rev_5,long,93,0.0053132688626646996,-0.012004426680505276,0.01150186825543642,-0.028976697474718094,0.012004426680505276,0.01743960636412194,0.0270483460778411,135095.3755530316,62297.21147496015,1.0437900355032856,-0.07503022966282735,0.7156370450539866
2017-02-14,rev_5,short,93,0.01489534042775631,0.08027080446481705,0.0932733416557312,0.06252863258123398,-0.08027080446481705,0.02159386121006032,0.03184379793368699,201377.62441515978,141168.07655744004,1.6401596792374489,0.3205736567663704,-2.259584549582613
2017-02-15,rev_5,long,93,-0.0013704960001632571,-0.029216459020972252,-0.0017409696010872722,-0.023440806195139885,0.029216459020972252,0.01864096203820167,0.028558067873280538,156813.0579096312,70416.34225951908,1.0759280654153434,-0.019616221987191904,0.5591150504859234
2017-02-15,rev_5,short,93,-0.010310254991054535,0.05352362245321274,0.07289289683103561,0.05168220400810242,-0.05352362245321274,0.020477976965126415,0.030106129219200927,188560.2213324043,138345.26634548488,1.7347818914309219,0.28075299092265005,-2.057688546894415
