datetime,instrument,shares,close,market_value,weight,split_id
2024-08-05,SZ300319,21200.0,8.469999751249999,179563.99472649998,0.01826144197725304,split_001
2024-08-05,SH601567,3200.0,27.689999779049245,88607.99929295758,0.00901132679896892,split_001
2024-08-05,SZ002027,34100.0,5.82,198462.0,0.020183346350752213,split_001
2024-08-05,SH600031,12300.000000000002,15.419999778739466,189665.99727849546,0.019288803468838874,split_001
2024-08-05,SZ000807,16699.999999999996,11.579999872438194,193385.9978697178,0.01966712304819232,split_001
2024-08-05,SZ000413,1199.3310488078166,0.5199999952950736,623.6521397373003,6.342467141672285e-05,split_001
2024-08-05,SH600331,16200.0,5.4200001663367,87804.00269465454,0.00892956131334257,split_001
2024-08-05,SZ300308,1700.0,110.11999923978942,187203.99870764202,0.0190384211796823,split_001
2024-08-05,SZ300538,8800.219103161517,13.700000128758624,120563.00284641689,0.012261112170269154,split_001
2024-08-05,SH603556,1100.0,39.84999760638573,43834.9973670243,0.004457966432581365,split_001
2024-08-05,SZ300502,2200.0000000000005,85.49999685510515,188099.99308123137,0.01912954272824313,split_001
2024-08-05,SH601100,1799.9999999999998,43.35000129215479,78030.00232587862,0.007935557248708614,split_001
2024-08-05,SH600546,6900.0,12.330000127651065,85077.00088079234,0.008652228513570774,split_001
2024-08-05,SH600123,3900.0,7.880000313593738,30732.00122301558,0.0031254075074113132,split_001
2024-08-05,SZ002463,6300.0,30.00999815038093,189062.98834739986,0.019227478186876083,split_001
2024-08-05,SH603392,1300.0,67.03999998960552,87151.99998648718,0.008863253423265022,split_001
2024-08-05,SZ300514,1800.0,11.600000138226028,20880.00024880685,0.0021234708751572645,split_001
2024-08-05,SH600036,5900.011758200217,32.09999967484079,189390.3755197838,0.019260773067966763,split_001
2024-08-05,SH600161,7900.029425967841,24.249999470098,191575.70939347876,0.019483018890667413,split_001
2024-08-05,SZ000403,2900.0,25.280000960140455,73312.00278440732,0.007455742378213479,split_001
2024-08-05,SH603737,6500.18262642819,30.06000093555937,195395.49583173814,0.019871486570471584,split_001
2024-08-05,SH600301,7799.476310178961,16.259999809622677,126819.48331866649,0.012897388698310449,split_001
2024-08-05,SH688278,100.03982200821913,50.09000008655171,5010.994693050314,0.0005096121244954488,split_001
2024-08-05,SH600285,5400.0,21.200001339262695,114480.00723201856,0.011642478843307276,split_001
2024-08-05,SZ000039,15200.0,7.430000332635574,112936.00505606072,0.011485455681776746,split_001
2024-08-05,SZ002594,799.9774818040364,231.18001483098905,184938.80610791442,0.018808053820734676,split_001
2024-08-05,SH601699,9700.0,14.729999413164347,142880.99430769417,0.014530825019661431,split_001
2024-08-05,SH600483,11300.0,10.09000008828515,114017.00099762219,0.011595391666964302,split_001
2024-08-05,SH600282,16199.999999999998,4.420000214499229,71604.0034748875,0.007282040905735705,split_001
2024-08-05,SH600085,5300.0,36.729998842661495,194668.9938661059,0.019797602195644876,split_001
2024-08-05,SH600436,900.0,210.9699960133211,189872.99641198898,0.019309855031382862,split_001
2024-08-05,SZ002281,6100.000000000001,29.539998729594107,180193.99225052408,0.01832551196660866,split_001
2024-08-05,SH600803,2500.0,17.900001038154894,44750.00259538723,0.0045510213621739225,split_001
2024-08-05,SH600039,9500.0,6.179999921147151,58709.999250897934,0.005970736207098971,split_001
