datetime,nav,return,total_turnover,turnover,total_cost,cost,value,cash,bench,calendar_complete,stock_value,accounting_error,split_id
2024-10-23,11501735.719293205,0.003557789012678096,405495174.1529084,1.1952654277237307,322407.7049323012,0.0009806003422398373,9351281.743674818,2150453.9756183866,0.0,True,9351281.74367482,-1.862645149230957e-09,split_001
2024-10-24,11450880.181734757,-0.0036608785505808524,416643673.24845433,0.9692884072136406,331156.78490153863,0.000760674752295133,9709303.38343436,1741576.798300397,0.0,True,9709303.383434359,1.862645149230957e-09,split_001
2024-10-25,11476021.137844978,0.003137582808480698,429981263.0376852,1.1647654658465125,341943.91359150154,0.0009420348932800293,9568086.875743529,1907934.262101449,0.0,True,9568086.875743529,0.0,split_001
2024-10-28,11493742.682497052,0.0024008621785442355,442736531.9116591,1.1114713645751573,351774.71404945315,0.0008566384062793464,10379089.53759991,1114653.1448971424,0.0,True,10379089.53759991,0.0,split_001
2024-10-29,11422441.63121179,-0.005512390894140542,452339951.2586537,0.8355345697462756,359717.76283212507,0.0006910759186185526,9919027.687604131,1503413.9436076581,0.0,True,9919027.68760413,1.862645149230957e-09,split_001
2024-10-30,11339168.087045878,-0.0065109434708163815,463476199.8185386,0.9749446676492649,368620.4352385166,0.0007794018734195152,9942781.51086493,1396386.5761809475,0.0,True,9942781.510864932,-1.862645149230957e-09,split_001
2024-10-31,11326766.215185914,-0.00029116266676499334,474700880.2226482,0.98990334369705,377720.7646793598,0.0008025570633563161,9780195.832932735,1546570.3822531803,0.0,True,9780195.832932737,-3.725290298461914e-09,split_001
2024-11-01,11090071.276492367,-0.02014567795285329,485017816.73701733,0.9108457187486668,386230.31895451306,0.0007512783537232732,9059880.87894302,2030190.3975493454,0.0,True,9059880.878943019,1.862645149230957e-09,split_001
2024-11-04,11283719.995476805,0.018319736122466946,496228687.62286586,1.0108925908900346,395748.7793347653,0.0008582866730918588,8168219.115768819,3115500.8797079865,0.0,True,8168219.115768817,9.313225746154785e-10,split_001
2024-11-05,11653328.80812114,0.03329946249445541,504894479.8421723,0.7679907178466181,401881.7774777472,0.0005435262613251992,10215419.619260008,1437909.188861132,0.0,True,10215419.619260008,0.0,split_001
2024-11-06,11652657.24821473,0.0009099789013304874,518157033.80612355,1.1380914571558842,413157.6207298142,0.0009676070621305197,8940779.294770263,2711877.9534444665,0.0,True,8940779.294770263,0.0,split_001
2024-11-07,11815618.105091456,0.01484324190519396,530765048.5864981,1.0819862381437646,423159.97422665,0.0008583753288004959,9316719.948381793,2498898.156709663,0.0,True,9316719.948381795,-1.862645149230957e-09,split_001
2024-11-08,11896899.469005762,0.007591456380879226,541969724.8776653,0.9482937068132732,431576.3597702733,0.0007123102209944144,10569909.044676434,1326990.424329327,0.0,True,10569909.044676438,-3.725290298461914e-09,split_001
2024-11-11,12145348.14666905,0.02175796083396546,554474481.6777886,1.0510937604122137,441979.95479923615,0.0008744795277178437,10076881.721307952,2068466.4253610985,0.0,True,10076881.721307954,-1.862645149230957e-09,split_001
2024-11-12,12147168.057476323,0.0011399296120856105,569639090.9652538,1.2485940381728966,454004.88599344087,0.0009900853437044244,10332994.756649915,1814173.300826408,0.0,True,10332994.756649915,0.0,split_001
2024-11-13,12185170.385567222,0.003851433679134401,580847486.4930658,0.9227167579124317,462786.5700652121,0.0007229408558619783,10818662.844175173,1366507.5413920486,0.0,True,10818662.844175173,0.0,split_001
2024-11-14,11951374.483817723,-0.01833911260061445,593087309.5558989,1.0044851795696335,473117.26005612133,0.0008478084149849457,9596584.657473056,2354789.826344667,0.0,True,9596584.657473058,-1.862645149230957e-09,split_001
2024-11-15,11492583.214753183,-0.03784007600795222,601702429.0256083,0.7208475879803073,479667.610253498,0.0005480834197142698,9910221.755521806,1582361.4592313769,0.0,True,9910221.755521806,0.0,split_001
2024-11-18,11192674.202486519,-0.025636361039541526,608868946.704328,0.6235776191309091,484948.60994977446,0.00045951372268483135,10624783.502248436,567890.700238082,0.0,True,10624783.502248442,-5.587935447692871e-09,split_001
2024-11-19,11452651.005644493,0.02411452792687586,620164213.4222466,1.0091660414281802,494877.8614240846,0.0008871205660667115,9171245.025846044,2281405.9797984483,0.0,True,9171245.025846042,3.725290298461914e-09,split_001
2024-11-20,11534805.638521565,0.008026532400024022,631795709.757473,1.0156160638697345,504648.3029099855,0.000853116145867493,8389706.897920245,3145098.74060132,0.0,True,8389706.897920245,0.0,split_001
2024-11-21,11503515.553145224,-0.0019990643703492648,642930697.7178605,0.9653381521402608,512879.5693154541,0.0007136025229570879,9816032.065691179,1687483.4874540456,0.0,True,9816032.065691177,1.862645149230957e-09,split_001
2024-11-22,11140351.587834103,-0.03061202365113218,656344645.8913119,1.1660738068706187,523897.6444425268,0.0009578006893779695,8982509.61024509,2157841.9775890126,0.0,True,8982509.610245092,-1.862645149230957e-09,split_001
2024-11-25,11149524.776792318,0.001640115818648307,667368662.8683892,0.9895573663147417,532995.9223488227,0.0008166957599643208,8475179.984719124,2674344.792073195,0.0,True,8475179.98471912,3.725290298461914e-09,split_001
2024-11-26,11113619.797800284,-0.0024775882686917366,678558587.3577061,1.0036234470377245,541276.969552388,0.0007427264721454504,9855360.57572837,1258259.222071913,0.0,True,9855360.575728368,3.725290298461914e-09,split_001
2024-11-27,11275257.982244372,0.015620730470842312,692868330.3329982,1.2875861542541172,553241.6445251547,0.0010765776759013245,9039481.325006284,2235776.657238089,0.0,True,9039481.325006282,1.862645149230957e-09,split_001
2024-11-28,11207193.86160244,-0.005251016187400135,703911864.3616374,0.9794484566144668,562099.2029852088,0.000785574793410712,8955426.28379229,2251767.5778101506,0.0,True,8955426.283792289,1.862645149230957e-09,split_001
2024-11-29,11330487.745596107,0.011856324632620185,716276994.5720813,1.1033208101100846,571681.447635409,0.0008550083784157925,9765553.624690562,1564934.1209055444,0.0,True,9765553.62469056,1.862645149230957e-09,split_001
2024-12-02,11474854.872976214,0.013779354072337798,730104787.6204083,1.2204058076583248,583441.1227141556,0.001037878981274865,8553168.36317262,2921686.509803593,0.0,True,8553168.36317262,0.0,split_001
2024-12-03,11485715.019661468,0.0018424802812581288,742596102.8236221,1.0885815412473239,593723.1698626592,0.0008960502997487373,8032344.792616348,3453370.227045119,0.0,True,8032344.79261635,-9.313225746154785e-10,split_001
2024-12-04,11366667.771994269,-0.009480948438480241,754994013.0614283,1.0794199766042618,603874.9456493697,0.0008838610194778949,7494724.25671053,3871943.515283738,0.0,True,7494724.25671053,9.313225746154785e-10,split_001
2024-12-05,11438707.640504621,0.0071140639344136666,766550668.4307418,1.0167144497516951,612698.2783902239,0.0007762462067021494,8447866.681732384,2990840.958772237,0.0,True,8447866.681732388,-3.725290298461914e-09,split_001
2024-12-06,11545246.372411,0.010193959001936046,779053252.5948088,1.0930067064390392,622765.2632062819,0.0008800806115903113,8475275.095159112,3069971.2772518876,0.0,True,8475275.095159113,-1.862645149230957e-09,split_001
2024-12-09,11469635.805659173,-0.005919055855283862,788184691.2761141,0.7909262727494629,630038.8718167944,0.000630008955711311,8507063.821228836,2962571.984430338,0.0,True,8507063.821228836,0.0,split_001
2024-12-10,11571475.309565792,0.009705402130955033,800419321.8114312,1.0666973862657818,639516.7956996983,0.0008263491573313451,9304230.257948788,2267245.0516170035,0.0,True,9304230.257948788,0.0,split_001
2024-12-11,11587939.610339439,0.0021791365293457156,811327326.7948798,0.9426632898253954,648268.3194715484,0.0007563014687172635,9331660.495487466,2256279.1148519726,0.0,True,9331660.49548747,-3.725290298461914e-09,split_001
2024-12-12,11680076.392958151,0.008653196390203144,821068813.6133665,0.8406573684414756,656404.254058917,0.0007021036405910563,8796108.99634967,2883967.3966084807,0.0,True,8796108.996349672,-1.862645149230957e-09,split_001
2024-12-13,11438174.95128461,-0.01998778857688971,831876401.6039923,0.9253011390526255,664846.7982280904,0.0007228158348573219,9019002.915070733,2419172.0362138767,0.0,True,9019002.915070733,0.0,split_001
2024-12-16,11245850.521141099,-0.016241404667808722,840519916.72858,0.7556725755114377,671399.2003265946,0.0005728538098438816,9631894.569532432,1613955.9516086665,0.0,True,9631894.569532434,-1.862645149230957e-09,split_001
2024-12-17,11062055.95070041,-0.015628671513088707,850298966.0263985,0.8695695607401935,679436.0670870721,0.0007146517504717763,9120913.994584594,1941141.956115816,0.0,True,9120913.994584594,0.0,split_001
2024-12-18,11132699.268858498,0.007086820761959153,859885746.9594536,0.8666364530951448,687187.5567103613,0.0007007277542108625,9079200.971752552,2053498.2971059459,0.0,True,9079200.971752554,-1.862645149230957e-09,split_001
2024-12-19,11089747.070784016,-0.0031341186383965513,869919113.5507517,0.901251920041031,695248.5545106506,0.0007240829564882198,9024915.127057059,2064831.9437269575,0.0,True,9024915.127057059,0.0,split_001
2024-12-20,11152042.10379822,0.006395505883390562,880629730.1464767,0.965812522806965,703878.0641329587,0.0007781520685032173,9071248.453954143,2080793.6498440758,0.0,True,9071248.453954142,1.862645149230957e-09,split_001
2024-12-23,10993574.528910456,-0.013385787458842077,891980197.3370059,1.0177927131985367,713066.7736872213,0.0008239486067877339,8789503.17140633,2204071.357504126,0.0,True,8789503.171406327,3.725290298461914e-09,split_001
2024-12-24,11031721.496682044,0.0043321231570179015,902832768.4520594,0.9871740157410934,722545.3247107286,0.0008621900910009705,7288818.551746434,3742902.9449356105,0.0,True,7288818.551746432,1.862645149230957e-09,split_001
2024-12-25,10841810.611177837,-0.016624976152792865,911165629.9591597,0.7553545935334369,729054.1034083439,0.0005900057121250631,7496023.533343056,3345787.077834781,0.0,True,7496023.533343056,0.0,split_001
2024-12-26,10895099.608624298,0.0054810307887104654,918536730.1951039,0.6798772364040924,735189.4037271168,0.000565892592926079,7179545.847365639,3715553.76125866,0.0,True,7179545.847365639,-9.313225746154785e-10,split_001
2024-12-27,10944086.153763138,0.0052694783357926074,929508044.8150948,1.006995347826496,743614.3499422254,0.0007732784937954706,7981917.257093612,2962168.8966695266,0.0,True,7981917.257093611,0.0,split_001
2024-12-30,10908704.858128987,-0.0024049898860730528,941288625.1669445,1.0764334441755932,752675.2290642634,0.0008279246887070994,8721252.197686149,2187452.6604428375,0.0,True,8721252.197686149,1.862645149230957e-09,split_001
2024-12-31,10635500.469301347,-0.024078575667009605,952896209.8395989,1.0640662501749334,763213.5425363699,0.0009660462547259671,5991246.420669505,4644254.048631841,0.0,True,5991246.420669507,-1.862645149230957e-09,split_001
2025-01-02,10469142.003834732,-0.015097263351544122,960826020.4977003,0.7455982613126954,769005.0565424712,0.0005445455080198724,6987117.932526881,3482024.0713078505,0.0,True,6987117.93252688,9.313225746154785e-10,split_001
2025-01-03,10060907.699091725,-0.03838441552745549,969185598.3078933,0.7984969357690364,775387.4643943476,0.0006096400115251711,7286966.521171155,2773941.1779205697,0.0,True,7286966.521171154,9.313225746154785e-10,split_001
2025-01-06,9955106.193000715,-0.010004442196729012,975809007.9768063,0.6583312228886616,780535.2009631684,0.0005116572701770741,7578435.705154277,2376670.487846438,0.0,True,7578435.705154278,-9.313225746154785e-10,split_001
2025-01-07,10201867.763958503,0.025416055359620486,983651422.5651736,0.7877780946105051,786793.160117588,0.000628618021053304,7972247.803225721,2229619.9607327804,0.0,True,7972247.80322572,1.862645149230957e-09,split_001
2025-01-08,10165556.039848413,-0.002719589759712584,994278777.9653966,1.0417068370330864,795359.9891268738,0.000839731430312296,7881903.690346041,2283652.349502372,0.0,True,7881903.690346042,0.0,split_001
2025-01-09,10175402.65366166,0.0017893314666762913,1003964909.9746324,0.9528383859443244,803702.9246119882,0.0008207062606718823,6714791.533264015,3460611.1203976455,0.0,True,6714791.533264017,-1.862645149230957e-09,split_001
2025-01-10,10051958.758531736,-0.011405762206401882,1012787459.5540946,0.8670467282478831,811088.5967198573,0.0007258358572386613,5968261.670247252,4083697.088284484,0.0,True,5968261.670247253,-9.313225746154785e-10,split_001
2025-01-13,10091681.302855587,0.004576942114580769,1020818482.1632895,0.7989510106553666,817373.2857719598,0.0006252203379533656,6342056.753415875,3749624.5494397115,0.0,True,6342056.753415877,-1.862645149230957e-09,split_001
2025-01-14,10481115.103505032,0.03930792362590953,1030337985.8819041,0.9433020557160181,824622.5230321808,0.0007183379104698602,7559181.679182833,2921933.4243221986,0.0,True,7559181.679182835,-1.862645149230957e-09,split_001
2025-01-15,10386480.83577561,-0.008195932223867644,1040858358.80102,1.0037455762314584,833354.2817427202,0.0008330944393139328,6855454.981106926,3531025.8546686834,0.0,True,6855454.981106924,2.7939677238464355e-09,split_001
2025-01-16,10383181.348714594,0.00047976328884446296,1050997951.17532,0.9762298255415622,841636.8210090281,0.0007974346072809614,6547122.167129036,3836059.1815855573,0.0,True,6547122.167129035,9.313225746154785e-10,split_001
2025-01-17,10422349.743794834,0.004464564237521908,1060116072.255966,0.878162556775021,848824.8060499633,0.000692271934730782,6883584.301775933,3538765.4420189005,0.0,True,6883584.301775932,1.862645149230957e-09,split_001
2025-01-20,10446922.949941387,0.003139371924793244,1069600671.6634294,0.9100250558287288,856971.2320794557,0.0007816304604767796,5839840.3160025235,4607082.633938864,0.0,True,5839840.316002522,1.862645149230957e-09,split_001
2025-01-21,10425162.698083658,-0.0015220599718501675,1077379044.742588,0.7445611608729539,862830.6406860767,0.0005608741095055024,6588584.9239783045,3836577.7741053523,0.0,True,6588584.923978304,1.862645149230957e-09,split_001
2025-01-22,10353451.706089437,-0.006316573702963971,1084635214.8120887,0.6960246357435271,868690.3241324613,0.0005620711749143002,6506988.792554581,3846462.913534857,0.0,True,6506988.792554582,-1.862645149230957e-09,split_001
2025-01-23,10321153.845687276,-0.0024773390163488757,1092668614.7747293,0.7759151431513065,875339.1746692434,0.0006421868499054769,6111673.816732772,4209480.028954504,0.0,True,6111673.816732771,9.313225746154785e-10,split_001
2025-01-24,10330741.576236198,0.00150642944473343,1099962793.9268084,0.7067212892216503,881299.5341770884,0.0005774896486341563,5911886.528706253,4418855.047529945,0.0,True,5911886.5287062535,-9.313225746154785e-10,split_001
2025-01-27,10231112.768528365,-0.009141857538593728,1106593281.5201156,0.6418210681563621,886486.174126943,0.0005020588223584458,6111956.864525969,4119155.904002395,0.0,True,6111956.864525967,2.7939677238464355e-09,split_001
2025-02-06,10130296.807486815,0.013195527971293024,5528240.753716196,0.5528240753716196,1658.4722261148588,0.00016584722261148589,5660196.0334291225,4470100.774057693,0.0,True,5660196.033429123,-9.313225746154785e-10,split_002
2025-02-07,10295943.423684262,0.017013944924305184,15001131.84382389,0.9351049895306854,8368.167978113825,0.0006623395029294849,7585121.455429332,2710821.9682549303,0.0,True,7585121.455429332,-9.313225746154785e-10,split_002
2025-02-10,10390560.255126571,0.010090099958933932,26484131.02209273,1.1152935389926422,17638.43485230693,0.0009003805181046604,7546502.534509109,2844057.7206174624,0.0,True,7546502.534509107,2.7939677238464355e-09,split_002
2025-02-11,10436285.82864172,0.0052172862701102,37574533.309943095,1.0673536378732322,26123.388694982692,0.0008166021498686167,8399432.000004731,2036853.828636988,0.0,True,8399432.00000473,1.862645149230957e-09,split_002
2025-02-12,10514952.054074721,0.008381297709743616,48750239.90433075,1.0708509500301961,34926.78177580598,0.0008435369848402331,8785219.664216835,1729732.3898578864,0.0,True,8785219.664216835,0.0,split_002
2025-02-13,10452177.86357671,-0.004973596091131832,60859895.85463986,1.1516605960762711,45403.847839232505,0.00099639694118876,7166056.954084012,3286120.9094926994,0.0,True,7166056.954084012,-9.313225746154785e-10,split_002
2025-02-14,10389195.156135121,-0.005309779509329607,71316443.52181879,1.0004180758937757,52887.79543293324,0.0007160180099671351,8926818.922002966,1462376.2341321562,0.0,True,8926818.922002966,0.0,split_002
2025-02-17,10537258.018174393,0.015071665915529187,81305498.36068778,0.9614849551623028,61407.41191816412,0.0008200458608383921,8101798.944639091,2435459.0735353013,0.0,True,8101798.944639092,0.0,split_002
2025-02-18,10361565.881786,-0.01577693694632333,92858865.92345543,1.0964301664475429,70853.8929666799,0.000896483794192258,7543161.560028656,2818404.321757344,0.0,True,7543161.560028655,0.0,split_002
2025-02-19,10619000.681953007,0.025620860158217785,104441611.92073187,1.117856714846265,78891.32327707215,0.000775696492411518,10305129.002776638,313871.67917636945,0.0,True,10305129.002776638,0.0,split_002
2025-02-20,10699886.314672327,0.008607125361789895,115091916.8627012,1.0029479478299244,89404.76064425475,0.0009900590161040475,6463803.94890006,4236082.365772267,0.0,True,6463803.94890006,0.0,split_002
2025-02-21,10729444.289379422,0.0034970100858264966,125499307.94065355,0.972663706125653,97264.39629676583,0.0007345531925636883,7454886.130962832,3274558.15841659,0.0,True,7454886.130962831,9.313225746154785e-10,split_002
2025-02-24,10725874.019891582,0.00035618191965148437,134242792.82463118,0.8149056603642004,104656.29984838984,0.0006889362908516066,6724380.124932763,4001493.894958819,0.0,True,6724380.124932764,0.0,split_002
2025-02-25,10663933.897814479,-0.005163975059961373,143397328.7744218,0.8535002306397741,111208.27599048578,0.0006108570853941624,8279722.419716263,2384211.478098215,0.0,True,8279722.4197162585,4.6566128730773926e-09,split_002
2025-02-26,10733872.439137861,0.007168502527492363,151868169.71734342,0.7943448472291886,117714.17176659795,0.0006100840307576852,8981520.957397796,1752351.4817400654,0.0,True,8981520.957397798,-1.862645149230957e-09,split_002
