outer_split_id,method,factor,factor_column,feature_order,cluster_id,direction,selection_frequency,upstream_fdr_q_value,raw_weight,weight
split_003,equal_weight,alpha158_CORR10,alpha158_CORR10,3,cluster_009,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_CORR20,alpha158_CORR20,4,cluster_010,-1,1.0,0.0045361877941063,1.0,0.01923076923076923
split_003,equal_weight,alpha158_CORR5,alpha158_CORR5,5,cluster_012,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_HIGH0,alpha158_HIGH0,6,cluster_045,-1,1.0,0.0045361877941063,1.0,0.01923076923076923
split_003,equal_weight,alpha158_IMAX30,alpha158_IMAX30,7,cluster_029,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_IMAX60,alpha158_IMAX60,8,cluster_051,-1,0.6666666666666666,0.0117710078571135,1.0,0.01923076923076923
split_003,equal_weight,alpha158_IMIN20,alpha158_IMIN20,9,cluster_028,1,0.6666666666666666,0.0057367525178683,1.0,0.01923076923076923
split_003,equal_weight,alpha158_IMIN5,alpha158_IMIN5,10,cluster_040,1,0.6666666666666666,0.0094511549057003,1.0,0.01923076923076923
split_003,equal_weight,alpha158_KLEN,alpha158_KLEN,11,cluster_047,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_KLOW,alpha158_KLOW,12,cluster_050,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_KMID,alpha158_KMID,13,cluster_022,-1,1.0,0.0152761524190095,1.0,0.01923076923076923
split_003,equal_weight,alpha158_KUP,alpha158_KUP,14,cluster_049,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_LOW0,alpha158_LOW0,15,cluster_021,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_MAX5,alpha158_MAX5,16,cluster_046,-1,1.0,0.0106507038777955,1.0,0.01923076923076923
split_003,equal_weight,alpha158_MIN10,alpha158_MIN10,17,cluster_038,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_QTLD10,alpha158_QTLD10,18,cluster_037,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_QTLD5,alpha158_QTLD5,19,cluster_023,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_RSQR30,alpha158_RSQR30,20,cluster_052,1,0.6666666666666666,0.0222365434934751,1.0,0.01923076923076923
split_003,equal_weight,alpha158_STD60,alpha158_STD60,21,cluster_048,-1,1.0,0.0289008289008289,1.0,0.01923076923076923
split_003,equal_weight,alpha158_VMA60,alpha158_VMA60,22,cluster_035,1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha158_VSTD5,alpha158_VSTD5,23,cluster_005,-1,0.6666666666666666,0.0152761524190095,1.0,0.01923076923076923
split_003,equal_weight,alpha158_VSUMD20,alpha158_VSUMD20,24,cluster_031,-1,0.6666666666666666,0.0083367775675467,1.0,0.01923076923076923
split_003,equal_weight,alpha158_VSUMD60,alpha158_VSUMD60,25,cluster_033,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,alpha360_VOLUME12,alpha360_VOLUME12,26,cluster_032,1,1.0,0.0198024198024198,1.0,0.01923076923076923
split_003,equal_weight,alpha360_VOLUME38,alpha360_VOLUME38,27,cluster_034,1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,amount_cv_20,amount_cv_20,28,cluster_011,-1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,amount_mean_20,amount_mean_20,29,cluster_001,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,corr_ret_amount_20,corr_ret_amount_20,30,cluster_026,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha002,kunquant_alpha101_alpha002,31,cluster_019,1,1.0,0.0242588627343618,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha003,kunquant_alpha101_alpha003,32,cluster_008,1,1.0,0.0094511549057003,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha005,kunquant_alpha101_alpha005,33,cluster_002,1,0.6666666666666666,0.0106507038777955,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha011,kunquant_alpha101_alpha011,34,cluster_003,1,0.6666666666666666,0.0032681255175142,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha012,kunquant_alpha101_alpha012,35,cluster_007,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha013,kunquant_alpha101_alpha013,36,cluster_013,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha020,kunquant_alpha101_alpha020,37,cluster_004,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha024,kunquant_alpha101_alpha024,38,cluster_042,1,0.6666666666666666,0.0265402467568532,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha026,kunquant_alpha101_alpha026,39,cluster_018,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha043,kunquant_alpha101_alpha043,40,cluster_006,1,0.6666666666666666,0.0175876754824123,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha050,kunquant_alpha101_alpha050,41,cluster_014,1,1.0,0.0045361877941063,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha055,kunquant_alpha101_alpha055,42,cluster_015,1,1.0,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha062,kunquant_alpha101_alpha062,43,cluster_025,1,1.0,0.0083367775675467,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha071,kunquant_alpha101_alpha071,44,cluster_043,-1,0.6666666666666666,0.0391739699022114,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha072,kunquant_alpha101_alpha072,45,cluster_020,1,0.6666666666666666,0.0470656104458921,1.0,0.01923076923076923
split_003,equal_weight,kunquant_alpha101_alpha094,kunquant_alpha101_alpha094,46,cluster_039,1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,ta_trend_adx_pos,ta_trend_adx_pos,47,cluster_036,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,ta_trend_dpo,ta_trend_dpo,48,cluster_044,1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,ta_trend_mass_index,ta_trend_mass_index,49,cluster_030,-1,0.6666666666666666,0.0032681255175142,1.0,0.01923076923076923
split_003,equal_weight,ta_volatility_bbhi,ta_volatility_bbhi,50,cluster_041,-1,0.6666666666666666,0.0019773126282002,1.0,0.01923076923076923
split_003,equal_weight,ta_volume_em,ta_volume_em,51,cluster_024,-1,0.6666666666666666,0.0094511549057003,1.0,0.01923076923076923
split_003,stability_weight,alpha158_CORD10,alpha158_CORD10,0,cluster_016,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_CORD20,alpha158_CORD20,1,cluster_027,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_CORD5,alpha158_CORD5,2,cluster_017,-1,1.0,0.0032681255175142,0.9967318744824858,0.023001274898649275
split_003,stability_weight,alpha158_CORR10,alpha158_CORR10,3,cluster_009,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_CORR20,alpha158_CORR20,4,cluster_010,-1,1.0,0.0045361877941063,0.9954638122058937,0.022972012215515314
split_003,stability_weight,alpha158_CORR5,alpha158_CORR5,5,cluster_012,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_HIGH0,alpha158_HIGH0,6,cluster_045,-1,1.0,0.0045361877941063,0.9954638122058937,0.022972012215515314
split_003,stability_weight,alpha158_IMAX30,alpha158_IMAX30,7,cluster_029,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,alpha158_IMAX60,alpha158_IMAX60,8,cluster_051,-1,0.6666666666666666,0.0117710078571135,0.6588193280952577,0.015203370998775768
split_003,stability_weight,alpha158_IMIN20,alpha158_IMIN20,9,cluster_028,1,0.6666666666666666,0.0057367525178683,0.6628421649880878,0.01529620476843168
split_003,stability_weight,alpha158_IMIN5,alpha158_IMIN5,10,cluster_040,1,0.6666666666666666,0.0094511549057003,0.6603658967295332,0.015239060687464683
split_003,stability_weight,alpha158_KLEN,alpha158_KLEN,11,cluster_047,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_KLOW,alpha158_KLOW,12,cluster_050,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,alpha158_KMID,alpha158_KMID,13,cluster_022,-1,1.0,0.0152761524190095,0.9847238475809905,0.022724169355200018
split_003,stability_weight,alpha158_KUP,alpha158_KUP,14,cluster_049,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_LOW0,alpha158_LOW0,15,cluster_021,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_MAX5,alpha158_MAX5,16,cluster_046,-1,1.0,0.0106507038777955,0.9893492961222045,0.022830909408518025
split_003,stability_weight,alpha158_MIN10,alpha158_MIN10,17,cluster_038,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_QTLD10,alpha158_QTLD10,18,cluster_037,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_QTLD5,alpha158_QTLD5,19,cluster_023,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha158_RSQR30,alpha158_RSQR30,20,cluster_052,1,0.6666666666666666,0.0222365434934751,0.6518423043376832,0.015042364367473141
split_003,stability_weight,alpha158_STD60,alpha158_STD60,21,cluster_048,-1,1.0,0.0289008289008289,0.9710991710991711,0.022409756886624953
split_003,stability_weight,alpha158_VMA60,alpha158_VMA60,22,cluster_035,1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,alpha158_VSTD5,alpha158_VSTD5,23,cluster_005,-1,0.6666666666666666,0.0152761524190095,0.6564825650539936,0.015149446236800009
split_003,stability_weight,alpha158_VSUMD20,alpha158_VSUMD20,24,cluster_031,-1,0.6666666666666666,0.0083367775675467,0.6611088149549689,0.015256204782850752
split_003,stability_weight,alpha158_VSUMD60,alpha158_VSUMD60,25,cluster_033,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,alpha360_VOLUME12,alpha360_VOLUME12,26,cluster_032,1,1.0,0.0198024198024198,0.9801975801975802,0.0226197180749551
split_003,stability_weight,alpha360_VOLUME38,alpha360_VOLUME38,27,cluster_034,1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,amount_cv_20,amount_cv_20,28,cluster_011,-1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,amount_mean_20,amount_mean_20,29,cluster_001,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,corr_ret_amount_20,corr_ret_amount_20,30,cluster_026,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,kunquant_alpha101_alpha002,kunquant_alpha101_alpha002,31,cluster_019,1,1.0,0.0242588627343618,0.9757411372656382,0.022516878112100534
split_003,stability_weight,kunquant_alpha101_alpha003,kunquant_alpha101_alpha003,32,cluster_008,1,1.0,0.0094511549057003,0.9905488450942997,0.022858591031197025
split_003,stability_weight,kunquant_alpha101_alpha005,kunquant_alpha101_alpha005,33,cluster_002,1,0.6666666666666666,0.0106507038777955,0.6595661974148029,0.015220606272345349
split_003,stability_weight,kunquant_alpha101_alpha011,kunquant_alpha101_alpha011,34,cluster_003,1,0.6666666666666666,0.0032681255175142,0.6644879163216572,0.015334183265766183
split_003,stability_weight,kunquant_alpha101_alpha012,kunquant_alpha101_alpha012,35,cluster_007,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,kunquant_alpha101_alpha013,kunquant_alpha101_alpha013,36,cluster_013,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,kunquant_alpha101_alpha020,kunquant_alpha101_alpha020,37,cluster_004,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,kunquant_alpha101_alpha024,kunquant_alpha101_alpha024,38,cluster_042,1,0.6666666666666666,0.0265402467568532,0.6489731688287645,0.014976154209805234
split_003,stability_weight,kunquant_alpha101_alpha026,kunquant_alpha101_alpha026,39,cluster_018,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,kunquant_alpha101_alpha043,kunquant_alpha101_alpha043,40,cluster_006,1,0.6666666666666666,0.0175876754824123,0.6549415496783918,0.015113884698953469
split_003,stability_weight,kunquant_alpha101_alpha050,kunquant_alpha101_alpha050,41,cluster_014,1,1.0,0.0045361877941063,0.9954638122058937,0.022972012215515314
split_003,stability_weight,kunquant_alpha101_alpha055,kunquant_alpha101_alpha055,42,cluster_015,1,1.0,0.0019773126282002,0.9980226873717998,0.023031062590675527
split_003,stability_weight,kunquant_alpha101_alpha062,kunquant_alpha101_alpha062,43,cluster_025,1,1.0,0.0083367775675467,0.9916632224324533,0.022884307174276128
split_003,stability_weight,kunquant_alpha101_alpha071,kunquant_alpha101_alpha071,44,cluster_043,-1,0.6666666666666666,0.0391739699022114,0.640550686731859,0.014781791180991228
split_003,stability_weight,kunquant_alpha101_alpha072,kunquant_alpha101_alpha072,45,cluster_020,1,0.6666666666666666,0.0470656104458921,0.6352895930360719,0.014660382539949042
split_003,stability_weight,kunquant_alpha101_alpha094,kunquant_alpha101_alpha094,46,cluster_039,1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,ta_trend_adx_pos,ta_trend_adx_pos,47,cluster_036,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,ta_trend_dpo,ta_trend_dpo,48,cluster_044,1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,ta_trend_mass_index,ta_trend_mass_index,49,cluster_030,-1,0.6666666666666666,0.0032681255175142,0.6644879163216572,0.015334183265766183
split_003,stability_weight,ta_volatility_bbhi,ta_volatility_bbhi,50,cluster_041,-1,0.6666666666666666,0.0019773126282002,0.6653484582478665,0.015354041727117016
split_003,stability_weight,ta_volume_em,ta_volume_em,51,cluster_024,-1,0.6666666666666666,0.0094511549057003,0.6603658967295332,0.015239060687464683
