signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-03-09,executed,1116,100,1.0,0.002,0.06741811743875803,-0.002831532534168124,0.0678439401309392,3.82,100.0
2021-03-08,2021-03-09,2021-04-07,executed,1121,100,0.53,0.0010600000000000002,0.02467923871075861,0.0444139936331589,-0.019707197885953764,3.69,100.0
2021-04-06,2021-04-07,2021-05-10,executed,1124,100,0.54,0.00108,-0.026417177857006924,-0.002538207998627917,-0.024418570443830112,3.74,100.0
2021-05-07,2021-05-10,2021-06-07,executed,1118,100,0.49,0.00098,0.02488760749606711,0.06102875996609347,-0.034503173901071715,3.75,100.0
2021-06-04,2021-06-07,2021-07-06,executed,1128,100,0.52,0.0010400000000000001,-0.012506921763944634,0.005842989900194162,-0.019273426855848208,3.57,100.0
2021-07-05,2021-07-06,2021-08-03,executed,1124,100,0.53,0.0010600000000000002,-0.016889666363703593,0.029714040858181523,-0.04722823081379257,3.64,100.0
2021-08-02,2021-08-03,2021-08-31,executed,1113,100,0.45999999999999996,0.0009199999999999999,0.04899840419640089,0.06425212312903628,-0.015717540014847153,3.69,100.0
2021-08-30,2021-08-31,2021-09-30,executed,1121,100,0.51,0.00102,0.023037931765722774,-0.02575700715782403,0.04842698401576073,3.57,100.0
2021-09-29,2021-09-30,2021-11-04,executed,1114,100,0.63,0.00126,0.005012328200222793,-0.007317267599581068,0.01121743971483613,3.51,100.0
2021-11-03,2021-11-04,2021-12-02,executed,1147,100,0.6,0.0012,0.028684588048371484,0.05579274673825396,-0.026332522595634344,3.59,100.0
2021-12-01,2021-12-02,2021-12-30,executed,1137,100,0.48,0.00096,0.03218230952811152,0.016777414761784737,0.01392431682447759,3.64,100.0
2021-12-29,2021-12-30,2022-01-28,executed,1127,100,0.45999999999999996,0.0009199999999999999,-0.04712801701262437,-0.10114855019258684,0.05762212800011657,3.74,100.0
