check_name,status,observed_value,required_value,severity,reason
candidate_spec_exact,pass,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'candidate_sha256': '28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a', 'feature_fraction': 1.0, 'lambda_l1': 0.1, 'lambda_l2': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'method': 'lightgbm', 'min_data_in_leaf': 100, 'num_boost_round': 200, 'num_leaves': 31, 'structural_row_id': 'structure_04'}",split_003 frozen,critical,
canary_repeat_hash_stable,pass,True,True,critical,
quarantine_label_read_count_zero,pass,0,0,critical,
quarantine_prediction_finite,pass,"[40000, 40000]","[40000, 40000]",critical,
canary_memory_budget,pass,322.01171875,1024,critical,
retrospective_extension_not_evaluated,pass,prediction_only,no label evaluation,critical,
