year,output,dates,frozen_families,universe_rows,valid_rows,missing_rows,n_below_100_dates,constant_dates,single_family_valid_rows,effective_family_sum,max_family_weight,l1_sum,raw_any_parent_rows,raw_available_but_output_missing,infinite_cells,finite_rate,mean_effective_families,single_family_share_valid,mean_l1_weight_drift,raw_union_availability_loss
2013,erc_52fd4730aae4b5ee,238,1,475975,441413,34562,0,0,441413,441413,1.0,0.0,441413,0,0,0.9273869425915227,1.0,1.0,0.0,0.0
2013,erc_5ba005b55a84c807,238,1,475975,461279,14696,0,0,461279,461279,1.0,0.0,461279,0,0,0.9691244288040338,1.0,1.0,0.0,0.0
2013,erc_5c22c3b16e983dbe,238,1,475975,455865,20110,0,0,455865,455865,1.0,0.0,460095,4230,0,0.9577498818215242,1.0,1.0,0.0,0.00919375346395853
2013,erc_6140a537d206c638,238,1,475975,403375,72600,0,0,403375,403375,1.0,0.0,403375,0,0,0.8474709806187299,1.0,1.0,0.0,0.0
2013,erc_618fc830545cb661,238,1,475975,461220,14755,0,0,461220,461220,1.0,0.0,461220,0,0,0.969000472713903,1.0,1.0,0.0,0.0
2013,erc_631efedd679b71e1,238,1,475975,469774,6201,0,0,469774,469774,1.0,0.0,469774,0,0,0.9869720048321866,1.0,1.0,0.0,0.0
2013,erc_64f656a225c40c87,238,1,475975,463596,12379,0,0,463596,463596,1.0,0.0,463596,0,0,0.9739923315300173,1.0,1.0,0.0,0.0
2013,erc_6666016380bb418a,238,1,475975,452713,23262,0,0,452713,452713,1.0,0.0,452713,0,0,0.9511276852775881,1.0,1.0,0.0,0.0
2013,erc_687f9778a5f68686,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_68b1ddfe076f4115,238,1,475975,459582,16393,0,0,459582,459582,1.0,0.0,461003,1421,0,0.9655591154997637,1.0,1.0,0.0,0.003082409442020985
2013,erc_69a9de53d02b544f,238,1,475975,471900,4075,0,0,471900,471900,1.0,0.0,471900,0,0,0.9914386259782552,1.0,1.0,0.0,0.0
2013,erc_6be82424a71f9bc7,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_6c25ed64ad6c567b,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_6e5b9f3457c7130a,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_6fdaebce7fbeb966,238,1,475975,469846,6129,0,0,469846,469846,1.0,0.0,469846,0,0,0.9871232732811597,1.0,1.0,0.0,0.0
2013,erc_702556b9583c13f0,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_716af060ecb85801,238,1,475975,458079,17896,0,0,458079,458079,1.0,0.0,460358,2279,0,0.9624013866274489,1.0,1.0,0.0,0.0049504950495049506
2013,erc_735659eb2774afc7,238,1,475975,469846,6129,0,0,469846,469846,1.0,0.0,469846,0,0,0.9871232732811597,1.0,1.0,0.0,0.0
2013,erc_7522921f6a7603d8,238,1,475975,426667,49308,0,0,426667,426667,1.0,0.0,426667,0,0,0.8964063238615474,1.0,1.0,0.0,0.0
2013,erc_76d829963fb2f9ee,238,1,475975,475360,615,0,0,475360,475360,1.0,0.0,475360,0,0,0.9987079153316876,1.0,1.0,0.0,0.0
2013,erc_77a7e5e844591c15,238,1,475975,457542,18433,0,0,457542,457542,1.0,0.0,457542,0,0,0.9612731761121908,1.0,1.0,0.0,0.0
2013,erc_7ffe8e0e5f3cb5af,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_816a4a8c2194f406,238,1,475975,429609,46366,0,0,429609,429609,1.0,0.0,429609,0,0,0.9025873207626451,1.0,1.0,0.0,0.0
2013,erc_819e0e0b8186a56f,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_83b4f877804c5138,238,1,475975,454967,21008,0,0,454967,454967,1.0,0.0,454967,0,0,0.9558632281107201,1.0,1.0,0.0,0.0
2013,erc_83e327406890e267,238,1,475975,461279,14696,0,0,461279,461279,1.0,0.0,461279,0,0,0.9691244288040338,1.0,1.0,0.0,0.0
2013,erc_8706c2f0bfd43b03,238,1,475975,458811,17164,0,0,458811,458811,1.0,0.0,459782,971,0,0.9639392825253427,1.0,1.0,0.0,0.0021118704081499492
2013,erc_87e21dc6ff50ac34,238,1,475975,460985,14990,0,0,460985,460985,1.0,0.0,460985,0,0,0.9685067493040601,1.0,1.0,0.0,0.0
2013,erc_88b156b24b0926ee,238,1,475975,426667,49308,0,0,426667,426667,1.0,0.0,426667,0,0,0.8964063238615474,1.0,1.0,0.0,0.0
2013,erc_89fe4369113645bf,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_8bcb0bbe96063a8a,238,1,475975,465995,9980,0,0,465995,465995,1.0,0.0,465995,0,0,0.9790325122117758,1.0,1.0,0.0,0.0
2013,erc_8ef02558087d3f63,238,1,475975,475360,615,0,0,475360,475360,1.0,0.0,475360,0,0,0.9987079153316876,1.0,1.0,0.0,0.0
2013,erc_91ed70ebe8ab7f7b,238,1,475975,447118,28857,0,0,447118,447118,1.0,0.0,447118,0,0,0.9393728662219655,1.0,1.0,0.0,0.0
2013,erc_92f48216ed9e9323,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_939c61f2596b9b3e,238,1,475975,460636,15339,0,0,460636,460636,1.0,0.0,460636,0,0,0.9677735175166763,1.0,1.0,0.0,0.0
2013,erc_93e92c042f6e574b,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_9659483fe3c58fb1,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_97070189f5d80692,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_9b5603b83cfb0ed1,238,1,475975,471410,4565,0,0,471410,471410,1.0,0.0,471410,0,0,0.9904091601449656,1.0,1.0,0.0,0.0
2013,erc_9c6a81e5b35cf7c0,238,1,475975,469392,6583,0,0,469392,469392,1.0,0.0,469392,0,0,0.9861694416723568,1.0,1.0,0.0,0.0
2013,erc_9cc7f344785be999,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_9dab8b78f9bba2f8,238,1,475975,471758,4217,0,0,471758,471758,1.0,0.0,471758,0,0,0.9911402909816692,1.0,1.0,0.0,0.0
2013,erc_a1539a6f4eff277a,238,1,475975,422833,53142,0,0,422833,422833,1.0,0.0,422833,0,0,0.8883512789537266,1.0,1.0,0.0,0.0
2013,erc_a4bd307d9681d1d0,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_a62122354513b466,238,1,475975,433229,42746,0,0,433229,433229,1.0,0.0,433229,0,0,0.9101927622249067,1.0,1.0,0.0,0.0
2013,erc_abe10265409823ee,238,1,475975,461478,14497,0,0,461478,461478,1.0,0.0,461478,0,0,0.9695425179893902,1.0,1.0,0.0,0.0
2013,erc_ac2a69aef3f2ad78,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_b494570b9f6c640d,238,1,475975,460500,15475,0,0,460500,460500,1.0,0.0,460500,0,0,0.9674877882241715,1.0,1.0,0.0,0.0
2013,erc_b7cf4414b07717e6,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_b82f26d6b655fef4,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_b9ff5bca8ee18bdb,238,1,475975,448454,27521,0,0,448454,448454,1.0,0.0,448454,0,0,0.9421797363306896,1.0,1.0,0.0,0.0
2013,erc_be40843e5fb9d5fd,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_bf43c415efc83d87,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_bf67b9249fd590f8,238,1,475975,441413,34562,0,0,441413,441413,1.0,0.0,441413,0,0,0.9273869425915227,1.0,1.0,0.0,0.0
2013,erc_c1373d3c21cdcf3f,238,1,475975,471968,4007,0,0,471968,471968,1.0,0.0,471968,0,0,0.9915814906245076,1.0,1.0,0.0,0.0
2013,erc_c30ec30ae026518f,238,1,475975,459978,15997,0,0,459978,459978,1.0,0.0,459978,0,0,0.966391091969116,1.0,1.0,0.0,0.0
2013,erc_c36f4e900bbed946,238,1,475975,469642,6333,0,0,469642,469642,1.0,0.0,469642,0,0,0.9866946793424024,1.0,1.0,0.0,0.0
2013,erc_c403d40d7acc7d5f,238,1,475975,411139,64836,0,0,411139,411139,1.0,0.0,411139,0,0,0.863782761699669,1.0,1.0,0.0,0.0
2013,erc_c74981a558c90dd1,238,1,475975,457962,18013,0,0,457962,457962,1.0,0.0,457962,0,0,0.9621555753978676,1.0,1.0,0.0,0.0
2013,erc_c7bade0851d0b522,238,1,475975,433229,42746,0,0,433229,433229,1.0,0.0,433229,0,0,0.9101927622249067,1.0,1.0,0.0,0.0
2013,erc_c95d8c672d045221,238,1,475975,460393,15582,0,0,460393,460393,1.0,0.0,460393,0,0,0.9672629865013919,1.0,1.0,0.0,0.0
2013,erc_cd54b6130e29641c,238,2,475975,475975,0,0,0,0,951950,0.5,0.0,475975,0,0,1.0,2.0,0.0,0.0,0.0
2013,erc_ce402b81a19b777d,238,1,475975,456082,19893,0,0,456082,456082,1.0,0.0,456082,0,0,0.9582057881191239,1.0,1.0,0.0,0.0
2013,erc_cf0717ce8957d715,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_cf2e9939172cbe6e,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_cfa35104ce583e7d,238,1,475975,455865,20110,0,0,455865,455865,1.0,0.0,460095,4230,0,0.9577498818215242,1.0,1.0,0.0,0.00919375346395853
2013,erc_d05fc30b232b94ef,238,2,475975,434569,41406,0,0,0,869138,0.5,0.0,461574,27005,0,0.9130080361363517,2.0,0.0,0.0,0.058506328346050684
2013,erc_d50fb0899624f1da,238,1,475975,446625,29350,0,0,446625,446625,1.0,0.0,446625,0,0,0.9383370975366353,1.0,1.0,0.0,0.0
2013,erc_d692a9c76eac7a47,238,1,475975,469905,6070,0,0,469905,469905,1.0,0.0,469905,0,0,0.9872472293712905,1.0,1.0,0.0,0.0
2013,erc_d6eb10b4c727a2b1,238,1,475975,433229,42746,0,0,433229,433229,1.0,0.0,433229,0,0,0.9101927622249067,1.0,1.0,0.0,0.0
2013,erc_da1565e6303757b2,238,1,475975,448331,27644,0,0,448331,448331,1.0,0.0,448331,0,0,0.9419213193970272,1.0,1.0,0.0,0.0
2013,erc_db11c9d7582061dd,238,1,475975,469128,6847,0,0,469128,469128,1.0,0.0,469128,0,0,0.9856147906927885,1.0,1.0,0.0,0.0
2013,erc_db3d561078c82ac3,238,1,475975,471758,4217,0,0,471758,471758,1.0,0.0,471758,0,0,0.9911402909816692,1.0,1.0,0.0,0.0
2013,erc_de16999187d03a2f,238,1,475975,458079,17896,0,0,458079,458079,1.0,0.0,460358,2279,0,0.9624013866274489,1.0,1.0,0.0,0.0049504950495049506
2013,erc_deecfaa28672d890,238,1,475975,434569,41406,0,0,434569,434569,1.0,0.0,434569,0,0,0.9130080361363517,1.0,1.0,0.0,0.0
2013,erc_e0039336c9cf90d7,238,1,475975,475257,718,0,0,475257,475257,1.0,0.0,475257,0,0,0.9984915174116288,1.0,1.0,0.0,0.0
2013,erc_e1375e9cc265601a,238,1,475975,455865,20110,0,0,455865,455865,1.0,0.0,460095,4230,0,0.9577498818215242,1.0,1.0,0.0,0.00919375346395853
2013,erc_e9a677039313f33b,238,1,475975,455865,20110,0,0,455865,455865,1.0,0.0,460095,4230,0,0.9577498818215242,1.0,1.0,0.0,0.00919375346395853
2013,erc_eb51e5bf1ab2107c,238,1,475975,461317,14658,0,0,461317,461317,1.0,0.0,461317,0,0,0.9692042649298808,1.0,1.0,0.0,0.0
2013,erc_ec2f12ea4d8480c4,238,1,475975,459521,16454,0,0,459521,459521,1.0,0.0,459521,0,0,0.9654309575082725,1.0,1.0,0.0,0.0
2013,erc_ec991f61e2fa8754,238,1,475975,459647,16328,0,0,459647,459647,1.0,0.0,460420,773,0,0.9656956772939755,1.0,1.0,0.0,0.0016789018722036403
2013,erc_ed30570272d1c57c,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_eee9c6c4390e2340,238,1,475975,470607,5368,0,0,470607,470607,1.0,0.0,470607,0,0,0.9887220967487789,1.0,1.0,0.0,0.0
2013,erc_ef4f73c61c389b84,238,1,475975,457542,18433,0,0,457542,457542,1.0,0.0,457542,0,0,0.9612731761121908,1.0,1.0,0.0,0.0
2013,erc_f49640007a32dc45,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_f6369a88c1589e3f,238,1,475975,458079,17896,0,0,458079,458079,1.0,0.0,460358,2279,0,0.9624013866274489,1.0,1.0,0.0,0.0049504950495049506
2013,erc_f67f5315575f570b,238,1,475975,461373,14602,0,0,461373,461373,1.0,0.0,461373,0,0,0.969321918167971,1.0,1.0,0.0,0.0
2013,erc_fc6da2cc3f2667a7,238,1,475975,461279,14696,0,0,461279,461279,1.0,0.0,461279,0,0,0.9691244288040338,1.0,1.0,0.0,0.0
2013,erc_fcdcc3255938b010,238,1,475975,461513,14462,0,0,461513,461513,1.0,0.0,461513,0,0,0.9696160512631966,1.0,1.0,0.0,0.0
2013,erc_ffe2253a1023c6b2,238,1,475975,475395,580,0,0,475395,475395,1.0,0.0,475395,0,0,0.998781448605494,1.0,1.0,0.0,0.0
2014,erc_00117565632c65c3,245,1,489995,484999,4996,0,0,484999,484999,1.0,0.0,484999,0,0,0.9898039775916081,1.0,1.0,0.0,0.0
2014,erc_00788fafdcd6a5d7,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_023793c16a68c052,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_037ede19dfe67dad,245,1,489995,477485,12510,0,0,477485,477485,1.0,0.0,477485,0,0,0.9744691272359922,1.0,1.0,0.0,0.0
2014,erc_040fdbdf6f80eb9b,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_0451fc1cf4a1975f,245,1,489995,424540,65455,0,0,424540,424540,1.0,0.0,424540,0,0,0.8664170042551455,1.0,1.0,0.0,0.0
2014,erc_0a1aac410f6966dc,245,1,489995,478177,11818,0,0,478177,478177,1.0,0.0,478177,0,0,0.9758813865447606,1.0,1.0,0.0,0.0
2014,erc_0a67371497d65238,245,1,489995,489995,0,0,0,489995,489995,1.0,0.0,489995,0,0,1.0,1.0,1.0,0.0,0.0
2014,erc_0c3d95428646e6a5,245,1,489995,486127,3868,0,0,486127,486127,1.0,0.0,486127,0,0,0.9921060418983867,1.0,1.0,0.0,0.0
2014,erc_11517d81c4a1cf82,245,1,489995,386999,102996,0,0,386999,386999,1.0,0.0,386999,0,0,0.7898019367544566,1.0,1.0,0.0,0.0
2014,erc_11b179c281e84335,245,1,489995,456433,33562,0,0,456433,456433,1.0,0.0,456433,0,0,0.9315054235247299,1.0,1.0,0.0,0.0
2014,erc_13382d0b01bbe5a4,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_14febb1e2e22e3c8,245,1,489995,479042,10953,0,0,479042,479042,1.0,0.0,479042,0,0,0.9776467106807213,1.0,1.0,0.0,0.0
2014,erc_1712925a3a57565a,245,1,489995,457147,32848,0,0,457147,457147,1.0,0.0,457147,0,0,0.9329625812508291,1.0,1.0,0.0,0.0
2014,erc_184a9d5068007d83,245,1,489995,415083,74912,0,0,415083,415083,1.0,0.0,415083,0,0,0.8471168073143603,1.0,1.0,0.0,0.0
2014,erc_1881209c97b92e2e,245,1,489995,487563,2432,0,0,487563,487563,1.0,0.0,487563,0,0,0.9950366840477964,1.0,1.0,0.0,0.0
2014,erc_190c45a632cbee4f,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_194a629a3014a2c0,245,1,489995,456433,33562,0,0,456433,456433,1.0,0.0,456433,0,0,0.9315054235247299,1.0,1.0,0.0,0.0
2014,erc_1c328f10dce0a438,245,1,489995,432724,57271,0,0,432724,432724,1.0,0.0,432724,0,0,0.883119215502199,1.0,1.0,0.0,0.0
2014,erc_1c97f35e1c57a7ce,245,1,489995,473175,16820,0,0,473175,473175,1.0,0.0,473175,0,0,0.9656731191134603,1.0,1.0,0.0,0.0
2014,erc_1fe2bf6a7f56d591,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_215a508805fe1c20,245,1,489995,434393,55602,0,0,434393,434393,1.0,0.0,434393,0,0,0.8865253727078848,1.0,1.0,0.0,0.0
2014,erc_228b22f6ffe04c86,245,1,489995,466720,23275,0,0,466720,466720,1.0,0.0,466720,0,0,0.9524995153011765,1.0,1.0,0.0,0.0
2014,erc_26bec51c7e111771,245,1,489995,439302,50693,0,0,439302,439302,1.0,0.0,439302,0,0,0.8965438422841049,1.0,1.0,0.0,0.0
2014,erc_2831b0e43d38e4b5,245,1,489995,443395,46600,0,0,443395,443395,1.0,0.0,443395,0,0,0.9048969887447831,1.0,1.0,0.0,0.0
2014,erc_2e1e5bd8ecff9dd8,245,1,489995,459638,30357,0,0,459638,459638,1.0,0.0,459638,0,0,0.9380463065949652,1.0,1.0,0.0,0.0
2014,erc_2e8b6cb0f9d7b86b,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_2ed30c042ef65f0a,245,1,489995,487563,2432,0,0,487563,487563,1.0,0.0,487563,0,0,0.9950366840477964,1.0,1.0,0.0,0.0
2014,erc_310a9f67e8f80039,245,1,489995,487214,2781,0,0,487214,487214,1.0,0.0,487214,0,0,0.994324431881958,1.0,1.0,0.0,0.0
2014,erc_32e317ff322f6e15,245,1,489995,459638,30357,0,0,459638,459638,1.0,0.0,459638,0,0,0.9380463065949652,1.0,1.0,0.0,0.0
2014,erc_34b9a4407e53a5bc,245,1,489995,349153,140842,0,0,349153,349153,1.0,0.0,349153,0,0,0.7125644139225911,1.0,1.0,0.0,0.0
2014,erc_350a39fe9841cb3f,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_3560d64fb68e4d18,245,1,489995,478177,11818,0,0,478177,478177,1.0,0.0,478177,0,0,0.9758813865447606,1.0,1.0,0.0,0.0
2014,erc_358a00bb3fef169f,245,1,489995,450672,39323,0,0,450672,450672,1.0,0.0,455187,4515,0,0.9197481606955173,1.0,1.0,0.0,0.009919000322944196
2014,erc_37e550609cd38c9c,245,1,489995,453138,36857,0,0,453138,453138,1.0,0.0,454543,1405,0,0.9247808651108684,1.0,1.0,0.0,0.003091016691490134
2014,erc_38d851d16107ea47,245,1,489995,465937,24058,0,0,465937,465937,1.0,0.0,465937,0,0,0.9509015398116307,1.0,1.0,0.0,0.0
2014,erc_3a3186e77dff7370,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_3cbadf7497f354e3,245,1,489995,457267,32728,0,0,457267,457267,1.0,0.0,457267,0,0,0.933207481708997,1.0,1.0,0.0,0.0
2014,erc_3ce66b8c7c80ae6d,245,1,489995,450672,39323,0,0,450672,450672,1.0,0.0,455187,4515,0,0.9197481606955173,1.0,1.0,0.0,0.009919000322944196
2014,erc_401d8dfcc7503986,245,1,489995,459588,30407,0,0,459588,459588,1.0,0.0,459588,0,0,0.9379442647373952,1.0,1.0,0.0,0.0
2014,erc_4086289249c98f60,245,1,489995,472229,17766,0,0,472229,472229,1.0,0.0,472229,0,0,0.9637424871682364,1.0,1.0,0.0,0.0
2014,erc_408a3040f42d3aa2,245,1,489995,484999,4996,0,0,484999,484999,1.0,0.0,484999,0,0,0.9898039775916081,1.0,1.0,0.0,0.0
2014,erc_41781f0f49b6690f,245,1,489995,473548,16447,0,0,473548,473548,1.0,0.0,473548,0,0,0.9664343513709324,1.0,1.0,0.0,0.0
2014,erc_4198011de131cb6c,245,1,489995,456580,33415,0,0,456580,456580,1.0,0.0,456580,0,0,0.9318054265859855,1.0,1.0,0.0,0.0
2014,erc_4363a4c5b701b635,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_485005ec7e9db28f,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_4f1bcd69bd3f408a,245,1,489995,424540,65455,0,0,424540,424540,1.0,0.0,424540,0,0,0.8664170042551455,1.0,1.0,0.0,0.0
2014,erc_50446426a2469979,245,1,489995,446505,43490,0,0,446505,446505,1.0,0.0,453944,7439,0,0.9112439922856356,1.0,1.0,0.0,0.016387483918721253
2014,erc_51590f98fed38ca2,245,1,489995,412742,77253,0,0,412742,412742,1.0,0.0,412742,0,0,0.8423392075429341,1.0,1.0,0.0,0.0
2014,erc_52b20f87e810021b,245,1,489995,456819,33176,0,0,456819,456819,1.0,0.0,456819,0,0,0.93229318666517,1.0,1.0,0.0,0.0
2014,erc_52fd4730aae4b5ee,245,1,489995,432724,57271,0,0,432724,432724,1.0,0.0,432724,0,0,0.883119215502199,1.0,1.0,0.0,0.0
2014,erc_5ba005b55a84c807,245,1,489995,457147,32848,0,0,457147,457147,1.0,0.0,457147,0,0,0.9329625812508291,1.0,1.0,0.0,0.0
2014,erc_5c22c3b16e983dbe,245,1,489995,446505,43490,0,0,446505,446505,1.0,0.0,453944,7439,0,0.9112439922856356,1.0,1.0,0.0,0.016387483918721253
2014,erc_6140a537d206c638,245,1,489995,386999,102996,0,0,386999,386999,1.0,0.0,386999,0,0,0.7898019367544566,1.0,1.0,0.0,0.0
2014,erc_618fc830545cb661,245,1,489995,456819,33176,0,0,456819,456819,1.0,0.0,456819,0,0,0.93229318666517,1.0,1.0,0.0,0.0
2014,erc_631efedd679b71e1,245,1,489995,484440,5555,0,0,484440,484440,1.0,0.0,484440,0,0,0.9886631496239757,1.0,1.0,0.0,0.0
2014,erc_64f656a225c40c87,245,1,489995,460685,29310,0,0,460685,460685,1.0,0.0,460685,0,0,0.9401830630924806,1.0,1.0,0.0,0.0
2014,erc_6666016380bb418a,245,1,489995,445084,44911,0,0,445084,445084,1.0,0.0,445084,0,0,0.9083439626934968,1.0,1.0,0.0,0.0
2014,erc_687f9778a5f68686,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_68b1ddfe076f4115,245,1,489995,454284,35711,0,0,454284,454284,1.0,0.0,456519,2235,0,0.9271196644863723,1.0,1.0,0.0,0.004895743660176247
2014,erc_69a9de53d02b544f,245,1,489995,478177,11818,0,0,478177,478177,1.0,0.0,478177,0,0,0.9758813865447606,1.0,1.0,0.0,0.0
2014,erc_6be82424a71f9bc7,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_6c25ed64ad6c567b,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_6e5b9f3457c7130a,245,1,489995,424540,65455,0,0,424540,424540,1.0,0.0,424540,0,0,0.8664170042551455,1.0,1.0,0.0,0.0
2014,erc_6fdaebce7fbeb966,245,1,489995,473548,16447,0,0,473548,473548,1.0,0.0,473548,0,0,0.9664343513709324,1.0,1.0,0.0,0.0
2014,erc_702556b9583c13f0,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_716af060ecb85801,245,1,489995,450672,39323,0,0,450672,450672,1.0,0.0,455187,4515,0,0.9197481606955173,1.0,1.0,0.0,0.009919000322944196
2014,erc_735659eb2774afc7,245,1,489995,473548,16447,0,0,473548,473548,1.0,0.0,473548,0,0,0.9664343513709324,1.0,1.0,0.0,0.0
2014,erc_7522921f6a7603d8,245,1,489995,415083,74912,0,0,415083,415083,1.0,0.0,415083,0,0,0.8471168073143603,1.0,1.0,0.0,0.0
2014,erc_76d829963fb2f9ee,245,1,489995,487438,2557,0,0,487438,487438,1.0,0.0,487438,0,0,0.9947815794038715,1.0,1.0,0.0,0.0
2014,erc_77a7e5e844591c15,245,1,489995,458630,31365,0,0,458630,458630,1.0,0.0,458630,0,0,0.9359891427463546,1.0,1.0,0.0,0.0
2014,erc_7ffe8e0e5f3cb5af,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_816a4a8c2194f406,245,1,489995,420702,69293,0,0,420702,420702,1.0,0.0,420702,0,0,0.8585842712680741,1.0,1.0,0.0,0.0
2014,erc_819e0e0b8186a56f,245,1,489995,424540,65455,0,0,424540,424540,1.0,0.0,424540,0,0,0.8664170042551455,1.0,1.0,0.0,0.0
2014,erc_83b4f877804c5138,245,1,489995,453550,36445,0,0,453550,453550,1.0,0.0,453550,0,0,0.925621690017245,1.0,1.0,0.0,0.0
2014,erc_83e327406890e267,245,1,489995,457147,32848,0,0,457147,457147,1.0,0.0,457147,0,0,0.9329625812508291,1.0,1.0,0.0,0.0
2014,erc_8706c2f0bfd43b03,245,1,489995,453138,36857,0,0,453138,453138,1.0,0.0,454543,1405,0,0.9247808651108684,1.0,1.0,0.0,0.003091016691490134
2014,erc_87e21dc6ff50ac34,245,1,489995,456876,33119,0,0,456876,456876,1.0,0.0,456876,0,0,0.9324095143827998,1.0,1.0,0.0,0.0
2014,erc_88b156b24b0926ee,245,1,489995,415083,74912,0,0,415083,415083,1.0,0.0,415083,0,0,0.8471168073143603,1.0,1.0,0.0,0.0
2014,erc_89fe4369113645bf,245,1,489995,457392,32603,0,0,457392,457392,1.0,0.0,457392,0,0,0.933462586352922,1.0,1.0,0.0,0.0
2014,erc_8bcb0bbe96063a8a,245,1,489995,465322,24673,0,0,465322,465322,1.0,0.0,465322,0,0,0.94964642496352,1.0,1.0,0.0,0.0
