fold_role,factor,dates,universe_rows,finite_cells,n_below_100_dates,rank_suppressed_cells,infinite_cells,all_missing_dates,constant_dates,below_rank_min_dates,raw_U_not_ranked_dates,finite_rate
annual_2016:train,alpha360_VWAP33,1416,2708779,2501457,0,0,0,0,0,0,0,0.9234629329302981
annual_2016:train,alpha360_VWAP34,1416,2708779,2500934,0,0,0,0,0,0,0,0.9232698570093758
annual_2016:train,alpha360_VWAP35,1416,2708779,2500385,0,0,0,0,0,0,0,0.9230671826679105
annual_2016:train,alpha360_VWAP36,1416,2708779,2499807,0,0,0,0,0,0,0,0.9228538023958396
annual_2016:train,alpha360_VWAP37,1416,2708779,2499283,0,0,0,0,0,0,0,0.9226603573048964
annual_2016:train,alpha360_VWAP38,1416,2708779,2498744,0,0,0,0,0,0,0,0.92246137466364
annual_2016:train,alpha360_VWAP39,1416,2708779,2498200,0,0,0,0,0,0,0,0.9222605461722791
annual_2016:train,alpha360_VWAP4,1416,2708779,2538741,0,0,0,0,0,0,0,0.9372270679889352
annual_2016:train,alpha360_VWAP40,1416,2708779,2497708,0,0,0,0,0,0,0,0.9220789145220042
annual_2016:train,alpha360_VWAP41,1416,2708779,2497217,0,0,0,0,0,0,0,0.9218976520417502
annual_2016:train,alpha360_VWAP42,1416,2708779,2496777,0,0,0,0,0,0,0,0.9217352172325612
annual_2016:train,alpha360_VWAP43,1416,2708779,2496333,0,0,0,0,0,0,0,0.9215713057432887
annual_2016:train,alpha360_VWAP44,1416,2708779,2495868,0,0,0,0,0,0,0,0.9213996416835777
annual_2016:train,alpha360_VWAP45,1416,2708779,2495429,0,0,0,0,0,0,0,0.9212375760444097
annual_2016:train,alpha360_VWAP46,1416,2708779,2495014,0,0,0,0,0,0,0,0.9210843704857429
annual_2016:train,alpha360_VWAP47,1416,2708779,2494610,0,0,0,0,0,0,0,0.9209352257973057
annual_2016:train,alpha360_VWAP48,1416,2708779,2494212,0,0,0,0,0,0,0,0.9207882961289939
annual_2016:train,alpha360_VWAP49,1416,2708779,2493874,0,0,0,0,0,0,0,0.9206635166619351
annual_2016:train,alpha360_VWAP5,1416,2708779,2535314,0,0,0,0,0,0,0,0.935961922327366
annual_2016:train,alpha360_VWAP50,1416,2708779,2493511,0,0,0,0,0,0,0,0.9205295079443543
annual_2016:train,alpha360_VWAP51,1416,2708779,2493173,0,0,0,0,0,0,0,0.9204047284772955
annual_2016:train,alpha360_VWAP52,1416,2708779,2492838,0,0,0,0,0,0,0,0.9202810565202993
annual_2016:train,alpha360_VWAP53,1416,2708779,2492476,0,0,0,0,0,0,0,0.9201474169727394
annual_2016:train,alpha360_VWAP54,1416,2708779,2492196,0,0,0,0,0,0,0,0.9200440493668919
annual_2016:train,alpha360_VWAP55,1416,2708779,2491927,0,0,0,0,0,0,0,0.9199447426312741
annual_2016:train,alpha360_VWAP56,1416,2708779,2491705,0,0,0,0,0,0,0,0.9198627868866378
annual_2016:train,alpha360_VWAP57,1416,2708779,2491498,0,0,0,0,0,0,0,0.9197863686923149
annual_2016:train,alpha360_VWAP58,1416,2708779,2491262,0,0,0,0,0,0,0,0.9196992445673863
annual_2016:train,alpha360_VWAP59,1416,2708779,2491068,0,0,0,0,0,0,0,0.9196276255833348
annual_2016:train,alpha360_VWAP6,1416,2708779,2532702,0,0,0,0,0,0,0,0.9349976502328171
annual_2016:train,alpha360_VWAP7,1416,2708779,2530458,0,0,0,0,0,0,0,0.9341692327059535
annual_2016:train,alpha360_VWAP8,1416,2708779,2528401,0,0,0,0,0,0,0,0.9334098499729953
annual_2016:train,alpha360_VWAP9,1416,2708779,2526471,0,0,0,0,0,0,0,0.9326973518326892
annual_2016:train,amount_cv_20,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,amount_mean_20,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,amount_std_20,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,amplitude_20,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,corr_ret_amount_20,1416,2708779,2164203,0,0,0,0,0,0,0,0.7989588667071031
annual_2016:train,corr_ret_volume_20,1416,2708779,2164203,0,0,0,0,0,0,0,0.7989588667071031
annual_2016:train,kunquant_alpha101_alpha003,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,kunquant_alpha101_alpha004,1416,2708779,2400354,0,0,0,0,0,0,1416,0.8861387363088683
annual_2016:train,kunquant_alpha101_alpha005,1416,2708779,2379532,0,0,0,0,0,0,1416,0.8784518781340227
annual_2016:train,kunquant_alpha101_alpha006,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,kunquant_alpha101_alpha007,1416,2708779,1911026,0,0,0,0,0,0,1416,0.7054935083297678
annual_2016:train,kunquant_alpha101_alpha011,1416,2708779,2506756,0,0,0,0,0,0,1416,0.9254191648709622
annual_2016:train,kunquant_alpha101_alpha011_canonical_vwap_v2,1416,2708779,2506756,0,0,0,0,0,0,1416,0.9254191648709622
annual_2016:train,kunquant_alpha101_alpha012,1416,2708779,2550401,0,0,0,0,0,0,1416,0.9415315904324421
annual_2016:train,kunquant_alpha101_alpha013,1416,2708779,2485167,0,0,0,0,0,0,1416,0.9174491532900986
annual_2016:train,kunquant_alpha101_alpha014,1416,2708779,2499207,0,0,0,0,0,0,1416,0.9226323003833092
annual_2016:train,kunquant_alpha101_alpha015,1416,2708779,2528478,0,0,0,0,0,0,1416,0.9334382760646033
annual_2016:train,kunquant_alpha101_alpha016,1416,2708779,2485167,0,0,0,0,0,0,1416,0.9174491532900986
annual_2016:train,kunquant_alpha101_alpha024,1416,2708779,2535727,0,0,0,0,0,0,1416,0.936114389545991
annual_2016:train,kunquant_alpha101_alpha026,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,kunquant_alpha101_alpha035,1416,2708779,1956103,0,0,0,0,0,0,1416,0.7221345853611535
annual_2016:train,kunquant_alpha101_alpha040,1416,2708779,2379532,0,0,0,0,0,0,1416,0.8784518781340227
annual_2016:train,kunquant_alpha101_alpha041,1416,2708779,2572430,0,0,0,0,0,0,1416,0.9496640368224946
annual_2016:train,kunquant_alpha101_alpha042,1416,2708779,2572430,0,0,0,0,0,0,1416,0.9496640368224946
annual_2016:train,kunquant_alpha101_alpha042_canonical_vwap_v2,1416,2708779,2572430,0,0,0,0,0,0,1416,0.9496640368224946
annual_2016:train,kunquant_alpha101_alpha044,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,kunquant_alpha101_alpha045,1416,2708779,2070313,0,0,0,0,0,0,1416,0.7642974934463092
annual_2016:train,kunquant_alpha101_alpha050,1416,2708779,2485167,0,0,0,0,0,0,1416,0.9174491532900986
annual_2016:train,kunquant_alpha101_alpha050_canonical_vwap_v2,1416,2708779,2485167,0,0,0,0,0,0,1416,0.9174491532900986
annual_2016:train,kunquant_alpha101_alpha055,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,kunquant_alpha101_alpha071,1416,2708779,2201420,0,0,0,0,0,0,1416,0.812698267374341
annual_2016:train,kunquant_alpha101_alpha077,1416,2708779,2572425,0,0,0,0,0,0,1416,0.9496621909723901
annual_2016:train,kunquant_alpha101_alpha083,1416,2708779,2440382,0,0,0,0,0,0,1416,0.900915873904811
annual_2016:train,kunquant_alpha101_alpha084,1416,2708779,1928293,0,0,0,0,0,0,1416,0.7118679670803709
annual_2016:train,kunquant_alpha101_alpha084_canonical_vwap_v2,1416,2708779,1979833,0,0,0,0,0,0,1416,0.7308949899567296
annual_2016:train,kunquant_alpha101_alpha088,1416,2708779,2421335,0,0,0,0,0,0,1416,0.8938842925170344
annual_2016:train,kunquant_alpha101_alpha094,1416,2708779,2338320,0,0,0,0,0,0,1416,0.8632376432333535
annual_2016:train,kunquant_alpha101_alpha094_canonical_vwap_v2,1416,2708779,2362049,0,0,0,0,0,0,1416,0.8719976786589086
annual_2016:train,mature_amihud_illiquidity_20,1416,2708779,2583766,0,0,0,0,0,0,0,0.953848948179235
annual_2016:train,mature_book_to_market_pit,1416,2708779,2567316,0,0,0,0,0,0,0,0.947776101335694
annual_2016:train,mature_book_to_price,1416,2708779,2550482,0,0,0,0,0,0,0,0.9415614932041336
annual_2016:train,mature_dividend_yield_ttm,1416,2708779,1743211,0,0,0,0,0,0,0,0.643541241275128
annual_2016:train,mature_downside_volatility_60,1416,2708779,2552561,0,0,0,0,0,0,0,0.9423289976775514
annual_2016:train,mature_earnings_to_price_pit,1416,2708779,2567316,0,0,0,0,0,0,0,0.947776101335694
annual_2016:train,mature_earnings_yield_ttm,1416,2708779,2294029,0,0,0,0,0,0,0,0.8468867338383825
annual_2016:train,mature_idiosyncratic_volatility_60,1416,2708779,2387276,0,0,0,0,0,0,0,0.8813107307757481
annual_2016:train,mature_intraday_return_20,1416,2708779,2590683,0,0,0,0,0,0,0,0.9564024972136893
annual_2016:train,mature_log_total_market_cap,1416,2708779,2571687,0,0,0,0,0,0,0,0.9493897434969778
annual_2016:train,mature_max_daily_return_21,1416,2708779,2579379,0,0,0,0,0,0,0,0.9522293992976171
annual_2016:train,mature_parkinson_volatility_20,1416,2708779,2590683,0,0,0,0,0,0,0,0.9564024972136893
annual_2016:train,mature_realized_volatility_60,1416,2708779,2572151,0,0,0,0,0,0,0,0.9495610383866679
annual_2016:train,mature_return_skewness_60,1416,2708779,2572151,0,0,0,0,0,0,0,0.9495610383866679
annual_2016:train,mature_reversal_1m,1416,2708779,2463946,0,0,0,0,0,0,0,0.9096149962769203
annual_2016:train,mature_sales_to_price_pit,1416,2708779,2564242,0,0,0,0,0,0,0,0.9466412726914968
annual_2016:train,mature_sales_to_price_ttm,1416,2708779,2569764,0,0,0,0,0,0,0,0.948679829546818
annual_2016:train,mature_turnover_mean_20,1416,2708779,2571613,0,0,0,0,0,0,0,0.9493624249154323
annual_2016:train,mature_turnover_rate_free_float,1416,2708779,2571687,0,0,0,0,0,0,0,0.9493897434969778
annual_2016:train,mature_turnover_volatility_20,1416,2708779,2571613,0,0,0,0,0,0,0,0.9493624249154323
annual_2016:train,mature_vwap_deviation_20,1416,2708779,2590683,0,0,0,0,0,0,0,0.9564024972136893
annual_2016:train,ret_10,1416,2708779,2501930,0,0,0,0,0,0,0,0.9236375503501763
annual_2016:train,ret_20,1416,2708779,2467090,0,0,0,0,0,0,0,0.9107756668225795
annual_2016:train,ret_5,1416,2708779,2523786,0,0,0,0,0,0,0,0.9317061303266158
annual_2016:train,rev_20_exclude_5,1416,2708779,2476843,0,0,0,0,0,0,0,0.9143761820362606
annual_2016:train,rev_5,1416,2708779,2523786,0,0,0,0,0,0,0,0.9317061303266158
annual_2016:train,std_20,1416,2708779,2164203,0,0,0,0,0,0,0,0.7989588667071031
annual_2016:train,ta_momentum_ao,1416,2708779,1939867,0,0,0,0,0,0,1416,0.7161407409020817
annual_2016:train,ta_momentum_kama,1416,2708779,2380577,0,0,0,0,0,0,1416,0.8788376608058465
annual_2016:train,ta_momentum_ppo,1416,2708779,2674618,0,0,0,0,0,0,0,0.9873887829165835
annual_2016:train,ta_momentum_ppo_hist,1416,2708779,2664262,0,0,0,0,0,0,0,0.9835656581803093
annual_2016:train,ta_momentum_ppo_signal,1416,2708779,2664262,0,0,0,0,0,0,0,0.9835656581803093
annual_2016:train,ta_momentum_pvo,1416,2708779,2674618,0,0,0,0,0,0,0,0.9873887829165835
annual_2016:train,ta_momentum_pvo_signal,1416,2708779,2664262,0,0,0,0,0,0,0,0.9835656581803093
annual_2016:train,ta_momentum_roc,1416,2708779,2494538,0,0,0,0,0,0,0,0.9209086455558021
annual_2016:train,ta_momentum_rsi,1416,2708779,2708779,0,0,0,0,0,0,0,1.0
annual_2016:train,ta_momentum_tsi,1416,2708779,2658704,0,0,0,0,0,0,0,0.9815138112042363
annual_2016:train,ta_momentum_uo,1416,2708779,2022772,0,0,0,0,0,0,0,0.7467467814834654
annual_2016:train,ta_trend_adx_neg,1416,2708779,256242,948,0,0,0,0,0,1416,0.09459686449134462
annual_2016:train,ta_trend_adx_pos,1416,2708779,256242,948,0,0,0,0,0,1416,0.09459686449134462
annual_2016:train,ta_trend_aroon_down,1416,2708779,2074477,0,0,0,0,0,0,0,0.7658347174132699
annual_2016:train,ta_trend_aroon_ind,1416,2708779,2074477,0,0,0,0,0,0,0,0.7658347174132699
annual_2016:train,ta_trend_aroon_up,1416,2708779,2074477,0,0,0,0,0,0,0,0.7658347174132699
annual_2016:train,ta_trend_cci,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,ta_trend_ema_fast,1416,2708779,2693343,0,0,0,0,0,0,1416,0.9943014915576354
annual_2016:train,ta_trend_ema_slow,1416,2708779,2674618,0,0,0,0,0,0,1416,0.9873887829165835
annual_2016:train,ta_trend_ichimoku_a,1416,2708779,2074477,0,0,0,0,0,0,1416,0.7658347174132699
annual_2016:train,ta_trend_ichimoku_b,1416,2708779,2690624,0,0,0,0,0,0,1416,0.9932977182708519
annual_2016:train,ta_trend_ichimoku_base,1416,2708779,2074477,0,0,0,0,0,0,1416,0.7658347174132699
annual_2016:train,ta_trend_ichimoku_conv,1416,2708779,2400354,0,0,0,0,0,0,1416,0.8861387363088683
annual_2016:train,ta_trend_kst,1416,2708779,1772213,0,0,0,0,0,0,0,0.6542479102208043
annual_2016:train,ta_trend_kst_diff,1416,2708779,1772213,0,0,0,0,0,0,0,0.6542479102208043
annual_2016:train,ta_trend_kst_sig,1416,2708779,1874960,0,0,0,0,0,0,0,0.6921790223565673
annual_2016:train,ta_trend_macd,1416,2708779,2674618,0,0,0,0,0,0,1416,0.9873887829165835
annual_2016:train,ta_trend_macd_diff,1416,2708779,2664262,0,0,0,0,0,0,1416,0.9835656581803093
annual_2016:train,ta_trend_macd_signal,1416,2708779,2664262,0,0,0,0,0,0,1416,0.9835656581803093
annual_2016:train,ta_trend_mass_index,1416,2708779,2657479,0,0,0,0,0,0,0,0.9810615779286534
annual_2016:train,ta_trend_psar_down,1416,2708779,1040584,36,0,0,0,0,0,1416,0.3841524170115022
annual_2016:train,ta_trend_sma_fast,1416,2708779,2338320,0,0,0,0,0,0,1416,0.8632376432333535
annual_2016:train,ta_trend_sma_slow,1416,2708779,2074477,0,0,0,0,0,0,1416,0.7658347174132699
annual_2016:train,ta_trend_stc,1416,2708779,2609023,0,0,0,0,0,0,0,0.9631730753967008
annual_2016:train,ta_trend_trix,1416,2708779,2652873,0,0,0,0,0,0,0,0.979361180812462
annual_2016:train,ta_trend_vortex_ind_diff,1416,2708779,2278318,0,0,0,0,0,0,0,0.8410867036402748
annual_2016:train,ta_trend_vortex_ind_neg,1416,2708779,2278318,0,0,0,0,0,0,0,0.8410867036402748
annual_2016:train,ta_trend_vortex_ind_pos,1416,2708779,2278318,0,0,0,0,0,0,0,0.8410867036402748
annual_2016:train,ta_volatility_atr,1416,2708779,253645,948,0,0,0,0,0,1416,0.09363812994710902
annual_2016:train,ta_volatility_bbh,1416,2708779,2182717,0,0,0,0,0,0,1416,0.8057936804737486
annual_2016:train,ta_volatility_bbhi,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,ta_volatility_bbm,1416,2708779,2182717,0,0,0,0,0,0,1416,0.8057936804737486
annual_2016:train,ta_volatility_bbp,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,ta_volatility_dch,1416,2708779,2182717,0,0,0,0,0,0,1416,0.8057936804737486
annual_2016:train,ta_volatility_dcl,1416,2708779,2182717,0,0,0,0,0,0,1416,0.8057936804737486
annual_2016:train,ta_volatility_dcm,1416,2708779,2182717,0,0,0,0,0,0,1416,0.8057936804737486
annual_2016:train,ta_volatility_dcp,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,ta_volatility_dcw,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,ta_volatility_kcc,1416,2708779,2379532,0,0,0,0,0,0,1416,0.8784518781340227
annual_2016:train,ta_volatility_kch,1416,2708779,2625960,0,0,0,0,0,0,1416,0.9694257080404123
annual_2016:train,ta_volatility_kchi,1416,2708779,2708779,0,0,0,0,0,0,1416,1.0
annual_2016:train,ta_volatility_kcl,1416,2708779,2625960,0,0,0,0,0,0,1416,0.9694257080404123
annual_2016:train,ta_volatility_kcw,1416,2708779,2379532,0,0,0,0,0,0,0,0.8784518781340227
annual_2016:train,ta_volume_cmf,1416,2708779,2182717,0,0,0,0,0,0,0,0.8057936804737486
annual_2016:train,ta_volume_fi,1416,2708779,2690435,0,0,0,0,0,0,1416,0.9932279451369048
annual_2016:train,ta_volume_mfi,1416,2708779,2298094,0,0,0,0,0,0,0,0.8483874099732758
annual_2016:train,ta_volume_vwap,1416,2708779,2298094,0,0,0,0,0,0,1416,0.8483874099732758
annual_2017:predict,alpha158_BETA10,244,488000,462880,0,0,0,0,0,0,0,0.9485245901639344
annual_2017:predict,alpha158_BETA20,244,488000,463033,0,0,0,0,0,0,0,0.9488381147540984
annual_2017:predict,alpha158_BETA30,244,488000,463059,0,0,0,0,0,0,0,0.948891393442623
annual_2017:predict,alpha158_BETA5,244,488000,462671,0,0,0,0,0,0,0,0.9480963114754098
annual_2017:predict,alpha158_BETA60,244,488000,463135,0,0,0,0,0,0,0,0.949047131147541
annual_2017:predict,alpha158_CNTD30,244,488000,488000,0,0,0,0,0,0,0,1.0
annual_2017:predict,alpha158_CNTP30,244,488000,488000,0,0,0,0,0,0,0,1.0
annual_2017:predict,alpha158_CORD10,244,488000,468045,0,0,0,0,0,0,0,0.9591086065573771
annual_2017:predict,alpha158_CORD20,244,488000,472295,0,0,0,0,0,0,0,0.9678176229508196
annual_2017:predict,alpha158_CORD30,244,488000,475591,0,0,0,0,0,0,0,0.9745717213114754
annual_2017:predict,alpha158_CORD5,244,488000,464559,0,0,0,0,0,0,0,0.9519651639344262
annual_2017:predict,alpha158_CORD60,244,488000,483902,0,0,0,0,0,0,0,0.9916024590163934
annual_2017:predict,alpha158_CORR10,244,488000,468382,0,0,0,0,0,0,0,0.9597991803278688
annual_2017:predict,alpha158_CORR20,244,488000,472454,0,0,0,0,0,0,0,0.9681434426229508
annual_2017:predict,alpha158_CORR30,244,488000,475720,0,0,0,0,0,0,0,0.9748360655737704
annual_2017:predict,alpha158_CORR5,244,488000,465146,0,0,0,0,0,0,0,0.9531680327868852
annual_2017:predict,alpha158_CORR60,244,488000,483966,0,0,0,0,0,0,0,0.9917336065573771
annual_2017:predict,alpha158_IMAX20,244,488000,472989,0,0,0,0,0,0,0,0.9692397540983606
annual_2017:predict,alpha158_IMAX30,244,488000,476193,0,0,0,0,0,0,0,0.9758053278688524
annual_2017:predict,alpha158_IMAX60,244,488000,484267,0,0,0,0,0,0,0,0.9923504098360656
annual_2017:predict,alpha158_IMIN20,244,488000,472989,0,0,0,0,0,0,0,0.9692397540983606
annual_2017:predict,alpha158_IMIN30,244,488000,476193,0,0,0,0,0,0,0,0.9758053278688524
annual_2017:predict,alpha158_IMIN60,244,488000,484267,0,0,0,0,0,0,0,0.9923504098360656
annual_2017:predict,alpha158_IMXD20,244,488000,472989,0,0,0,0,0,0,0,0.9692397540983606
annual_2017:predict,alpha158_IMXD30,244,488000,476193,0,0,0,0,0,0,0,0.9758053278688524
annual_2017:predict,alpha158_IMXD60,244,488000,484267,0,0,0,0,0,0,0,0.9923504098360656
annual_2017:predict,alpha158_KLEN,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_KLOW,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_KUP,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_LOW0,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MA10,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MA20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MA30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MA5,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MA60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MAX5,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MIN10,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MIN20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MIN30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MIN5,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_MIN60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLD10,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLD20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLD30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLD5,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLD60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLU20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLU30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_QTLU60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RANK10,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RANK20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RANK30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RANK60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RESI60,244,488000,463135,0,0,0,0,0,0,0,0.949047131147541
annual_2017:predict,alpha158_ROC10,244,488000,458603,0,0,0,0,0,0,0,0.9397602459016393
annual_2017:predict,alpha158_ROC20,244,488000,457061,0,0,0,0,0,0,0,0.9366004098360656
annual_2017:predict,alpha158_ROC30,244,488000,455723,0,0,0,0,0,0,0,0.9338586065573771
annual_2017:predict,alpha158_ROC5,244,488000,460215,0,0,0,0,0,0,0,0.943063524590164
annual_2017:predict,alpha158_ROC60,244,488000,452626,0,0,0,0,0,0,0,0.9275122950819672
annual_2017:predict,alpha158_RSV20,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RSV30,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_RSV60,244,488000,463204,0,0,0,0,0,0,0,0.9491885245901639
annual_2017:predict,alpha158_STD10,244,488000,462880,0,0,0,0,0,0,0,0.9485245901639344
annual_2017:predict,alpha158_STD5,244,488000,462671,0,0,0,0,0,0,0,0.9480963114754098
annual_2017:predict,alpha158_SUMD10,244,488000,468909,0,0,0,0,0,0,0,0.9608790983606558
annual_2017:predict,alpha158_SUMD20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_SUMD30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_SUMD60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha158_SUMN10,244,488000,468909,0,0,0,0,0,0,0,0.9608790983606558
annual_2017:predict,alpha158_SUMN20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_SUMN30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_SUMN60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha158_SUMP10,244,488000,468909,0,0,0,0,0,0,0,0.9608790983606558
annual_2017:predict,alpha158_SUMP20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_SUMP30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_SUMP60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha158_VSUMD20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_VSUMD30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_VSUMD60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha158_VSUMN20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_VSUMN30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_VSUMN60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha158_VSUMP20,244,488000,472815,0,0,0,0,0,0,0,0.9688831967213115
annual_2017:predict,alpha158_VSUMP30,244,488000,476045,0,0,0,0,0,0,0,0.9755020491803279
annual_2017:predict,alpha158_VSUMP60,244,488000,484198,0,0,0,0,0,0,0,0.9922090163934426
annual_2017:predict,alpha360_CLOSE11,244,488000,458420,0,0,0,0,0,0,0,0.9393852459016393
annual_2017:predict,alpha360_CLOSE12,244,488000,458252,0,0,0,0,0,0,0,0.9390409836065574
annual_2017:predict,alpha360_CLOSE13,244,488000,458099,0,0,0,0,0,0,0,0.9387274590163934
annual_2017:predict,alpha360_CLOSE14,244,488000,457941,0,0,0,0,0,0,0,0.9384036885245902
annual_2017:predict,alpha360_CLOSE15,244,488000,457783,0,0,0,0,0,0,0,0.9380799180327869
annual_2017:predict,alpha360_CLOSE16,244,488000,457630,0,0,0,0,0,0,0,0.9377663934426229
annual_2017:predict,alpha360_CLOSE17,244,488000,457486,0,0,0,0,0,0,0,0.9374713114754099
annual_2017:predict,alpha360_CLOSE18,244,488000,457343,0,0,0,0,0,0,0,0.9371782786885245
annual_2017:predict,alpha360_CLOSE19,244,488000,457202,0,0,0,0,0,0,0,0.9368893442622951
annual_2017:predict,alpha360_CLOSE21,244,488000,456921,0,0,0,0,0,0,0,0.9363135245901639
annual_2017:predict,alpha360_CLOSE22,244,488000,456784,0,0,0,0,0,0,0,0.9360327868852459
annual_2017:predict,alpha360_CLOSE23,244,488000,456646,0,0,0,0,0,0,0,0.93575
annual_2017:predict,alpha360_CLOSE24,244,488000,456508,0,0,0,0,0,0,0,0.9354672131147541
annual_2017:predict,alpha360_CLOSE25,244,488000,456371,0,0,0,0,0,0,0,0.935186475409836
annual_2017:predict,alpha360_CLOSE26,244,488000,456240,0,0,0,0,0,0,0,0.9349180327868852
annual_2017:predict,alpha360_CLOSE27,244,488000,456108,0,0,0,0,0,0,0,0.9346475409836066
annual_2017:predict,alpha360_CLOSE28,244,488000,455985,0,0,0,0,0,0,0,0.9343954918032787
annual_2017:predict,alpha360_CLOSE29,244,488000,455855,0,0,0,0,0,0,0,0.9341290983606557
annual_2017:predict,alpha360_CLOSE3,244,488000,461226,0,0,0,0,0,0,0,0.9451352459016393
annual_2017:predict,alpha360_CLOSE31,244,488000,455593,0,0,0,0,0,0,0,0.933592213114754
annual_2017:predict,alpha360_CLOSE32,244,488000,455466,0,0,0,0,0,0,0,0.9333319672131147
annual_2017:predict,alpha360_CLOSE33,244,488000,455341,0,0,0,0,0,0,0,0.9330758196721312
annual_2017:predict,alpha360_CLOSE34,244,488000,455208,0,0,0,0,0,0,0,0.9328032786885246
