fold_role,output,dates,frozen_families,universe_rows,valid_rows,missing_rows,n_below_100_dates,constant_dates,single_family_valid_rows,effective_family_sum,max_family_weight,l1_sum,raw_any_parent_rows,raw_available_but_output_missing,infinite_cells,finite_rate,mean_effective_families,single_family_share_valid,mean_l1_weight_drift,raw_union_availability_loss
annual_2016:train,erc_2831b0e43d38e4b5,1416,1,2708779,2494538,214241,0,0,2494538,2494538,1.0,0.0,2494538,0,0,0.9209086455558021,1.0,1.0,0.0,0.0
annual_2016:train,erc_2e1e5bd8ecff9dd8,1416,1,2708779,2590683,118096,0,0,2590683,2590683,1.0,0.0,2590683,0,0,0.9564024972136893,1.0,1.0,0.0,0.0
annual_2016:train,erc_2e8b6cb0f9d7b86b,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_2ed30c042ef65f0a,1416,1,2708779,2698550,10229,0,0,2698550,2698550,1.0,0.0,2698550,0,0,0.9962237598563781,1.0,1.0,0.0,0.0
annual_2016:train,erc_310a9f67e8f80039,1416,1,2708779,2697451,11328,0,0,2697451,2697451,1.0,0.0,2697451,0,0,0.9958180420034266,1.0,1.0,0.0,0.0
annual_2016:train,erc_32e317ff322f6e15,1416,1,2708779,2590683,118096,0,0,2590683,2590683,1.0,0.0,2590683,0,0,0.9564024972136893,1.0,1.0,0.0,0.0
annual_2016:train,erc_34b9a4407e53a5bc,1416,1,2708779,1743211,965568,0,0,1743211,1743211,1.0,0.0,1743211,0,0,0.643541241275128,1.0,1.0,0.0,0.0
annual_2016:train,erc_350a39fe9841cb3f,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_3560d64fb68e4d18,1416,1,2708779,2665818,42961,0,0,2665818,2665818,1.0,0.0,2665818,0,0,0.9841400867328047,1.0,1.0,0.0,0.0
annual_2016:train,erc_358a00bb3fef169f,1416,1,2708779,2547927,160852,0,0,2547927,2547927,1.0,0.0,2564643,16716,0,0.9406182638007752,1.0,1.0,0.0,0.006517866229334843
annual_2016:train,erc_37e550609cd38c9c,1416,1,2708779,2552777,156002,0,0,2552777,2552777,1.0,0.0,2560165,7388,0,0.9424087384020623,1.0,1.0,0.0,0.0028857515042975744
annual_2016:train,erc_38d851d16107ea47,1416,1,2708779,2621126,87653,0,0,2621126,2621126,1.0,0.0,2621126,0,0,0.9676411401594593,1.0,1.0,0.0,0.0
annual_2016:train,erc_3a3186e77dff7370,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_3cbadf7497f354e3,1416,1,2708779,2572114,136665,0,0,2572114,2572114,1.0,0.0,2572114,0,0,0.9495473790958953,1.0,1.0,0.0,0.0
annual_2016:train,erc_3ce66b8c7c80ae6d,1416,1,2708779,2547927,160852,0,0,2547927,2547927,1.0,0.0,2564643,16716,0,0.9406182638007752,1.0,1.0,0.0,0.006517866229334843
annual_2016:train,erc_401d8dfcc7503986,1416,1,2708779,2594631,114148,0,0,2594631,2594631,1.0,0.0,2594631,0,0,0.9578599804561391,1.0,1.0,0.0,0.0
annual_2016:train,erc_4086289249c98f60,1416,1,2708779,2643962,64817,0,0,2643962,2643962,1.0,0.0,2643962,0,0,0.9760715067563651,1.0,1.0,0.0,0.0
annual_2016:train,erc_408a3040f42d3aa2,1416,1,2708779,2664262,44517,0,0,2664262,2664262,1.0,0.0,2664262,0,0,0.9835656581803093,1.0,1.0,0.0,0.0
annual_2016:train,erc_41781f0f49b6690f,1416,1,2708779,2648923,59856,0,0,2648923,2648923,1.0,0.0,2648923,0,0,0.9779029592299704,1.0,1.0,0.0,0.0
annual_2016:train,erc_4198011de131cb6c,1416,1,2708779,2567316,141463,0,0,2567316,2567316,1.0,0.0,2567316,0,0,0.947776101335694,1.0,1.0,0.0,0.0
annual_2016:train,erc_4363a4c5b701b635,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_485005ec7e9db28f,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_4f1bcd69bd3f408a,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_50446426a2469979,1416,1,2708779,2534466,174313,0,0,2534466,2534466,1.0,0.0,2563276,28810,0,0.9356488661496564,1.0,1.0,0.0,0.011239523172689949
annual_2016:train,erc_51590f98fed38ca2,1416,1,2708779,2294029,414750,0,0,2294029,2294029,1.0,0.0,2294029,0,0,0.8468867338383825,1.0,1.0,0.0,0.0
annual_2016:train,erc_52b20f87e810021b,1416,1,2708779,2570312,138467,0,0,2570312,2570312,1.0,0.0,2570312,0,0,0.9488821347182623,1.0,1.0,0.0,0.0
annual_2016:train,erc_52fd4730aae4b5ee,1416,1,2708779,2278318,430461,0,0,2278318,2278318,1.0,0.0,2278318,0,0,0.8410867036402748,1.0,1.0,0.0,0.0
annual_2016:train,erc_5ba005b55a84c807,1416,1,2708779,2571613,137166,0,0,2571613,2571613,1.0,0.0,2571613,0,0,0.9493624249154323,1.0,1.0,0.0,0.0
annual_2016:train,erc_5c22c3b16e983dbe,1416,1,2708779,2534466,174313,0,0,2534466,2534466,1.0,0.0,2563276,28810,0,0.9356488661496564,1.0,1.0,0.0,0.011239523172689949
annual_2016:train,erc_6140a537d206c638,1416,1,2708779,1772213,936566,0,0,1772213,1772213,1.0,0.0,1772213,0,0,0.6542479102208043,1.0,1.0,0.0,0.0
annual_2016:train,erc_618fc830545cb661,1416,1,2708779,2570312,138467,0,0,2570312,2570312,1.0,0.0,2570312,0,0,0.9488821347182623,1.0,1.0,0.0,0.0
annual_2016:train,erc_631efedd679b71e1,1416,1,2708779,2657479,51300,0,0,2657479,2657479,1.0,0.0,2657479,0,0,0.9810615779286534,1.0,1.0,0.0,0.0
annual_2016:train,erc_64f656a225c40c87,1416,1,2708779,2600269,108510,0,0,2600269,2600269,1.0,0.0,2600269,0,0,0.9599413610338828,1.0,1.0,0.0,0.0
annual_2016:train,erc_6666016380bb418a,1416,1,2708779,2501930,206849,0,0,2501930,2501930,1.0,0.0,2501930,0,0,0.9236375503501763,1.0,1.0,0.0,0.0
annual_2016:train,erc_687f9778a5f68686,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_68b1ddfe076f4115,1416,1,2708779,2558345,150434,0,0,2558345,2558345,1.0,0.0,2568875,10530,0,0.9444642770783441,1.0,1.0,0.0,0.004099070604836747
annual_2016:train,erc_69a9de53d02b544f,1416,1,2708779,2665818,42961,0,0,2665818,2665818,1.0,0.0,2665818,0,0,0.9841400867328047,1.0,1.0,0.0,0.0
annual_2016:train,erc_6be82424a71f9bc7,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_6c25ed64ad6c567b,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_6e5b9f3457c7130a,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_6fdaebce7fbeb966,1416,1,2708779,2648923,59856,0,0,2648923,2648923,1.0,0.0,2648923,0,0,0.9779029592299704,1.0,1.0,0.0,0.0
annual_2016:train,erc_702556b9583c13f0,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_716af060ecb85801,1416,1,2708779,2547927,160852,0,0,2547927,2547927,1.0,0.0,2564643,16716,0,0.9406182638007752,1.0,1.0,0.0,0.006517866229334843
annual_2016:train,erc_735659eb2774afc7,1416,1,2708779,2648923,59856,0,0,2648923,2648923,1.0,0.0,2648923,0,0,0.9779029592299704,1.0,1.0,0.0,0.0
annual_2016:train,erc_7522921f6a7603d8,1416,1,2708779,2074477,634302,0,0,2074477,2074477,1.0,0.0,2074477,0,0,0.7658347174132699,1.0,1.0,0.0,0.0
annual_2016:train,erc_76d829963fb2f9ee,1416,1,2708779,2698227,10552,0,0,2698227,2698227,1.0,0.0,2698227,0,0,0.9961045179396326,1.0,1.0,0.0,0.0
annual_2016:train,erc_77a7e5e844591c15,1416,1,2708779,2572151,136628,0,0,2572151,2572151,1.0,0.0,2572151,0,0,0.9495610383866679,1.0,1.0,0.0,0.0
annual_2016:train,erc_7ffe8e0e5f3cb5af,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_816a4a8c2194f406,1416,1,2708779,2387276,321503,0,0,2387276,2387276,1.0,0.0,2387276,0,0,0.8813107307757481,1.0,1.0,0.0,0.0
annual_2016:train,erc_819e0e0b8186a56f,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_83b4f877804c5138,1416,1,2708779,2552561,156218,0,0,2552561,2552561,1.0,0.0,2552561,0,0,0.9423289976775514,1.0,1.0,0.0,0.0
annual_2016:train,erc_83e327406890e267,1416,1,2708779,2571613,137166,0,0,2571613,2571613,1.0,0.0,2571613,0,0,0.9493624249154323,1.0,1.0,0.0,0.0
annual_2016:train,erc_8706c2f0bfd43b03,1416,1,2708779,2552777,156002,0,0,2552777,2552777,1.0,0.0,2560165,7388,0,0.9424087384020623,1.0,1.0,0.0,0.0028857515042975744
annual_2016:train,erc_87e21dc6ff50ac34,1416,1,2708779,2569764,139015,0,0,2569764,2569764,1.0,0.0,2569764,0,0,0.948679829546818,1.0,1.0,0.0,0.0
annual_2016:train,erc_88b156b24b0926ee,1416,1,2708779,2074477,634302,0,0,2074477,2074477,1.0,0.0,2074477,0,0,0.7658347174132699,1.0,1.0,0.0,0.0
annual_2016:train,erc_89fe4369113645bf,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_8bcb0bbe96063a8a,1416,1,2708779,2618541,90238,0,0,2618541,2618541,1.0,0.0,2618541,0,0,0.9666868356554743,1.0,1.0,0.0,0.0
annual_2016:train,erc_8ef02558087d3f63,1416,1,2708779,2698227,10552,0,0,2698227,2698227,1.0,0.0,2698227,0,0,0.9961045179396326,1.0,1.0,0.0,0.0
annual_2016:train,erc_91ed70ebe8ab7f7b,1416,1,2708779,2467090,241689,0,0,2467090,2467090,1.0,0.0,2467090,0,0,0.9107756668225795,1.0,1.0,0.0,0.0
annual_2016:train,erc_92f48216ed9e9323,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_939c61f2596b9b3e,1416,1,2708779,2583766,125013,0,0,2583766,2583766,1.0,0.0,2583766,0,0,0.953848948179235,1.0,1.0,0.0,0.0
annual_2016:train,erc_93e92c042f6e574b,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_9659483fe3c58fb1,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_97070189f5d80692,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_9b5603b83cfb0ed1,1416,1,2708779,2662308,46471,0,0,2662308,2662308,1.0,0.0,2662308,0,0,0.9828442999595021,1.0,1.0,0.0,0.0
annual_2016:train,erc_9c6a81e5b35cf7c0,1416,1,2708779,2645546,63233,0,0,2645546,2645546,1.0,0.0,2645546,0,0,0.9766562720694453,1.0,1.0,0.0,0.0
annual_2016:train,erc_9cc7f344785be999,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_9dab8b78f9bba2f8,1416,1,2708779,2664888,43891,0,0,2664888,2664888,1.0,0.0,2664888,0,0,0.9837967586133827,1.0,1.0,0.0,0.0
annual_2016:train,erc_a1539a6f4eff277a,1416,1,2708779,2022772,686007,0,0,2022772,2022772,1.0,0.0,2022772,0,0,0.7467467814834654,1.0,1.0,0.0,0.0
annual_2016:train,erc_a4bd307d9681d1d0,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_a62122354513b466,1416,1,2708779,2164203,544576,0,0,2164203,2164203,1.0,0.0,2164203,0,0,0.7989588667071031,1.0,1.0,0.0,0.0
annual_2016:train,erc_abe10265409823ee,1416,1,2708779,2572114,136665,0,0,2572114,2572114,1.0,0.0,2572114,0,0,0.9495473790958953,1.0,1.0,0.0,0.0
annual_2016:train,erc_ac2a69aef3f2ad78,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_b494570b9f6c640d,1416,1,2708779,2567316,141463,0,0,2567316,2567316,1.0,0.0,2567316,0,0,0.947776101335694,1.0,1.0,0.0,0.0
annual_2016:train,erc_b7cf4414b07717e6,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_b82f26d6b655fef4,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_b9ff5bca8ee18bdb,1416,1,2708779,2379532,329247,0,0,2379532,2379532,1.0,0.0,2379532,0,0,0.8784518781340227,1.0,1.0,0.0,0.0
annual_2016:train,erc_be40843e5fb9d5fd,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_bf43c415efc83d87,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_bf67b9249fd590f8,1416,1,2708779,2278318,430461,0,0,2278318,2278318,1.0,0.0,2278318,0,0,0.8410867036402748,1.0,1.0,0.0,0.0
annual_2016:train,erc_c1373d3c21cdcf3f,1416,1,2708779,2674618,34161,0,0,2674618,2674618,1.0,0.0,2674618,0,0,0.9873887829165835,1.0,1.0,0.0,0.0
annual_2016:train,erc_c30ec30ae026518f,1416,1,2708779,2579379,129400,0,0,2579379,2579379,1.0,0.0,2579379,0,0,0.9522293992976171,1.0,1.0,0.0,0.0
annual_2016:train,erc_c36f4e900bbed946,1416,1,2708779,2647532,61247,0,0,2647532,2647532,1.0,0.0,2647532,0,0,0.9773894437309208,1.0,1.0,0.0,0.0
annual_2016:train,erc_c403d40d7acc7d5f,1416,1,2708779,1874960,833819,0,0,1874960,1874960,1.0,0.0,1874960,0,0,0.6921790223565673,1.0,1.0,0.0,0.0
annual_2016:train,erc_c74981a558c90dd1,1416,1,2708779,2535314,173465,0,0,2535314,2535314,1.0,0.0,2535314,0,0,0.935961922327366,1.0,1.0,0.0,0.0
annual_2016:train,erc_c7bade0851d0b522,1416,1,2708779,2164203,544576,0,0,2164203,2164203,1.0,0.0,2164203,0,0,0.7989588667071031,1.0,1.0,0.0,0.0
annual_2016:train,erc_c95d8c672d045221,1416,1,2708779,2564242,144537,0,0,2564242,2564242,1.0,0.0,2564242,0,0,0.9466412726914968,1.0,1.0,0.0,0.0
annual_2016:train,erc_cd54b6130e29641c,1416,2,2708779,2708779,0,0,0,0,5417558,0.5,0.0,2708779,0,0,1.0,2.0,0.0,0.0,0.0
annual_2016:train,erc_ce402b81a19b777d,1416,1,2708779,2523786,184993,0,0,2523786,2523786,1.0,0.0,2523786,0,0,0.9317061303266158,1.0,1.0,0.0,0.0
annual_2016:train,erc_cf0717ce8957d715,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_cf2e9939172cbe6e,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_cfa35104ce583e7d,1416,1,2708779,2534466,174313,0,0,2534466,2534466,1.0,0.0,2563276,28810,0,0.9356488661496564,1.0,1.0,0.0,0.011239523172689949
annual_2016:train,erc_d05fc30b232b94ef,1416,2,2708779,2182717,526062,0,0,0,4365434,0.5,0.0,2590683,407966,0,0.8057936804737486,2.0,0.0,0.0,0.1574743031084853
annual_2016:train,erc_d50fb0899624f1da,1416,1,2708779,2463946,244833,0,0,2463946,2463946,1.0,0.0,2463946,0,0,0.9096149962769203,1.0,1.0,0.0,0.0
annual_2016:train,erc_d692a9c76eac7a47,1416,1,2708779,2658704,50075,0,0,2658704,2658704,1.0,0.0,2658704,0,0,0.9815138112042363,1.0,1.0,0.0,0.0
annual_2016:train,erc_d6eb10b4c727a2b1,1416,1,2708779,2164203,544576,0,0,2164203,2164203,1.0,0.0,2164203,0,0,0.7989588667071031,1.0,1.0,0.0,0.0
annual_2016:train,erc_da1565e6303757b2,1416,1,2708779,2476843,231936,0,0,2476843,2476843,1.0,0.0,2476843,0,0,0.9143761820362606,1.0,1.0,0.0,0.0
annual_2016:train,erc_db11c9d7582061dd,1416,1,2708779,2652873,55906,0,0,2652873,2652873,1.0,0.0,2652873,0,0,0.979361180812462,1.0,1.0,0.0,0.0
annual_2016:train,erc_db3d561078c82ac3,1416,1,2708779,2664888,43891,0,0,2664888,2664888,1.0,0.0,2664888,0,0,0.9837967586133827,1.0,1.0,0.0,0.0
annual_2016:train,erc_de16999187d03a2f,1416,1,2708779,2547927,160852,0,0,2547927,2547927,1.0,0.0,2564643,16716,0,0.9406182638007752,1.0,1.0,0.0,0.006517866229334843
annual_2016:train,erc_deecfaa28672d890,1416,1,2708779,2182717,526062,0,0,2182717,2182717,1.0,0.0,2182717,0,0,0.8057936804737486,1.0,1.0,0.0,0.0
annual_2016:train,erc_e0039336c9cf90d7,1416,1,2708779,2697070,11709,0,0,2697070,2697070,1.0,0.0,2697070,0,0,0.9956773882254698,1.0,1.0,0.0,0.0
annual_2016:train,erc_e1375e9cc265601a,1416,1,2708779,2534466,174313,0,0,2534466,2534466,1.0,0.0,2563276,28810,0,0.9356488661496564,1.0,1.0,0.0,0.011239523172689949
annual_2016:train,erc_e9a677039313f33b,1416,1,2708779,2534466,174313,0,0,2534466,2534466,1.0,0.0,2563276,28810,0,0.9356488661496564,1.0,1.0,0.0,0.011239523172689949
annual_2016:train,erc_eb51e5bf1ab2107c,1416,1,2708779,2571100,137679,0,0,2571100,2571100,1.0,0.0,2571100,0,0,0.9491730406947189,1.0,1.0,0.0,0.0
annual_2016:train,erc_ec2f12ea4d8480c4,1416,1,2708779,2550482,158297,0,0,2550482,2550482,1.0,0.0,2550482,0,0,0.9415614932041336,1.0,1.0,0.0,0.0
annual_2016:train,erc_ec991f61e2fa8754,1416,1,2708779,2558992,149787,0,0,2558992,2558992,1.0,0.0,2564806,5814,0,0.944703130081856,1.0,1.0,0.0,0.0022668381156313575
annual_2016:train,erc_ed30570272d1c57c,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_eee9c6c4390e2340,1416,1,2708779,2664262,44517,0,0,2664262,2664262,1.0,0.0,2664262,0,0,0.9835656581803093,1.0,1.0,0.0,0.0
annual_2016:train,erc_ef4f73c61c389b84,1416,1,2708779,2572151,136628,0,0,2572151,2572151,1.0,0.0,2572151,0,0,0.9495610383866679,1.0,1.0,0.0,0.0
annual_2016:train,erc_f49640007a32dc45,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_f6369a88c1589e3f,1416,1,2708779,2547927,160852,0,0,2547927,2547927,1.0,0.0,2564643,16716,0,0.9406182638007752,1.0,1.0,0.0,0.006517866229334843
annual_2016:train,erc_f67f5315575f570b,1416,1,2708779,2571530,137249,0,0,2571530,2571530,1.0,0.0,2571530,0,0,0.949331783803699,1.0,1.0,0.0,0.0
annual_2016:train,erc_fc6da2cc3f2667a7,1416,1,2708779,2571687,137092,0,0,2571687,2571687,1.0,0.0,2571687,0,0,0.9493897434969778,1.0,1.0,0.0,0.0
annual_2016:train,erc_fcdcc3255938b010,1416,1,2708779,2572430,136349,0,0,2572430,2572430,1.0,0.0,2572430,0,0,0.9496640368224946,1.0,1.0,0.0,0.0
annual_2016:train,erc_ffe2253a1023c6b2,1416,1,2708779,2698550,10229,0,0,2698550,2698550,1.0,0.0,2698550,0,0,0.9962237598563781,1.0,1.0,0.0,0.0
annual_2017:predict,erc_00117565632c65c3,244,1,488000,474489,13511,0,0,474489,474489,1.0,0.0,474489,0,0,0.972313524590164,1.0,1.0,0.0,0.0
annual_2017:predict,erc_00788fafdcd6a5d7,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_023793c16a68c052,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_037ede19dfe67dad,244,1,488000,475720,12280,0,0,475720,475720,1.0,0.0,475720,0,0,0.9748360655737704,1.0,1.0,0.0,0.0
annual_2017:predict,erc_040fdbdf6f80eb9b,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_0451fc1cf4a1975f,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
annual_2017:predict,erc_0a1aac410f6966dc,244,1,488000,476193,11807,0,0,476193,476193,1.0,0.0,476193,0,0,0.9758053278688524,1.0,1.0,0.0,0.0
annual_2017:predict,erc_0a67371497d65238,244,1,488000,488000,0,0,0,488000,488000,1.0,0.0,488000,0,0,1.0,1.0,1.0,0.0,0.0
annual_2017:predict,erc_0c3d95428646e6a5,244,1,488000,477765,10235,0,0,477765,477765,1.0,0.0,477765,0,0,0.9790266393442623,1.0,1.0,0.0,0.0
annual_2017:predict,erc_11517d81c4a1cf82,244,1,488000,399059,88941,0,0,399059,399059,1.0,0.0,399059,0,0,0.8177438524590164,1.0,1.0,0.0,0.0
annual_2017:predict,erc_11b179c281e84335,244,1,488000,462671,25329,0,0,462671,462671,1.0,0.0,462671,0,0,0.9480963114754098,1.0,1.0,0.0,0.0
annual_2017:predict,erc_13382d0b01bbe5a4,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_14febb1e2e22e3c8,244,1,488000,455762,32238,0,0,455762,455762,1.0,0.0,455762,0,0,0.9339385245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_1712925a3a57565a,244,1,488000,463100,24900,0,0,463100,463100,1.0,0.0,463100,0,0,0.9489754098360655,1.0,1.0,0.0,0.0
annual_2017:predict,erc_184a9d5068007d83,244,1,488000,425379,62621,0,0,425379,425379,1.0,0.0,425379,0,0,0.8716782786885245,1.0,1.0,0.0,0.0
annual_2017:predict,erc_1881209c97b92e2e,244,1,488000,484267,3733,0,0,484267,484267,1.0,0.0,484267,0,0,0.9923504098360656,1.0,1.0,0.0,0.0
annual_2017:predict,erc_190c45a632cbee4f,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_194a629a3014a2c0,244,1,488000,462671,25329,0,0,462671,462671,1.0,0.0,462671,0,0,0.9480963114754098,1.0,1.0,0.0,0.0
annual_2017:predict,erc_1c328f10dce0a438,244,1,488000,441438,46562,0,0,441438,441438,1.0,0.0,441438,0,0,0.9045860655737705,1.0,1.0,0.0,0.0
annual_2017:predict,erc_1c97f35e1c57a7ce,244,1,488000,472815,15185,0,0,472815,472815,1.0,0.0,472815,0,0,0.9688831967213115,1.0,1.0,0.0,0.0
annual_2017:predict,erc_1fe2bf6a7f56d591,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_215a508805fe1c20,244,1,488000,442946,45054,0,0,442946,442946,1.0,0.0,442946,0,0,0.9076762295081967,1.0,1.0,0.0,0.0
annual_2017:predict,erc_228b22f6ffe04c86,244,1,488000,468909,19091,0,0,468909,468909,1.0,0.0,468909,0,0,0.9608790983606558,1.0,1.0,0.0,0.0
annual_2017:predict,erc_26bec51c7e111771,244,1,488000,452626,35374,0,0,452626,452626,1.0,0.0,452626,0,0,0.9275122950819672,1.0,1.0,0.0,0.0
annual_2017:predict,erc_2831b0e43d38e4b5,244,1,488000,448203,39797,0,0,448203,448203,1.0,0.0,448203,0,0,0.9184487704918033,1.0,1.0,0.0,0.0
annual_2017:predict,erc_2e1e5bd8ecff9dd8,244,1,488000,459952,28048,0,0,459952,459952,1.0,0.0,459952,0,0,0.9425245901639344,1.0,1.0,0.0,0.0
annual_2017:predict,erc_2e8b6cb0f9d7b86b,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_2ed30c042ef65f0a,244,1,488000,484267,3733,0,0,484267,484267,1.0,0.0,484267,0,0,0.9923504098360656,1.0,1.0,0.0,0.0
annual_2017:predict,erc_310a9f67e8f80039,244,1,488000,483966,4034,0,0,483966,483966,1.0,0.0,483966,0,0,0.9917336065573771,1.0,1.0,0.0,0.0
annual_2017:predict,erc_32e317ff322f6e15,244,1,488000,459952,28048,0,0,459952,459952,1.0,0.0,459952,0,0,0.9425245901639344,1.0,1.0,0.0,0.0
annual_2017:predict,erc_34b9a4407e53a5bc,244,1,488000,345714,142286,0,0,345714,345714,1.0,0.0,345714,0,0,0.7084303278688524,1.0,1.0,0.0,0.0
annual_2017:predict,erc_350a39fe9841cb3f,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
annual_2017:predict,erc_3560d64fb68e4d18,244,1,488000,476193,11807,0,0,476193,476193,1.0,0.0,476193,0,0,0.9758053278688524,1.0,1.0,0.0,0.0
annual_2017:predict,erc_358a00bb3fef169f,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
annual_2017:predict,erc_37e550609cd38c9c,244,1,488000,460801,27199,0,0,460801,460801,1.0,0.0,461606,805,0,0.9442643442622951,1.0,1.0,0.0,0.0017439114742875959
annual_2017:predict,erc_38d851d16107ea47,244,1,488000,468382,19618,0,0,468382,468382,1.0,0.0,468382,0,0,0.9597991803278688,1.0,1.0,0.0,0.0
