outer_split_id,method,datetime,pair_count,rank_ic,status
split_001,elastic_net,2024-08-01,1993,0.181804729580553,pass
split_001,elastic_net,2024-08-02,1993,0.1644148449318479,pass
split_001,elastic_net,2024-08-05,1993,0.1832737915920946,pass
split_001,elastic_net,2024-08-06,1993,0.2057701948664803,pass
split_001,elastic_net,2024-08-07,1995,0.1021216966004179,pass
split_001,elastic_net,2024-08-08,1993,0.0915045239642706,pass
split_001,elastic_net,2024-08-09,1993,0.0101228022131739,pass
split_001,elastic_net,2024-08-12,1993,0.0831489671359065,pass
split_001,elastic_net,2024-08-13,1994,0.0756074645319165,pass
split_001,elastic_net,2024-08-14,1994,0.087919303214913,pass
split_001,elastic_net,2024-08-15,1994,0.0023248731710117,pass
split_001,elastic_net,2024-08-16,1993,0.0699122022126478,pass
split_001,elastic_net,2024-08-19,1996,0.0850700404176092,pass
split_001,elastic_net,2024-08-20,1996,0.0534134175147304,pass
split_001,elastic_net,2024-08-21,1995,0.0342435081578665,pass
split_001,elastic_net,2024-08-22,1994,0.0309500226008796,pass
split_001,elastic_net,2024-08-23,1995,0.0386182201677673,pass
split_001,elastic_net,2024-08-26,1994,0.1057881161118348,pass
split_001,elastic_net,2024-08-27,1993,0.1433318782353534,pass
split_001,elastic_net,2024-08-28,1992,0.1235892821261084,pass
split_001,elastic_net,2024-08-29,1990,0.0033291911725352,pass
split_001,elastic_net,2024-08-30,1989,-0.1091122799615553,pass
split_001,elastic_net,2024-09-02,1993,0.0732609836846918,pass
split_001,elastic_net,2024-09-03,1993,0.0675907575053152,pass
split_001,elastic_net,2024-09-04,1994,0.0388450087737946,pass
split_001,elastic_net,2024-09-05,1993,-0.0228623009129661,pass
split_001,elastic_net,2024-09-06,1994,-0.0197680812110522,pass
split_001,elastic_net,2024-09-09,1995,-0.0312474943712868,pass
split_001,elastic_net,2024-09-10,1996,-0.1294892970528046,pass
split_001,elastic_net,2024-09-11,1995,-0.0523491172649472,pass
split_001,elastic_net,2024-09-12,1995,-0.1160876303477612,pass
split_001,elastic_net,2024-09-13,1993,-0.1165255639700686,pass
split_001,elastic_net,2024-09-18,1996,-0.0722568151925995,pass
split_001,elastic_net,2024-09-19,1996,-0.0589544427444624,pass
split_001,elastic_net,2024-09-20,1994,-0.0537031918460803,pass
split_001,elastic_net,2024-09-23,1995,-0.0975739868191779,pass
split_001,elastic_net,2024-09-24,1993,-0.1561660966281695,pass
split_001,elastic_net,2024-09-25,1993,-0.1095737513403373,pass
split_001,elastic_net,2024-09-26,1993,-0.0070074689589041,pass
split_001,elastic_net,2024-09-27,1994,-0.0987044781569542,pass
split_001,elastic_net,2024-09-30,1994,0.144138722166746,pass
split_001,elastic_net,2024-10-08,1993,0.012307355044882,pass
split_001,elastic_net,2024-10-09,1993,-0.107828092353997,pass
split_001,elastic_net,2024-10-10,1994,-0.1533993072410261,pass
split_001,elastic_net,2024-10-11,1995,-0.1779191559854055,pass
split_001,elastic_net,2024-10-14,1995,-0.0968466295845713,pass
split_001,elastic_net,2024-10-15,1996,-0.1371456514904261,pass
split_001,elastic_net,2024-10-16,1996,-0.0180933221143359,pass
split_001,elastic_net,2024-10-17,1995,0.11395967596957,pass
split_001,elastic_net,2024-10-18,1993,0.2900159884218394,pass
split_001,elastic_net,2024-10-21,1995,0.1890640931400335,pass
split_001,elastic_net,2024-10-22,1995,0.1092916102395035,pass
split_001,elastic_net,2024-10-23,1995,0.0744420563944293,pass
split_001,elastic_net,2024-10-24,1995,0.1509176068720352,pass
split_001,elastic_net,2024-10-25,1993,0.1698888822846603,pass
split_001,elastic_net,2024-10-28,1995,0.2088589574011274,pass
split_001,elastic_net,2024-10-29,1993,0.1841282832682828,pass
split_001,elastic_net,2024-10-30,1992,0.3077280365454244,pass
split_001,elastic_net,2024-10-31,1995,0.0791712842430306,pass
split_001,elastic_net,2024-11-01,1995,0.0836231946090004,pass
split_001,elastic_net,2024-11-04,1996,0.208360595277037,pass
split_001,elastic_net,2024-11-05,1995,0.2518246818108835,pass
split_001,elastic_net,2024-11-06,1994,0.1758919247139153,pass
split_001,elastic_net,2024-11-07,1995,0.2615368217413968,pass
split_001,elastic_net,2024-11-08,1997,0.4085042175054621,pass
split_001,elastic_net,2024-11-11,1996,0.2907804173555088,pass
split_001,elastic_net,2024-11-12,1995,0.2882828423549285,pass
split_001,elastic_net,2024-11-13,1995,0.1905235396144846,pass
split_001,elastic_net,2024-11-14,1994,0.0928325087268424,pass
split_001,elastic_net,2024-11-15,1993,-0.0541565985670797,pass
split_001,elastic_net,2024-11-18,1993,0.1149101749489462,pass
split_001,elastic_net,2024-11-19,1994,0.1938540602207848,pass
split_001,elastic_net,2024-11-20,1994,0.1155894619598859,pass
split_001,elastic_net,2024-11-21,1995,0.0377860426974125,pass
split_001,elastic_net,2024-11-22,1994,0.14869909814809,pass
split_001,elastic_net,2024-11-25,1995,0.1398689150417897,pass
split_001,elastic_net,2024-11-26,1995,0.2668902484068711,pass
split_001,elastic_net,2024-11-27,1993,0.202506665307505,pass
split_001,elastic_net,2024-11-28,1994,0.2599214089826632,pass
split_001,elastic_net,2024-11-29,1991,0.2916986721054982,pass
split_001,elastic_net,2024-12-02,1994,0.3485421217378843,pass
split_001,elastic_net,2024-12-03,1991,0.3788091398748654,pass
split_001,elastic_net,2024-12-04,1993,0.4869701318600772,pass
split_001,elastic_net,2024-12-05,1991,0.5485605722989945,pass
split_001,elastic_net,2024-12-06,1995,0.472285859271751,pass
split_001,elastic_net,2024-12-09,1994,0.4803536538943561,pass
split_001,elastic_net,2024-12-10,1993,0.4332825773585403,pass
split_001,elastic_net,2024-12-11,1993,0.3857393309800663,pass
split_001,elastic_net,2024-12-12,1994,0.4417820178353234,pass
split_001,elastic_net,2024-12-13,1996,0.304727402632817,pass
split_001,elastic_net,2024-12-16,1994,0.1943088780204877,pass
split_001,elastic_net,2024-12-17,1995,0.2041678926671371,pass
split_001,elastic_net,2024-12-18,1996,0.2494316202708238,pass
split_001,elastic_net,2024-12-19,1996,0.2327982166789121,pass
split_001,elastic_net,2024-12-20,1995,0.0687188248233153,pass
split_001,elastic_net,2024-12-23,1996,0.058551033657958,pass
split_001,elastic_net,2024-12-24,1997,-0.0003735254385189,pass
split_001,elastic_net,2024-12-25,1996,0.0040268594042505,pass
split_001,elastic_net,2024-12-26,1994,0.0119962611820013,pass
split_001,elastic_net,2024-12-27,1992,-0.0183944252539675,pass
split_001,elastic_net,2024-12-30,1993,-0.1558051447591463,pass
split_001,elastic_net,2024-12-31,1991,-0.1601551216790378,pass
split_001,elastic_net,2025-01-02,1991,-0.1419384214083713,pass
split_001,elastic_net,2025-01-03,1989,-0.2334287992101437,pass
split_001,elastic_net,2025-01-06,1992,-0.019730460253089,pass
split_001,elastic_net,2025-01-07,1991,0.012467638984804,pass
split_001,elastic_net,2025-01-08,1991,0.0233150167063517,pass
split_001,elastic_net,2025-01-09,1990,-0.0108209995066215,pass
split_001,elastic_net,2025-01-10,1991,-0.0713289584701172,pass
split_001,elastic_net,2025-01-13,1992,-0.0281036737411559,pass
split_001,elastic_net,2025-01-14,1992,-0.1654762979550486,pass
split_001,elastic_net,2025-01-15,1994,-0.0398405409126131,pass
split_001,elastic_net,2025-01-16,1994,-0.0991911182920916,pass
split_001,elastic_net,2025-01-17,1993,-0.0635341061524921,pass
split_001,elastic_net,2025-01-20,1993,-0.0450796077545864,pass
split_001,elastic_net,2025-01-21,1993,-0.0676629374983226,pass
split_001,elastic_net,2025-01-22,1995,0.038166083879969,pass
split_001,elastic_net,2025-01-23,1993,0.0672482237934715,pass
split_001,elastic_net,2025-01-24,1993,-0.0426134682171442,pass
split_001,elastic_net,2025-01-27,1993,-0.0435125690495612,pass
split_001,equal_weight,2024-08-01,1993,0.1975599350345885,pass
split_001,equal_weight,2024-08-02,1993,0.2264297940906856,pass
split_001,equal_weight,2024-08-05,1993,0.240482689835735,pass
split_001,equal_weight,2024-08-06,1993,0.21639835989554385,pass
split_001,equal_weight,2024-08-07,1995,0.12617022309429343,pass
split_001,equal_weight,2024-08-08,1993,0.10866020274529407,pass
split_001,equal_weight,2024-08-09,1993,0.021698007362879475,pass
split_001,equal_weight,2024-08-12,1993,0.11183648673793636,pass
split_001,equal_weight,2024-08-13,1994,0.04457380779361162,pass
split_001,equal_weight,2024-08-14,1994,0.05365351929046392,pass
split_001,equal_weight,2024-08-15,1994,-0.009506628639283345,pass
split_001,equal_weight,2024-08-16,1993,0.04048811848055372,pass
split_001,equal_weight,2024-08-19,1996,0.05516013358654173,pass
split_001,equal_weight,2024-08-20,1996,0.03748324143619078,pass
split_001,equal_weight,2024-08-21,1995,-0.01896950596552151,pass
split_001,equal_weight,2024-08-22,1994,0.07611424131859523,pass
split_001,equal_weight,2024-08-23,1995,-0.01867461383217694,pass
split_001,equal_weight,2024-08-26,1994,0.05194875846643051,pass
split_001,equal_weight,2024-08-27,1993,0.12578679349107932,pass
split_001,equal_weight,2024-08-28,1992,0.08524139742653032,pass
split_001,equal_weight,2024-08-29,1990,-0.07315149464799241,pass
split_001,equal_weight,2024-08-30,1989,-0.1642750673226166,pass
split_001,equal_weight,2024-09-02,1993,0.04702773016501713,pass
split_001,equal_weight,2024-09-03,1993,0.004225834700457988,pass
