instrument,date,year,source_agreed,close_rel,volume_ratio,amount_ratio
SH601313,2017-11-23,2017,True,-5.879961872956585e-08,100.00000523146802,1000.0
SH601313,2017-11-24,2017,True,-3.401223458432412e-08,99.99999982576102,999.9999640181287
SH601313,2017-11-27,2017,True,-3.03459782857729e-08,100.00000167221357,1000.0000439273917
SH601313,2017-11-28,2017,True,2.7931349233512037e-08,99.99999243266043,1000.0000255786538
SH601313,2017-11-29,2017,True,6.389249795901719e-09,100.00000468010735,1000.0
SH601313,2017-11-30,2017,True,-6.803440544267403e-08,99.99999851529294,999.9999684823464
SH601313,2017-12-01,2017,True,3.4421257399941396e-08,99.99999438179827,999.9999908861544
SH601313,2017-12-04,2017,True,1.0502523073441239e-08,99.99999848816547,999.9999833603919
SH601313,2017-12-05,2017,True,-1.1420453249755269e-08,100.00000650455516,999.9999944232761
SH601313,2017-12-06,2017,True,6.9117098711046765e-09,100.00000331827559,1000.0000204810634
SH601313,2017-12-07,2017,True,1.4518713120637017e-08,100.00000346513878,1000.0000033776919
SH601313,2017-12-08,2017,True,-4.145779552988671e-08,100.0000048888043,1000.0000124045434
SH601313,2017-12-11,2017,True,-9.927208388660347e-09,99.99999805430367,1000.000042849665
SH601313,2017-12-12,2017,True,-2.3489326705927738e-08,100.00000507226255,1000.0000050709577
SH601313,2017-12-13,2017,True,-6.624564585777648e-08,100.00000602624262,1000.0000245967046
SH601313,2017-12-14,2017,True,1.9986077459677176e-08,100.00000280142027,999.9999723657492
SH601313,2017-12-15,2017,True,-7.915231803323763e-09,100.0000028286045,1000.0000192082413
SH601313,2017-12-18,2017,True,1.8301528736941464e-08,100.00000632475778,999.9999855542072
SH601313,2017-12-19,2017,True,6.291585252782284e-08,99.99999861349978,1000.0000132127423
SH601313,2017-12-20,2017,True,-1.1420453249755269e-08,100.00000367336438,1000.0000272987406
SH601313,2018-01-02,2018,True,7.071372709610557e-08,99.99999564150451,1000.0000318069201
SH601313,2018-01-03,2018,True,4.740540893166667e-08,99.99999412120391,999.9999949131862
SH601313,2018-01-04,2018,True,-4.1108805248768476e-10,99.99999553064849,999.9999789588161
SH601313,2018-01-05,2018,True,6.149452058679117e-10,99.9999945553245,1000.0000301179247
SH601313,2018-01-08,2018,True,6.082719217204158e-09,99.99999669541172,999.9999958798767
SH601313,2018-01-09,2018,True,-7.72353736522291e-10,100.0000074626579,999.99996350939
SH601313,2018-01-10,2018,True,-5.953590820340082e-08,100.00000423327887,999.9999724713463
SH601313,2018-01-11,2018,True,-4.017003663037144e-08,100.00000245401304,1000.0000199181061
SH601313,2018-01-12,2018,True,-4.6058335034793174e-08,100.00000827309343,1000.0000076223424
SH601313,2018-01-15,2018,True,-3.880399901401432e-08,100.00000165682106,999.9999938469106
SH601313,2018-01-16,2018,True,-1.4306565598865006e-08,100.00000088780239,999.9999713110078
SH601313,2018-01-17,2018,True,-5.340642139639584e-08,100.00000121788325,1000.0000040609198
SH601313,2018-01-18,2018,True,2.4623188155104003e-08,99.99999885770927,1000.0000206270419
SH601313,2018-01-19,2018,True,-1.5335000602689774e-08,100.00000365383846,999.9999673817815
SH601313,2018-01-22,2018,True,3.7526020291167583e-08,99.99999772367056,999.9999905693583
SH601313,2018-01-23,2018,True,3.9356071512841595e-08,100.00000255657946,1000.0000167971551
SH601313,2018-01-24,2018,True,-1.7235232352419416e-08,99.99999782840679,999.999968026321
SH601313,2018-01-25,2018,True,-4.5744369403522e-08,100.00000019156496,999.9999638314982
SH601313,2018-01-26,2018,True,-1.1604677330190327e-08,100.00000354224372,1000.0
SH601313,2018-01-29,2018,True,8.114348037935315e-08,99.9999938978677,1000.0000477874489
SH601313,2018-01-30,2018,True,-3.4884110267086044e-08,100.00000419034002,999.999971375222
SH601313,2018-01-31,2018,True,-6.173615829663248e-08,100.00000237905269,1000.0000282690334
SH601313,2018-02-01,2018,True,1.7078569891637585e-08,100.00000031325288,999.9999454322736
SH601313,2018-02-02,2018,True,5.6769466461048523e-08,99.99999392036709,999.9999760960077
SH601313,2018-02-05,2018,True,-2.2119070242077044e-08,100.00000358754356,1000.0000061927863
SH601313,2018-02-06,2018,True,6.553437681411367e-08,100.00000160083067,1000.0000214885803
SH601313,2018-02-07,2018,True,-4.127836661371731e-08,100.00000302378234,1000.0000237833417
SH601313,2018-02-08,2018,True,6.907911820341894e-08,100.0000007605589,1000.0000315419009
SH601313,2018-02-09,2018,True,-3.942831616754461e-09,99.99999824641048,999.9999921400529
SH601313,2018-02-12,2018,True,4.2674421996125034e-08,100.00000198051413,1000.0000226315921
SH601313,2018-02-13,2018,True,7.335640872518923e-08,99.99999354642829,1000.0000255083514
SH601313,2018-02-14,2018,True,5.9022767118221964e-08,99.99999907616247,999.9999774002977
SH601360,2015-01-05,2015,True,3.956238403546308e-08,1.0000000283851314,0.9999999943113309
SH601360,2015-01-06,2015,True,4.384226803821889e-08,0.9999999414464777,0.9999999755221046
SH601360,2015-01-07,2015,True,2.5820952709310063e-08,1.0000000048402333,1.0000000353372378
SH601360,2015-01-08,2015,True,1.2924058934160598e-08,1.0000000427991342,1.0
SH601360,2015-01-09,2015,True,1.793941462047144e-08,1.000000015165438,1.0000000278462073
SH601360,2015-01-12,2015,True,-4.017023158553457e-09,1.0000000426842068,1.000000033599777
SH601360,2015-01-13,2015,True,-7.3190506988396464e-09,0.9999999666915882,0.9999999735012883
SH601360,2015-01-14,2015,True,3.6970231542809984e-08,0.9999999646732174,0.9999999871195506
SH601360,2015-01-15,2015,True,-2.1647439396588197e-08,1.0000000080162972,0.9999999741311146
SH601360,2015-01-16,2015,True,4.219356197765478e-09,1.0000000172243464,1.0000000090319858
SH601360,2015-01-19,2015,True,7.068939433807486e-09,1.000000002901822,0.9999999915864417
SH601360,2015-01-20,2015,True,-2.79043688156122e-09,0.999999965632652,0.9999999456110871
SH601360,2015-01-21,2015,True,-1.2359528844818612e-08,1.0000000084912333,0.9999999986938987
SH601360,2015-01-22,2015,True,2.248395980508633e-08,0.9999999390106163,1.0000000089636745
SH601360,2015-01-23,2015,True,-2.5402858372380877e-08,0.9999999834943454,0.9999999725594625
SH601360,2015-01-26,2015,True,4.402340758602463e-08,0.9999999510344898,1.0000000086464607
SH601360,2015-01-27,2015,True,2.6696079347132695e-08,0.9999999911961823,0.9999999862316643
SH601360,2015-01-28,2015,True,1.179368647186152e-08,1.0000000432582,0.9999999742875791
SH601360,2015-01-29,2015,True,2.3638646595713908e-08,1.0000000060488354,0.9999999766622967
SH601360,2015-01-30,2015,True,-2.7193561069616123e-08,1.0000000347616955,1.0000000021816122
SH601360,2015-02-02,2015,True,-2.6572661071533332e-08,0.9999999788109156,1.0000000185568907
SH601360,2015-02-03,2015,True,-3.0989273813730733e-08,0.9999999717348613,1.00000002961404
SH601360,2015-02-04,2015,True,6.727684187524119e-09,1.0000000158508862,1.0000000094045498
SH601360,2015-02-05,2015,True,-3.447656604649296e-10,0.9999999644163432,1.0000000318793163
SH601360,2015-02-06,2015,True,-2.5402858372380877e-08,0.9999999889419017,1.0000000280860142
SH601360,2015-02-09,2015,True,-3.744885557210864e-08,1.0000000363497912,1.0000000455841547
SH601360,2015-02-10,2015,True,4.384226803821889e-08,0.9999999773515439,0.9999999781213185
SH601360,2015-02-11,2015,True,5.104325184746017e-08,0.9999999771605297,0.9999999915368066
SH601360,2015-02-12,2015,True,1.179368647186152e-08,1.0000000504467228,0.999999987798479
SH601360,2015-02-13,2015,True,1.1392261800580172e-08,0.9999999817688385,0.9999999956940733
SH601360,2015-02-16,2015,True,-1.2415008465715971e-08,0.999999955640971,0.9999999814669474
SH601360,2015-02-17,2015,True,-1.4386876356908829e-08,1.0000000635712527,0.999999974139482
SH601360,2015-02-25,2015,True,-1.6319258833163985e-08,1.0000000502744848,0.9999999742370461
SH601360,2015-02-26,2015,True,3.0947483242727e-08,0.9999999667498278,1.0000000209442288
SH601360,2015-02-27,2015,True,-1.7344437552857528e-08,0.9999999720237661,0.9999999841160357
SH601360,2015-03-02,2015,True,2.484798677926392e-08,0.9999999597287247,0.9999999859762809
SH601360,2015-03-03,2015,True,5.505715905407271e-08,1.0000000047881625,1.0000000321752331
SH601360,2015-03-04,2015,True,-5.48491052576594e-09,1.0000000516933323,0.9999999930393927
SH601360,2015-03-05,2015,True,-2.4655882335800072e-08,1.000000020471334,0.9999999993793813
SH601360,2015-03-06,2015,True,5.505715905407271e-08,0.9999999977181281,1.000000031537093
SH601360,2015-03-09,2015,True,1.545670258451537e-09,1.0000000041448804,0.9999999592676794
SH601360,2015-03-10,2015,True,2.7568648253151196e-08,1.0000000033024743,1.0000000014415171
SH601360,2015-03-11,2015,True,2.51889675784156e-08,0.9999999740002821,0.9999999928297273
SH601360,2015-03-12,2015,True,-4.345608195510664e-08,1.0000000446607382,1.0000000392665842
SH601360,2015-03-13,2015,True,-2.9447553839823115e-08,0.999999958469267,0.9999999771768712
SH601360,2015-03-16,2015,True,-3.3716068492672946e-08,0.9999999924118557,1.0000000063265033
SH601360,2015-03-17,2015,True,1.572438979025037e-08,0.999999979226905,1.0000000412543535
SH601360,2015-03-18,2015,True,4.2357136909032533e-08,1.0000000173139951,1.0000000121201802
SH601360,2015-03-19,2015,True,6.564723831203878e-08,0.999999991371678,1.0000000292616875
SH601360,2015-03-20,2015,True,-3.047363206221121e-08,1.0000000259101187,0.9999999884366384
SH601360,2015-03-23,2015,True,-1.9118349792179856e-08,0.9999999918866342,1.0000000384036214
SH601360,2015-03-24,2015,True,5.917622325490868e-08,0.9999999789057074,1.0000000169399603
SH601360,2015-03-25,2015,True,-9.930482325337664e-09,0.99999997841083,1.000000012322149
SH601360,2015-03-26,2015,True,-2.322890324535365e-09,0.9999999493046533,0.9999999536960881
SH601360,2015-03-27,2015,True,1.7809236307897436e-08,1.0000000381286978,0.9999999924138259
SH601360,2015-03-30,2015,True,3.271953441519315e-08,1.0000000073899118,0.9999999975140863
SH601360,2015-03-31,2015,True,-9.366138309374605e-09,1.000000000759523,1.0000000180307496
SH601360,2015-04-01,2015,True,2.431132162250549e-08,0.9999999981911386,0.9999999766019345
SH601360,2015-04-02,2015,True,0.0,1.0000000016665618,1.0000000227727692
SH601360,2015-04-03,2015,True,1.5311658829730845e-08,0.9999999664510351,1.0000000302206957
SH601360,2015-04-07,2015,True,4.274229414846786e-08,0.9999999790195885,0.9999999628063156
SH601360,2015-04-08,2015,True,-3.819154748008202e-08,1.000000032652651,0.9999999840970075
SH601360,2015-04-09,2015,True,2.9770439224918732e-08,0.9999999849909975,0.9999999792856719
SH601360,2015-04-10,2015,True,-5.738774677688241e-09,0.9999999837091179,1.0000000043443096
SH601360,2015-04-13,2015,True,1.608349786685892e-08,0.9999999788370558,1.000000031187044
SH601360,2015-04-14,2015,True,4.4667437970602464e-08,1.0000000210767923,0.9999999968506975
SH601360,2015-04-15,2015,True,3.806933168704063e-08,1.0000000322795108,1.000000010856594
SH601360,2015-04-16,2015,True,2.7643538347277286e-08,1.0000000122027886,0.9999999969115249
SH601360,2015-04-17,2015,True,4.01492279422655e-08,1.0000000257347526,0.9999999639597569
SH601360,2015-04-20,2015,True,-4.339909098760586e-08,1.0000000272696603,1.0000000135720042
SH601360,2015-04-21,2015,True,-3.897095091076608e-08,1.0000000217751828,1.0000000188846716
SH601360,2015-04-22,2015,True,-2.1496559088340916e-08,1.0000000383705085,0.9999999912008457
SH601360,2015-04-23,2015,True,6.2485379093146776e-09,0.9999999986435506,0.9999999742538432
SH601360,2015-04-24,2015,True,-4.1841321407609655e-08,1.0000000571316672,1.0000000188261433
SH601360,2015-04-27,2015,True,-1.978389929657709e-08,1.0000000313619393,1.000000004530376
SH601360,2015-04-28,2015,True,4.186359037205989e-09,1.0000000005126195,1.0000000268814218
SH601360,2015-04-29,2015,True,-3.7095055915870034e-08,0.9999999754091762,1.0000000085578857
SH601360,2015-04-30,2015,True,-2.0552025636888516e-08,1.0000000265860933,0.9999999797506272
SH601360,2015-05-04,2015,True,-9.957875524158055e-09,0.9999999835153575,0.9999999563824561
SH601360,2015-05-05,2015,True,4.416981091992511e-08,0.9999999344260398,1.0000000110468956
SH601360,2015-05-06,2015,True,-1.1331624416577313e-08,1.000000027055438,0.9999999606887555
SH601360,2015-05-07,2015,True,5.146542569889334e-08,0.9999999552040335,1.0000000181591138
SH601360,2015-05-08,2015,True,-4.8175011313489335e-08,1.0000000562148819,0.9999999850035205
SH601360,2015-05-11,2015,True,-3.256525549222289e-08,1.000000000345535,1.0000000123174242
SH601360,2015-05-12,2015,True,-5.005125391921439e-08,1.0000000091224912,0.9999999994032926
SH601360,2015-05-13,2015,True,-1.367567592502894e-08,1.0000000176876735,0.9999999736650201
SH601360,2015-05-14,2015,True,-4.481955462320997e-08,1.000000048645418,1.000000002048341
SH601360,2015-05-15,2015,True,-4.2174636005753996e-08,1.0000000097031025,0.9999999806978063
SH601360,2015-05-18,2015,True,-3.9267055385039384e-08,0.9999999929917127,1.000000023179083
SH601360,2015-05-19,2015,True,9.049003324435034e-09,1.0000000190925757,0.9999999974011068
SH601360,2015-05-20,2015,True,1.4618746657646398e-08,1.0000000217189402,1.0000000348915625
SH601360,2015-05-21,2015,True,-6.479278169546632e-08,1.0000000696130684,0.9999999836087939
SH601360,2015-05-22,2015,True,1.4034499784543186e-08,0.9999999670294224,0.9999999881835626
SH601360,2015-05-25,2015,True,1.787723213908521e-08,0.9999999616706304,1.000000011624088
SH601360,2015-05-26,2015,True,5.933743718600226e-09,1.0000000033619107,1.0000000188983673
SH601360,2015-05-27,2015,True,-4.944637321813161e-08,0.9999999698014034,1.000000029392207
SH601360,2015-05-28,2015,True,4.14473848575625e-08,0.9999999843846269,1.0000000222934244
SH601360,2015-05-29,2015,True,3.9056466949460855e-09,0.9999999895523013,1.0000000110558522
SH601360,2015-06-01,2015,True,-5.232772193330959e-08,0.9999999915515103,1.00000002400592
SH601360,2015-06-02,2015,True,2.237104101965315e-08,0.9999999432766975,1.0000000061791474
SH601360,2015-06-03,2015,True,2.123523001884564e-08,0.9999999737420096,1.0000000140108671
SH601360,2015-06-04,2015,True,2.5673024373062958e-08,0.9999999392375566,0.9999999699045726
SH601360,2015-06-05,2015,True,1.4012051074985266e-08,1.0000000589696227,1.00000001751557
SH601360,2015-06-08,2015,True,4.3172197372598475e-08,0.9999999813891198,0.9999999907976709
SH601360,2015-06-09,2015,True,-6.9790651036072404e-09,1.000000028300251,1.0000000130677889
SH601360,2015-06-10,2015,True,-5.5896610451355855e-08,1.0000000107145324,0.9999999808302177
SH601360,2015-06-11,2015,True,-3.330005937662861e-08,1.0000000302668952,1.0
SH601360,2015-06-12,2015,True,-5.7339035519632375e-08,1.000000029184708,0.9999999611390429
SH601360,2015-06-15,2015,True,2.8514326011475077e-08,1.0000000222937973,0.9999999608210133
SH601360,2015-06-16,2015,True,2.6305774225576783e-08,1.0000000300558087,1.0000000263056932
SH601360,2015-06-17,2015,True,1.874822852521163e-08,0.9999999553887386,1.0000000146243109
SH601360,2015-06-18,2015,True,-3.5394965181012594e-08,1.0000000409470673,1.0000000299800642
SH601360,2015-06-19,2015,True,-8.485169122884884e-09,0.9999999608922038,1.0000000010102597
SH601360,2015-06-23,2015,True,-1.153846351797938e-08,0.9999999721268801,1.0000000118483003
SH601360,2015-06-24,2015,True,2.4018685262916506e-08,0.9999999857930715,0.9999999846226743
SH601360,2015-06-25,2015,True,4.25093782396857e-08,0.9999999295889743,0.9999999312216358
SH601360,2015-06-26,2015,True,1.4618746657646398e-08,1.0000000212298759,1.0
SH601360,2015-06-29,2015,True,4.695062116866211e-09,0.9999999588892039,0.9999999872489492
SH601360,2015-06-30,2015,True,2.4390347297398307e-08,1.000000007273541,0.9999999789407841
SH601360,2015-07-01,2015,True,8.679182039728062e-09,0.9999999694835956,0.9999999851738461
SH601360,2015-07-02,2015,True,4.186359037205989e-09,1.0000000053222908,1.0000000204482005
SH601360,2015-07-03,2015,True,6.428110488343464e-08,0.9999999928070185,1.0000000288075972
SH601360,2015-07-08,2015,True,-1.9994413014146062e-08,1.0000000232899202,1.0000000025924936
SH601360,2015-07-09,2015,True,-7.171232807579031e-08,1.0000000206181645,1.000000050715852
SH601360,2015-07-10,2015,True,5.687334692083823e-08,0.999999969042379,0.9999999921774622
SH601360,2015-07-13,2015,True,-2.6561806976133084e-08,1.000000018613523,0.9999999935786164
SH601360,2015-07-14,2015,True,-5.400924707466004e-09,1.0000000479447742,1.000000005848385
SH601360,2015-07-15,2015,True,-1.9285232299992572e-08,0.9999999884959254,1.000000017652318
SH601360,2015-07-16,2015,True,1.044078157264039e-10,0.9999999879579057,1.000000030711507
SH601360,2015-07-17,2015,True,-1.367567592502894e-08,1.0000000346633506,1.0000000318573903
SH601360,2015-07-20,2015,True,0.0,1.0000000015498824,1.0000000263082034
SH601360,2015-07-21,2015,True,5.5223233097478897e-08,0.9999999797305867,1.000000044152604
SH601360,2015-07-22,2015,True,7.506433030712856e-09,1.0000000476187363,0.9999999634289072
SH601360,2015-07-23,2015,True,6.644077066297882e-08,0.9999999972481278,1.0000000323691696
SH601360,2015-07-24,2015,True,1.0391589810865298e-08,0.9999999915738205,0.9999999533599054
SH601360,2015-07-27,2015,True,-6.175224853688377e-08,1.0000000502183866,0.9999999878839715
SH601360,2015-07-28,2015,True,-4.619838300801149e-08,0.9999999815501134,1.0000000189763816
SH601360,2015-07-29,2015,True,-5.909001510318035e-09,1.0000000478088718,0.9999999727525531
SH601360,2015-07-30,2015,True,3.46899862169181e-08,0.9999999839174976,1.0000000302016279
SH601360,2015-07-31,2015,True,-7.671969737277351e-08,1.0000000601808439,1.0000000449081254
SH601360,2015-08-03,2015,True,0.0,1.000000029530349,0.9999999788421242
SH601360,2015-08-04,2015,True,-1.7686264786043182e-08,1.0000000160585532,1.0000000246173437
SH601360,2015-08-05,2015,True,6.201472313449585e-08,0.9999999225687621,1.0000000065961918
SH601360,2015-08-06,2015,True,-1.4799644842966586e-08,0.9999999733294476,1.0000000332577008
SH601360,2015-08-07,2015,True,-4.399295039370088e-09,0.9999999855958766,0.999999966228955
SH601360,2015-08-10,2015,True,4.504409556460587e-08,0.9999999916636111,1.0000000530030448
SH601360,2015-08-11,2015,True,1.8753923303194142e-08,0.9999999665891744,1.0000000005013343
SH601360,2015-08-12,2015,True,-7.3413146672862695e-09,1.000000056037483,1.000000008257323
SH601360,2015-08-13,2015,True,3.912670099026627e-08,1.0000000076529298,0.9999999790305922
SH601360,2015-08-14,2015,True,-3.0689983887555172e-09,0.9999999681973306,0.9999999705635865
SH601360,2015-08-17,2015,True,3.1202561201482126e-08,0.9999999904930965,1.0000000220539047
SH601360,2015-08-18,2015,True,2.814948407703355e-08,1.000000021587397,1.0000000303055463
SH601360,2015-08-19,2015,True,-4.319518775997011e-08,0.9999999941268926,0.9999999915962886
SH601360,2015-08-20,2015,True,-4.319518775997011e-08,1.0000000584131217,0.9999999741849903
SH601360,2015-08-21,2015,True,5.603856267910601e-09,1.0000000358673462,1.000000037859489
SH601360,2015-08-24,2015,True,-3.4964522499514317e-08,1.0000000062924228,0.9999999917520904
SH601360,2015-08-25,2015,True,-1.1561516521929605e-08,0.999999996157216,1.0000000159298164
SH601360,2015-08-26,2015,True,1.3295530454371374e-08,1.0000000064249126,0.9999999846425953
SH601360,2015-08-27,2015,True,1.3619162908540261e-08,1.000000013673711,0.9999999766453074
SH601360,2015-08-28,2015,True,2.1147050777159393e-08,0.9999999596069883,0.9999999874053368
SH601360,2015-08-31,2015,True,-1.4149188709566829e-08,1.000000027163514,1.0000000455131663
SH601360,2015-09-01,2015,True,7.045481109635432e-08,0.9999999810872491,1.0000000540637148
SH601360,2015-09-02,2015,True,-9.405607293011542e-09,0.9999999899775945,0.9999999955550296
SH601360,2015-09-07,2015,True,-8.414914676180274e-08,1.0000000252388606,1.0000000179362563
SH601360,2015-09-08,2015,True,5.2778249770568664e-08,0.9999999984553767,0.9999999935549642
SH601360,2015-09-09,2015,True,-3.540838133808677e-08,0.9999999821416801,1.0000000349001137
SH601360,2015-09-10,2015,True,-2.0181920801221054e-08,1.0000000101723352,0.999999970987504
SH601360,2015-09-11,2015,True,-7.576837790512769e-08,1.0000000570770862,1.000000017895931
SH601360,2015-09-14,2015,True,2.745047589236549e-08,1.0000000190844662,1.000000024111291
SH601360,2015-09-15,2015,True,-5.8818740322763574e-08,1.0000000623790688,0.9999999765070336
SH601360,2015-09-16,2015,True,2.8514326011475077e-08,1.00000001302021,0.9999999841885258
SH601360,2015-09-17,2015,True,-1.753563561024407e-08,0.9999999657723605,0.9999999679101528
SH601360,2015-09-18,2015,True,-6.814523723086552e-09,0.9999999992138391,1.000000024562499
SH601360,2015-09-21,2015,True,3.402182091605255e-08,1.0000000067848067,1.0000000477827657
SH601360,2015-09-22,2015,True,-3.6332139519146267e-09,1.0000000101584228,1.0000000293699023
SH601360,2015-09-23,2015,True,-2.633282369934875e-08,1.0000000084556715,1.0000000341806925
SH601360,2015-09-24,2015,True,7.990471861951676e-08,0.9999999517374252,1.0000000458986302
SH601360,2015-09-25,2015,True,3.667405512608468e-08,0.9999999964712359,1.0000000227308765
SH601360,2015-09-28,2015,True,-3.2711169439814114e-08,0.9999999717764477,0.9999999774006255
SH601360,2015-09-29,2015,True,4.4881780292271856e-08,0.9999999739957576,0.9999999688207146
SH601360,2015-09-30,2015,True,1.7530465967752207e-09,1.0000000580440622,0.999999989059998
SH601360,2015-10-08,2015,True,-2.803582466182064e-08,1.0000000164382417,1.000000012099602
SH601360,2015-10-09,2015,True,6.172634181567105e-09,0.9999999923645629,0.9999999672119494
SH601360,2015-10-12,2015,True,5.724004425999851e-08,1.000000000571946,0.9999999669017262
SH601360,2015-10-13,2015,True,4.129894159987657e-08,0.9999999550042091,0.9999999972845345
SH601360,2015-10-14,2015,True,-3.5348864946271874e-08,0.9999999728117417,0.9999999861526826
SH601360,2015-10-15,2015,True,1.367535173990575e-08,1.000000050866241,1.0000000045897957
SH601360,2015-10-16,2015,True,1.0947680983974806e-08,0.9999999445062996,1.0000000092868346
SH601360,2015-10-19,2015,True,-5.3832979851620166e-08,1.0000000219125824,0.9999999696656111
SH601360,2015-10-20,2015,True,-4.399295039370088e-09,0.9999999632467348,1.0000000149040549
SH601360,2015-10-21,2015,True,4.397982400483613e-08,1.0000000285179027,1.0000000018664565
SH601360,2015-10-22,2015,True,-3.782345892044958e-08,0.9999999990410453,1.0000000149301709
SH601360,2015-10-23,2015,True,3.3890081407861317e-08,0.9999999910743808,1.0000000309745967
SH601360,2015-10-26,2015,True,-6.337782187948449e-09,1.0000000140980498,0.9999999789452175
SH601360,2015-10-27,2015,True,-1.7686264786043182e-08,1.0000000007288266,0.9999999811710906
SH601360,2015-10-28,2015,True,-1.302929486524107e-08,0.9999999526063279,1.0
SH601360,2015-10-29,2015,True,1.3216229222123843e-08,1.0000000008681937,1.000000015875577
SH601360,2015-10-30,2015,True,-3.372641843579771e-08,1.000000058451463,0.9999999729155363
SH601360,2015-11-02,2015,True,5.603856267910601e-09,1.000000000754685,1.0000000439856995
SH601360,2015-11-03,2015,True,-3.602448306327943e-08,1.000000023342274,1.000000015779347
SH601360,2015-11-04,2015,True,2.7860455942274598e-08,1.0000000313741708,0.9999999805710911
SH601360,2015-11-05,2015,True,3.8231714682979145e-08,1.000000008276754,1.0000000204479773
SH601360,2015-11-06,2015,True,5.306611994271293e-08,1.0000000218111091,0.9999999855055248
SH601360,2015-11-09,2015,True,-2.477144656065633e-08,1.0000000491557826,1.0000000256856068
SH601360,2015-11-10,2015,True,-3.070904897040094e-08,0.9999999708480024,1.0000000260814483
SH601360,2015-11-11,2015,True,-2.3446467434240503e-08,1.0000000119918513,1.0000000109339744
SH601360,2015-11-12,2015,True,-1.0763309687966682e-08,1.000000029035776,0.9999999429374413
SH601360,2015-11-13,2015,True,5.146542569889334e-08,0.9999999843232488,0.9999999562394671
SH601360,2015-11-16,2015,True,-7.365036691631133e-09,1.0000000411750838,1.0000000018644832
SH601360,2015-11-17,2015,True,-1.2737796706296933e-08,0.999999978390287,1.0000000329537369
SH601360,2015-11-18,2015,True,-2.5828326477572716e-08,1.0000000015697734,0.9999999676947139
SH601360,2015-11-19,2015,True,1.7232622218088522e-08,1.0000000375343645,1.0000000448670874
SH601360,2015-11-20,2015,True,-3.070904897040094e-08,0.9999999741016333,1.0000000394394062
SH601360,2015-11-23,2015,True,-3.5377894280763655e-08,0.9999999812343943,1.000000029381679
SH601360,2015-11-24,2015,True,3.912670099026627e-08,0.9999999462704244,0.9999999790045846
SH601360,2015-11-25,2015,True,4.371834094740734e-08,0.9999999953216909,1.0000000639560591
SH601360,2015-11-26,2015,True,6.114390838085626e-08,0.9999999528363028,0.9999999617210004
SH601360,2015-11-27,2015,True,1.044078157264039e-10,0.9999999839758039,0.9999999940239297
SH601360,2015-11-30,2015,True,-6.850775724487335e-09,1.0000000003573748,0.9999999918294897
SH601360,2015-12-01,2015,True,-5.400924707466004e-09,1.000000026430253,0.9999999534318803
SH601360,2015-12-02,2015,True,-5.28058389237529e-08,1.0000000320599438,1.0000000160693103
SH601360,2015-12-03,2015,True,-4.708561207600326e-09,1.0000000128363842,0.9999999783286898
SH601360,2015-12-04,2015,True,2.695699774513116e-08,0.9999999876949155,1.000000008598199
SH601360,2015-12-07,2015,True,-1.8094648002175973e-08,1.0000000164204588,0.9999999740332141
SH601360,2015-12-08,2015,True,-3.16703476777036e-08,1.0000000309461492,0.9999999837199244
SH601360,2015-12-09,2015,True,6.478785508079454e-09,0.9999999983300436,0.9999999869420558
SH601360,2015-12-10,2015,True,2.9216309593849132e-08,1.0000000016310004,0.9999999980764528
SH601360,2015-12-11,2015,True,6.284622600105649e-09,0.9999999670294353,0.999999964561346
SH601360,2015-12-14,2015,True,1.8201560703090536e-08,1.0000000100002748,1.0000000124451085
SH601360,2015-12-15,2015,True,1.607004129766665e-08,0.999999970926486,1.0000000343013422
SH601360,2015-12-16,2015,True,-3.256525549222289e-08,0.999999998596676,0.9999999556669982
SH601360,2015-12-17,2015,True,-4.001819087218195e-08,1.0000000133638878,0.999999976082074
SH601360,2015-12-18,2015,True,1.577020958265507e-09,0.9999999850090314,0.99999998049604
SH601360,2015-12-21,2015,True,-4.6973299139274616e-08,1.0000000232646735,0.9999999730859943
SH601360,2015-12-22,2015,True,-1.8119999056764868e-08,0.9999999783095532,1.000000018530887
SH601360,2015-12-23,2015,True,-6.850775724487335e-09,0.9999999720037046,0.9999999719510022
SH601360,2015-12-24,2015,True,-2.3446467434240503e-08,1.0000000219822414,0.9999999980534221
SH601360,2015-12-25,2015,True,2.9216309593849132e-08,0.9999999616223206,0.9999999771199384
SH601360,2015-12-28,2015,True,5.377947220885915e-08,0.9999999658073142,1.0000000112859317
SH601360,2015-12-29,2015,True,-5.7228141114862296e-08,0.9999999995571387,0.9999999717514465
SH601360,2015-12-30,2015,True,2.629707762658029e-08,1.000000037681086,0.9999999693564346
SH601360,2015-12-31,2015,True,3.240103163548724e-08,0.9999999142362587,0.9999999873609837
SH601360,2016-01-04,2016,True,-1.0437949393704571e-08,1.00000004770645,1.000000027297758
SH601360,2016-01-05,2016,True,4.662634833785262e-08,0.9999999902298686,1.0000000057262544
SH601360,2016-01-06,2016,True,-4.6689595523119465e-09,1.000000020288681,0.9999999818004534
SH601360,2016-01-07,2016,True,1.4587033803081795e-08,0.9999999898269508,1.0000000054789169
SH601360,2016-01-08,2016,True,-1.2182348907430196e-08,1.0000000095927226,1.000000013860449
SH601360,2016-01-11,2016,True,-3.1831318469954795e-08,1.000000005821009,1.0000000177182644
SH601360,2016-01-12,2016,True,-7.349921304911078e-08,1.0000000270196636,0.9999999623564501
SH601360,2016-01-13,2016,True,-2.6362968919002583e-08,1.000000004967268,0.9999999937646872
