outer_split_id,inner_split_id,factor,selected,selection_eligible,selection_reason,frozen_direction,fdr_bh_q_value
split_001,split_001_inner_003,alpha360_CLOSE10,True,True,selected,1,0.0121791647987547
split_001,split_001_inner_003,alpha360_CLOSE11,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE12,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE13,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE14,True,True,selected,1,0.0068546837777607
split_001,split_001_inner_003,alpha360_CLOSE15,True,True,selected,1,0.0109051787373465
split_001,split_001_inner_003,alpha360_CLOSE16,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE17,True,True,selected,1,0.0068546837777607
split_001,split_001_inner_003,alpha360_CLOSE18,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE19,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE2,True,True,selected,1,0.0490281918853347
split_001,split_001_inner_003,alpha360_CLOSE20,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE21,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE22,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE23,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE24,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE25,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE26,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE27,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE28,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE29,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE3,True,True,selected,1,0.0348928180253481
split_001,split_001_inner_003,alpha360_CLOSE30,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE31,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE32,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE33,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE34,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE35,False,True,direction_mismatch;weak_validation_ic,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE36,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE37,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE38,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE39,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE4,True,True,selected,1,0.0407840191304758
split_001,split_001_inner_003,alpha360_CLOSE40,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE41,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE42,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE43,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE44,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE45,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE46,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE47,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE48,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE49,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE5,True,True,selected,1,0.0383794423398383
split_001,split_001_inner_003,alpha360_CLOSE50,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE51,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE52,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE53,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE54,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE55,False,True,direction_mismatch,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_CLOSE56,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE57,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE58,False,True,direction_mismatch,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_CLOSE59,False,True,direction_mismatch,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_CLOSE6,True,True,selected,1,0.0288785288785288
split_001,split_001_inner_003,alpha360_CLOSE7,True,True,selected,1,0.0109051787373465
split_001,split_001_inner_003,alpha360_CLOSE8,True,True,selected,1,0.0175108734060699
split_001,split_001_inner_003,alpha360_CLOSE9,True,True,selected,1,0.0095475952618809
split_001,split_001_inner_003,alpha360_HIGH0,True,True,selected,-1,0.0109051787373465
split_001,split_001_inner_003,alpha360_HIGH1,False,True,fdr_not_passed,-1,0.2183216783216783
split_001,split_001_inner_003,alpha360_HIGH10,True,True,selected,1,0.0310537946901583
split_001,split_001_inner_003,alpha360_HIGH11,True,True,selected,1,0.0250624375624375
split_001,split_001_inner_003,alpha360_HIGH12,True,True,selected,1,0.0200356388793219
split_001,split_001_inner_003,alpha360_HIGH13,True,True,selected,1,0.0175108734060699
split_001,split_001_inner_003,alpha360_HIGH14,True,True,selected,1,0.0121791647987547
split_001,split_001_inner_003,alpha360_HIGH15,True,True,selected,1,0.0082104627559173
split_001,split_001_inner_003,alpha360_HIGH16,True,True,selected,1,0.014918117596689
split_001,split_001_inner_003,alpha360_HIGH17,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_HIGH18,True,True,selected,1,0.0095475952618809
split_001,split_001_inner_003,alpha360_HIGH19,True,True,selected,1,0.0068546837777607
split_001,split_001_inner_003,alpha360_HIGH2,False,True,weak_validation_ic;fdr_not_passed,-1,0.8050358732176914
split_001,split_001_inner_003,alpha360_HIGH20,True,True,selected,1,0.0055386602347928
split_001,split_001_inner_003,alpha360_HIGH21,True,True,selected,1,0.0082104627559173
split_001,split_001_inner_003,alpha360_HIGH22,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_HIGH23,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_HIGH24,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_HIGH25,True,True,selected,1,0.0042033438259853
split_001,split_001_inner_003,alpha360_HIGH26,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_HIGH27,True,True,selected,1,0.0031825317539603
split_001,split_001_inner_003,alpha360_HIGH28,True,True,selected,1,0.0031825317539603
