datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-03-22,200,0.0018964696,0.41500000000000004,0.00020750000000000003,0.0016889697,0.0033557913,-0.0014593217,-0.0016668217
2017-03-23,200,-0.000117773416,0.37,0.000185,-0.0003027734,-0.0028919845,0.002774211,0.002589211
2017-03-24,200,-0.00033231705,0.43000000000000005,0.00021500000000000002,-0.00054731703,-0.0029088391,0.002576522,0.002361522
2017-03-27,200,-0.010163423,0.52,0.00026000000000000003,-0.010423423,-0.007098468,-0.0030649547,-0.0033249548
2017-03-28,200,-0.028036231,0.43000000000000005,0.00021500000000000002,-0.02825123,-0.021569729,-0.0064665023,-0.006681502
2017-03-29,200,0.005593138,0.44999999999999996,0.000225,0.0053681377,0.0026885003,0.0029046375,0.0026796374
2017-03-30,200,0.021376604,0.42500000000000004,0.00021250000000000002,0.021164104,0.0222733,-0.000896696,-0.0011091959
2017-03-31,200,0.003522147,0.32499999999999996,0.0001625,0.003359647,0.0031062004,0.0004159466,0.00025344663
2017-04-05,200,-0.0051616533,0.29500000000000004,0.00014750000000000003,-0.0053091533,0.0014454499,-0.006607103,-0.0067546032
2017-04-06,200,-0.026391925,0.31000000000000005,0.00015500000000000003,-0.026546925,-0.009696407,-0.016695518,-0.016850518
2017-04-07,200,0.006356184,0.39,0.00019500000000000002,0.006161184,0.008795999,-0.002439815,-0.002634815
2017-04-10,200,-0.01225641,0.505,0.0002525,-0.01250891,-0.00852668,-0.00372973,-0.00398223
2017-04-11,200,0.0024485725,0.39,0.00019500000000000002,0.0022535725,0.003972468,-0.0015238954,-0.0017188955
2017-04-12,200,-0.012891472,0.33499999999999996,0.00016749999999999998,-0.013058973,-0.014889879,0.0019984068,0.0018309066
2017-04-13,200,-0.023638744,0.28,0.00014000000000000001,-0.023778744,-0.015052771,-0.008585973,-0.008725973
2017-04-14,200,-0.012396132,0.365,0.0001825,-0.012578632,-0.009986314,-0.0024098177,-0.0025923178
2017-04-17,200,-0.007625109,0.48,0.00024,-0.0078651095,-0.0135786515,0.0059535424,0.005713542
2017-04-18,200,-0.011758976,0.365,0.0001825,-0.011941476,-0.003872129,-0.007886847,-0.008069347
2017-04-19,200,-0.0062033427,0.46499999999999997,0.00023249999999999999,-0.0064358427,-0.0053221635,-0.00088117924,-0.0011136793
2017-04-20,200,-0.048488397,0.375,0.0001875,-0.0486759,-0.032015383,-0.016473014,-0.016660515
2017-04-21,200,0.007946928,0.33499999999999996,0.00016749999999999998,0.007779428,0.0031882378,0.0047586905,0.0045911903
2017-04-24,200,0.010924518,0.385,0.00019250000000000002,0.010732018,0.0027397368,0.008184781,0.007992282
2017-04-25,200,0.008051529,0.265,0.00013250000000000002,0.007919028,0.005320186,0.0027313428,0.0025988426
2017-04-26,200,0.009437401,0.37,0.000185,0.009252401,0.0058340444,0.0036033564,0.0034183566
2017-04-27,200,0.0016574287,0.38,0.00019,0.0014674286,0.00029233028,0.0013650984,0.0011750984
2017-04-28,200,0.00240711,0.29000000000000004,0.00014500000000000003,0.0022621101,-0.0020898657,0.004496976,0.004351976
2017-05-02,200,-0.004364824,0.45999999999999996,0.00022999999999999998,-0.004594824,-0.0030591693,-0.0013056546,-0.0015356545
2017-05-03,200,-0.013356213,0.385,0.00019250000000000002,-0.013548713,-0.014098416,0.0007422026,0.0005497029
2017-05-04,200,-0.020611437,0.365,0.0001825,-0.020793937,-0.019559762,-0.0010516755,-0.0012341756
2017-05-05,200,0.009929197,0.43999999999999995,0.00021999999999999998,0.009709197,0.006034365,0.003894832,0.0036748322
2017-05-08,200,-0.027081909,0.485,0.00024249999999999999,-0.027324408,-0.020204453,-0.006877456,-0.0071199555
2017-05-09,200,-0.0029675635,0.35,0.000175,-0.0031425634,-0.0076454785,0.004677915,0.004502915
2017-05-10,200,0.0005430609,0.345,0.0001725,0.00037056088,-0.0018316058,0.0023746667,0.0022021667
2017-05-11,200,0.006035018,0.385,0.00019250000000000002,0.0058425176,0.0040691895,0.0019658282,0.001773328
2017-05-12,200,0.029868899,0.35,0.000175,0.0296939,0.022522258,0.0073466413,0.007171642
2017-05-15,200,0.008697822,0.4,0.0002,0.008497822,0.0036838094,0.0050140126,0.004814013
2017-05-16,200,-0.007382844,0.32999999999999996,0.00016499999999999997,-0.007547844,-0.006454394,-0.0009284499,-0.00109345
2017-05-17,200,0.00023797333,0.4,0.0002,3.797334e-05,-9.026366e-05,0.000328237,0.000128237
2017-05-18,200,-0.016610395,0.51,0.000255,-0.016865395,-0.019043336,0.0024329405,0.0021779407
2017-05-19,200,-0.0257798,0.43500000000000005,0.00021750000000000003,-0.0259973,-0.03008497,0.004305169,0.00408767
2017-05-22,200,0.003652467,0.49,0.000245,0.003407467,0.0056578317,-0.0020053647,-0.0022503647
2017-05-23,200,0.0066380203,0.49,0.000245,0.00639302,0.010788593,-0.004150573,-0.0043955734
2017-05-24,200,0.001497015,0.27,0.000135,0.001362015,0.00038034673,0.0011166683,0.0009816682
2017-05-25,200,-0.0040441924,0.28500000000000003,0.00014250000000000002,-0.004186692,-0.0016132754,-0.002430917,-0.0025734168
2017-05-26,200,-0.050440084,0.255,0.0001275,-0.050567586,-0.026804497,-0.023635587,-0.023763089
2017-05-31,200,0.01370396,0.345,0.0001725,0.01353146,0.0121546,0.0015493603,0.0013768608
2017-06-01,200,0.016465245,0.41500000000000004,0.00020750000000000003,0.016257744,0.009230281,0.0072349636,0.007027463
2017-06-02,200,0.0053973054,0.30000000000000004,0.00015000000000000001,0.005247305,0.0059412248,-0.0005439194,-0.0006939196
2017-06-05,200,0.032229103,0.26,0.00013000000000000002,0.0320991,0.02276819,0.009460913,0.009330912
2017-06-06,200,0.001807371,0.29000000000000004,0.00014500000000000003,0.001662371,0.00023241322,0.0015749579,0.0014299578
2017-06-07,200,0.0017110232,0.365,0.0001825,0.0015285232,0.0018470488,-0.0001360256,-0.0003185256
2017-06-08,200,-0.009006841,0.635,0.0003175,-0.009324341,-0.015493137,0.0064862957,0.0061687957
2017-06-09,200,0.008285683,0.46499999999999997,0.00023249999999999999,0.008053183,0.015853757,-0.0075680744,-0.0078005744
2017-06-12,200,0.0014469725,0.63,0.000315,0.0011319725,0.0008707356,0.00057623687,0.0002612369
2017-06-13,200,0.014645159,0.4,0.0002,0.01444516,0.012453776,0.0021913834,0.0019913837
2017-06-14,200,-0.0014992681,0.43000000000000005,0.00021500000000000002,-0.0017142681,-0.0020006038,0.0005013357,0.0002863357
2017-06-15,200,0.006702298,0.47,0.000235,0.0064672977,0.0077950847,-0.0010927869,-0.0013277871
2017-06-16,200,-0.0005866188,0.42000000000000004,0.00021000000000000004,-0.00079661875,0.0007091847,-0.0012958035,-0.0015058034
2017-06-19,200,0.011638589,0.45999999999999996,0.00022999999999999998,0.011408589,0.0017163828,0.009922206,0.009692206
2017-06-20,200,-0.01409496,0.33999999999999997,0.00016999999999999999,-0.01426496,-0.017230285,0.0031353254,0.0029653255
2017-06-21,200,-0.00033842772,0.5449999999999999,0.00027249999999999996,-0.0006109277,0.0018697394,-0.0022081672,-0.002480667
2017-06-22,200,0.012608406,0.55,0.000275,0.012333406,0.014517461,-0.0019090548,-0.0021840548
2017-06-23,200,0.004144515,0.43500000000000005,0.00021750000000000003,0.003927015,0.002471448,0.001673067,0.0014555668
2017-06-26,200,-0.0112168025,0.31999999999999995,0.00015999999999999999,-0.011376803,-0.006968947,-0.0042478554,-0.0044078557
2017-06-27,200,0.004182421,0.375,0.0001875,0.003994921,0.005198492,-0.0010160711,-0.001203571
2017-06-28,200,-0.0016196754,0.33999999999999997,0.00016999999999999999,-0.0017896754,0.0015622728,-0.0031819483,-0.0033519482
2017-06-29,200,0.011050825,0.495,0.0002475,0.010803325,0.0087682735,0.0022825515,0.0020350516
2017-06-30,200,0.00023307324,0.43999999999999995,0.00021999999999999998,1.3073237e-05,-0.0027483513,0.0029814246,0.0027614245
2017-07-03,200,0.009466305,0.485,0.00024249999999999999,0.009223806,0.008399234,0.0010670712,0.0008245716
2017-07-04,200,-0.0025915469,0.42000000000000004,0.00021000000000000004,-0.0028015468,0.0014117428,-0.0040032896,-0.0042132894
2017-07-05,200,-0.0016781806,0.46499999999999997,0.00023249999999999999,-0.0019106807,0.004123541,-0.0058017215,-0.0060342215
2017-07-06,200,-0.003145257,0.44499999999999995,0.0002225,-0.003367757,-0.0037630845,0.0006178275,0.00039532757
2017-07-07,200,-0.0028600898,0.33999999999999997,0.00016999999999999999,-0.0030300897,-0.011870245,0.009010156,0.008840156
2017-07-10,200,-0.0030758986,0.53,0.00026500000000000004,-0.0033408985,-0.0017988054,-0.0012770932,-0.0015420931
2017-07-11,200,-0.0038385948,0.46499999999999997,0.00023249999999999999,-0.0040710946,0.0028420228,-0.0066806176,-0.006913117
2017-07-12,200,-0.007923119,0.385,0.00019250000000000002,-0.0081156185,-0.00436869,-0.003554429,-0.0037469286
2017-07-13,200,-0.07081583,0.395,0.0001975,-0.07101333,-0.052694645,-0.018121187,-0.018318687
2017-07-14,200,0.010214685,0.375,0.0001875,0.010027185,0.010517763,-0.0003030775,-0.0004905779
2017-07-17,200,0.008093837,0.395,0.0001975,0.007896337,0.016917732,-0.008823895,-0.009021395
2017-07-18,200,0.0029440788,0.31499999999999995,0.00015749999999999998,0.0027865788,0.0057744943,-0.0028304155,-0.0029879154
2017-07-19,200,-0.0031327745,0.245,0.0001225,-0.0032552746,0.0014845022,-0.0046172766,-0.0047397767
2017-07-20,200,0.005278945,0.22999999999999998,0.00011499999999999999,0.005163945,0.0065201772,-0.0012412323,-0.0013562324
2017-07-21,200,0.00417976,0.265,0.00013250000000000002,0.0040472597,-0.0025511708,0.006730931,0.0065984307
2017-07-24,200,-0.0043297806,0.515,0.0002575,-0.0045872806,0.0005321007,-0.004861881,-0.0051193815
2017-07-25,200,0.020192208,0.43000000000000005,0.00021500000000000002,0.019977208,0.014067735,0.006124473,0.0059094736
2017-07-26,200,0.0019993687,0.41000000000000003,0.00020500000000000002,0.0017943686,0.00013845666,0.001860912,0.0016559119
2017-07-27,200,0.015993508,0.505,0.0002525,0.015741007,0.009026919,0.006966589,0.006714089
2017-07-28,200,-0.0015611484,0.44499999999999995,0.0002225,-0.0017836485,0.0011310318,-0.0026921802,-0.0029146802
2017-07-31,200,-0.01186319,0.5449999999999999,0.00027249999999999996,-0.01213569,-0.009469132,-0.0023940578,-0.0026665581
2017-08-01,200,0.00043408186,0.495,0.0002475,0.00018658186,0.0040122597,-0.003578178,-0.0038256778
2017-08-02,200,0.009704104,0.41000000000000003,0.00020500000000000002,0.009499104,-0.0036126103,0.013316714,0.013111714
2017-08-03,200,0.003332176,0.405,0.00020250000000000002,0.003129676,0.008909721,-0.0055775447,-0.005780045
2017-08-04,200,0.005281491,0.55,0.000275,0.005006491,0.0040297066,0.0012517846,0.0009767846
2017-08-07,200,0.0042613526,0.345,0.0001725,0.0040888526,0.0036648693,0.00059648324,0.0004239832
2017-08-08,200,-0.006554521,0.49,0.000245,-0.006799521,-0.0077109304,0.0011564093,0.0009114095
2017-08-09,200,-0.01894749,0.515,0.0002575,-0.01920499,-0.017687717,-0.0012597721,-0.0015172716
2017-08-10,200,0.02527191,0.51,0.000255,0.02501691,0.020435063,0.004836846,0.0045818463
2017-08-11,200,0.007743771,0.585,0.0002925,0.007451271,0.0033623618,0.0043814094,0.0040889094
2017-08-14,200,-0.0038595193,0.365,0.0001825,-0.004042019,0.0052397433,-0.009099263,-0.009281762
2017-08-15,200,0.013910145,0.365,0.0001825,0.013727644,0.009713269,0.0041968757,0.0040143756
2017-08-16,200,-0.0054234457,0.30000000000000004,0.00015000000000000001,-0.005573446,-0.0035579852,-0.0018654605,-0.0020154607
2017-08-17,200,0.01579067,0.30000000000000004,0.00015000000000000001,0.015640669,0.007722481,0.008068188,0.007918187
2017-08-18,200,-0.0020455397,0.53,0.00026500000000000004,-0.0023105396,-0.006494462,0.0044489224,0.0041839224
2017-08-21,200,-0.0069395006,0.42500000000000004,0.00021250000000000002,-0.0071520004,-0.0051922877,-0.0017472128,-0.0019597127
2017-08-22,200,-0.010857743,0.43000000000000005,0.00021500000000000002,-0.011072743,-0.007143723,-0.0037140204,-0.00392902
2017-08-23,200,0.013799507,0.41000000000000003,0.00020500000000000002,0.013594507,0.011004274,0.0027952334,0.0025902335
2017-08-24,200,0.015249665,0.46499999999999997,0.00023249999999999999,0.015017165,0.011878089,0.0033715758,0.0031390758
2017-08-25,200,-0.0024390104,0.515,0.0002575,-0.0026965104,-0.0025063483,6.733788e-05,-0.0001901621
2017-08-28,200,0.008347474,0.49,0.000245,0.008102474,0.0039175074,0.0044299667,0.0041849664
2017-08-29,200,0.006039504,0.485,0.00024249999999999999,0.005797004,0.0029194066,0.0031200973,0.0028775972
2017-08-30,200,0.005592127,0.48,0.00024,0.005352127,0.006921741,-0.0013296143,-0.0015696143
2017-08-31,200,0.007750534,0.5349999999999999,0.00026749999999999994,0.007483034,0.0070246253,0.00072590867,0.0004584086
2017-09-01,200,0.001413326,0.42500000000000004,0.00021250000000000002,0.001200826,0.0004444228,0.0009689032,0.0007564032
2017-09-04,200,0.0030038806,0.44499999999999995,0.0002225,0.0027813807,0.0050793095,-0.0020754288,-0.0022979288
2017-09-05,200,-0.0016364763,0.48,0.00024,-0.0018764762,-0.0050292425,0.0033927662,0.0031527663
2017-09-06,200,0.0008973014,0.45999999999999996,0.00022999999999999998,0.0006673014,0.0028748608,-0.0019775594,-0.0022075593
2017-09-07,200,0.0075112665,0.47,0.000235,0.0072762663,0.009268359,-0.0017570928,-0.001992093
2017-09-08,200,0.0037534502,0.44999999999999996,0.000225,0.0035284502,-0.0016492021,0.0054026525,0.0051776525
2017-09-11,200,0.0047071883,0.5,0.00025,0.0044571883,0.004256421,0.00045076758,0.00020076754
2017-09-12,200,-0.00023428709,0.475,0.0002375,-0.0004717871,-0.0009760994,0.0007418123,0.00050431234
2017-09-13,200,-0.004391706,0.47,0.000235,-0.0046267062,-0.004504026,0.00011231983,-0.00012268033
2017-09-14,200,0.0075636925,0.505,0.0002525,0.0073111923,0.0076528806,-8.9188106e-05,-0.00034168828
2017-09-15,200,-0.004140364,0.5,0.00025,-0.004390364,-0.0045097503,0.00036938628,0.00011938624
2017-09-18,200,0.014829307,0.44499999999999995,0.0002225,0.014606806,0.008162347,0.00666696,0.00644446
2017-09-19,200,-0.014753894,0.43999999999999995,0.00021999999999999998,-0.014973894,-0.010765535,-0.003988359,-0.004208359
2017-09-20,200,-0.0074666156,0.4,0.0002,-0.007666616,-0.004779756,-0.0026868596,-0.0028868597
2017-09-21,200,-0.01632093,0.43500000000000005,0.00021750000000000003,-0.01653843,-0.01463481,-0.0016861204,-0.0019036196
2017-09-22,200,0.008804327,0.51,0.000255,0.008549327,0.0019876973,0.0068166293,0.0065616295
2017-09-25,200,0.010288311,0.505,0.0002525,0.010035811,0.0069997464,0.0032885647,0.0030360646
2017-09-26,200,-0.011300606,0.43000000000000005,0.00021500000000000002,-0.011515605,-0.004403526,-0.0068970798,-0.0071120793
2017-09-27,200,0.006917272,0.345,0.0001725,0.006744772,0.008646798,-0.0017295261,-0.0019020261
2017-09-28,200,0.017143395,0.44499999999999995,0.0002225,0.016920894,0.01277352,0.0043698745,0.004147374
2017-09-29,200,0.0101997685,0.365,0.0001825,0.010017268,0.007938786,0.002260982,0.002078482
2017-10-09,200,0.0001540047,0.61,0.000305,-0.0001509953,-0.0028998884,0.003053893,0.002748893
2017-10-10,200,-0.006173847,0.56,0.00028000000000000003,-0.0064538466,-0.0021552546,-0.004018592,-0.004298592
2017-10-11,200,0.0070232414,0.44499999999999995,0.0002225,0.0068007414,0.0042085806,0.0028146608,0.0025921608
2017-10-12,200,-0.016377073,0.32999999999999996,0.00016499999999999997,-0.016542073,-0.019421624,0.0030445512,0.0028795507
2017-10-13,200,-0.0053721033,0.32499999999999996,0.0001625,-0.0055346033,-0.0009131323,-0.004458971,-0.004621471
2017-10-16,200,-0.019104693,0.43500000000000005,0.00021750000000000003,-0.019322192,-0.008583097,-0.010521596,-0.0107390955
2017-10-17,200,-0.007822711,0.31000000000000005,0.00015500000000000003,-0.007977711,-0.010743574,0.0029208632,0.0027658632
2017-10-18,200,0.018829046,0.33999999999999997,0.00016999999999999999,0.018659046,0.012232571,0.006596475,0.006426475
2017-10-19,200,0.006122972,0.43000000000000005,0.00021500000000000002,0.005907972,0.0052887504,0.0008342215,0.0006192215
2017-10-20,200,-0.008680361,0.30000000000000004,0.00015000000000000001,-0.008830361,-0.004399294,-0.0042810673,-0.004431067
2017-10-23,200,0.0071274317,0.64,0.00032,0.0068074316,0.0062601794,0.00086725224,0.00054725213
2017-10-24,200,0.008566844,0.475,0.0002375,0.008329344,0.0038685976,0.0046982467,0.0044607464
2017-10-25,200,-0.007861989,0.41000000000000003,0.00020500000000000002,-0.008066989,-0.0071619214,-0.00070006726,-0.0009050672
2017-10-26,200,-0.02348343,0.565,0.0002825,-0.023765929,-0.025294354,0.0018109251,0.0015284251
2017-10-27,200,0.0119871115,0.485,0.00024249999999999999,0.011744612,0.0076382,0.0043489113,0.0041064117
2017-10-30,200,-0.0034446237,0.46499999999999997,0.00023249999999999999,-0.0036771237,-0.000613979,-0.0028306446,-0.0030631446
2017-10-31,200,-0.014776365,0.38,0.00019,-0.014966365,-0.011482165,-0.0032941997,-0.0034841998
2017-11-01,200,-0.01047664,0.32499999999999996,0.0001625,-0.01063914,-0.0077608353,-0.002715805,-0.002878305
2017-11-02,200,0.012228581,0.39,0.00019500000000000002,0.012033581,0.010123405,0.0021051764,0.0019101761
2017-11-03,200,0.0053111287,0.385,0.00019250000000000002,0.0051186285,0.0056159035,-0.00030477485,-0.00049727503
2017-11-06,200,0.004459171,0.505,0.0002525,0.004206671,0.0030899993,0.0013691718,0.0011166716
2017-11-07,200,0.0043436,0.35,0.000175,0.0041686,0.005601385,-0.0012577851,-0.0014327853
2017-11-08,200,-0.00032306134,0.39,0.00019500000000000002,-0.00051806134,0.00094588473,-0.0012689461,-0.0014639461
2017-11-09,200,-0.0025997641,0.44499999999999995,0.0002225,-0.002822264,-0.00035095628,-0.0022488078,-0.0024713078
2017-11-10,200,-0.00040075093,0.53,0.00026500000000000004,-0.00066575094,-0.0071358196,0.0067350687,0.006470069
2017-11-13,200,-0.009613783,0.5,0.00025,-0.009863783,-0.008562374,-0.0010514092,-0.0013014087
2017-11-14,200,-0.0034129086,0.46499999999999997,0.00023249999999999999,-0.0036454087,-0.0012763934,-0.0021365152,-0.0023690152
2017-11-15,200,-0.043124262,0.42000000000000004,0.00021000000000000004,-0.04333426,-0.034328748,-0.008795515,-0.009005513
2017-11-16,200,0.008038656,0.33499999999999996,0.00016749999999999998,0.007871156,0.0023420942,0.0056965617,0.0055290614
2017-11-17,200,-0.0045934645,0.44499999999999995,0.0002225,-0.0048159645,0.0007295839,-0.0053230487,-0.005545548
2017-11-20,200,0.0031118235,0.365,0.0001825,0.0029293234,0.0003394291,0.0027723943,0.0025898942
2017-11-21,200,-0.02383628,0.355,0.0001775,-0.02401378,-0.022526434,-0.0013098456,-0.0014873464
2017-11-22,200,0.00447018,0.35,0.000175,0.0042951796,0.0026812735,0.0017889063,0.0016139061
2017-11-23,200,-0.0026065225,0.375,0.0001875,-0.0027940224,-0.01025747,0.007650948,0.0074634477
2017-11-24,200,0.015495947,0.45499999999999996,0.00022749999999999997,0.015268447,0.014590213,0.00090573356,0.0006782338
2017-11-27,200,-0.0045139217,0.495,0.0002475,-0.0047614216,0.0018430373,-0.006356959,-0.006604459
2017-11-28,200,-0.011721535,0.32499999999999996,0.0001625,-0.011884035,-0.00600994,-0.0057115946,-0.0058740946
2017-11-29,200,0.014490683,0.29000000000000004,0.00014500000000000003,0.014345682,0.008692542,0.0057981405,0.00565314
2017-11-30,200,-0.0028744193,0.345,0.0001725,-0.0030469194,-0.010488612,0.0076141926,0.007441692
2017-12-01,200,-0.0221494,0.37,0.000185,-0.0223344,-0.02522335,0.0030739494,0.0028889496
2017-12-04,200,0.010983943,0.505,0.0002525,0.010731443,0.009405383,0.0015785601,0.0013260599
2017-12-05,200,0.00060844125,0.46499999999999997,0.00023249999999999999,0.00037594125,-0.0016231494,0.0022315907,0.0019990907
2017-12-06,200,0.011647038,0.395,0.0001975,0.011449538,0.009917126,0.0017299121,0.0015324121
2017-12-07,200,0.013538095,0.355,0.0001775,0.013360595,0.011520494,0.0020176014,0.0018401016
2017-12-08,200,-0.013570708,0.30000000000000004,0.00015000000000000001,-0.013720708,-0.0104507515,-0.0031199567,-0.0032699564
2017-12-11,200,0.0053891744,0.42000000000000004,0.00021000000000000004,0.0051791742,0.006933497,-0.0015443224,-0.0017543226
2017-12-12,200,-0.002969574,0.625,0.0003125,-0.003282074,0.00026796627,-0.0032375401,-0.00355004
2017-12-13,200,-0.005649126,0.41500000000000004,0.00020750000000000003,-0.005856626,-0.0030766,-0.0025725262,-0.0027800263
2017-12-14,200,-0.0062287394,0.39,0.00019500000000000002,-0.0064237393,-0.0051942356,-0.0010345038,-0.0012295037
2017-12-15,200,0.0062192963,0.41500000000000004,0.00020750000000000003,0.006011796,0.006913321,-0.00069402484,-0.0009015249
2017-12-18,200,-0.011592319,0.44499999999999995,0.0002225,-0.01181482,-0.010506167,-0.0010861522,-0.0013086526
2017-12-19,200,0.006223905,0.32999999999999996,0.00016499999999999997,0.006058905,0.0015861042,0.0046378006,0.0044728005
2017-12-20,200,-0.0016778001,0.36,0.00017999999999999998,-0.0018578001,-0.0022157745,0.0005379744,0.00035797444
2017-12-21,200,-0.01791208,0.37,0.000185,-0.01809708,-0.013405595,-0.0045064855,-0.0046914853
2017-12-22,200,0.007800256,0.43999999999999995,0.00021999999999999998,0.007580256,0.0062169344,0.0015833215,0.0013633217
2017-12-25,200,-0.002525595,0.49,0.000245,-0.002770595,-0.004767428,0.0022418331,0.0019968331
2017-12-26,200,0.0018930703,0.31499999999999995,0.00015749999999999998,0.0017355703,0.003341414,-0.0014483437,-0.0016058438
2017-12-27,200,0.0114374785,0.38,0.00019,0.011247478,0.008299856,0.003137622,0.002947622
2017-12-28,200,0.009759379,0.36,0.00017999999999999998,0.009579378,0.011051141,-0.0012917621,-0.0014717625
