start_date,end_date,trading_days,rebalance_count,executed_rebalances,skipped_rebalances,skipped_rebalance_rate,gross_annualized_return,net_annualized_return,universe_annualized_return,gross_annualized_excess,net_annualized_excess,gross_excess_ir,net_excess_ir,net_max_drawdown,average_turnover,max_turnover,average_eligible_count,average_selected_count,label,topk,rebalance_every,cost_bps,min_liquidity_bucket,min_tradability_score,min_capacity_multiple,window_start,window_end,weight_preset,score_weights
2024-02-01,2026-06-02,560,29,28,1,0.034482758620689655,0.17259284603690683,0.1659921041580874,0.24443426897968523,-0.08330509197511482,-0.0884145748136621,-0.5422716051426474,-0.5821944757043997,-0.13994882768183148,0.4446428571428572,1.0,1064.5,200.0,label_20d_t1,200,20,10.0,3,75.0,2.0,2024-01-01,2026-06-09,low_risk_rev,"std_20:-1,amplitude_20:-1,rev_5:0.25"
