datetime,universe,member_count
2023-07-04,csi1000,1000
2023-07-05,csi1000,1000
2023-07-06,csi1000,1000
2023-07-07,csi1000,1000
2023-07-10,csi1000,1000
2023-07-11,csi1000,1000
2023-07-12,csi1000,1000
2023-07-13,csi1000,1000
2023-07-14,csi1000,1000
2023-07-17,csi1000,1000
2023-07-18,csi1000,1000
2023-07-19,csi1000,1000
2023-07-20,csi1000,1000
2023-07-21,csi1000,1000
2023-07-24,csi1000,1000
2023-07-25,csi1000,1000
2023-07-26,csi1000,1000
2023-07-27,csi1000,1000
2023-07-28,csi1000,1000
2023-07-31,csi1000,1000
2023-08-01,csi1000,1000
2023-08-02,csi1000,1000
2023-08-03,csi1000,1000
2023-08-04,csi1000,1000
2023-08-07,csi1000,1000
2023-08-08,csi1000,1000
2023-08-09,csi1000,1000
2023-08-10,csi1000,1000
2023-08-11,csi1000,1000
2023-08-14,csi1000,1000
2023-08-15,csi1000,1000
2023-08-16,csi1000,1000
2023-08-17,csi1000,1000
2023-08-18,csi1000,1000
2023-08-21,csi1000,1000
2023-08-22,csi1000,1000
2023-08-23,csi1000,1000
2023-08-24,csi1000,1000
2023-08-25,csi1000,1000
2023-08-28,csi1000,1000
2023-08-29,csi1000,1000
2023-08-30,csi1000,1000
2023-08-31,csi1000,1000
2023-09-01,csi1000,1000
2023-09-04,csi1000,1000
2023-09-05,csi1000,1000
2023-09-06,csi1000,1000
2023-09-07,csi1000,1000
2023-09-08,csi1000,1000
2023-09-11,csi1000,1000
2023-09-12,csi1000,1000
2023-09-13,csi1000,1000
2023-09-14,csi1000,1000
2023-09-15,csi1000,1000
2023-09-18,csi1000,1000
2023-09-19,csi1000,1000
2023-09-20,csi1000,1000
2023-09-21,csi1000,1000
2023-09-22,csi1000,1000
2023-09-25,csi1000,1000
2023-09-26,csi1000,1000
2023-09-27,csi1000,1000
2023-09-28,csi1000,1000
2023-10-09,csi1000,1000
2023-10-10,csi1000,1000
2023-10-11,csi1000,1000
2023-10-12,csi1000,1000
2023-10-13,csi1000,1000
2023-10-16,csi1000,1000
2023-10-17,csi1000,1000
2023-10-18,csi1000,1000
2023-10-19,csi1000,1000
2023-10-20,csi1000,1000
2023-10-23,csi1000,1000
2023-10-24,csi1000,1000
2023-10-25,csi1000,1000
2023-10-26,csi1000,1000
2023-10-27,csi1000,1000
2023-10-30,csi1000,1000
2023-10-31,csi1000,1000
2023-11-01,csi1000,1000
2023-11-02,csi1000,1000
2023-11-03,csi1000,1000
2023-11-06,csi1000,1000
2023-11-07,csi1000,1000
2023-11-08,csi1000,1000
2023-11-09,csi1000,1000
2023-11-10,csi1000,1000
2023-11-13,csi1000,1000
2023-11-14,csi1000,1000
2023-11-15,csi1000,1000
2023-11-16,csi1000,1000
2023-11-17,csi1000,1000
2023-11-20,csi1000,1000
2023-11-21,csi1000,1000
2023-11-22,csi1000,1000
2023-11-23,csi1000,1000
2023-11-24,csi1000,1000
2023-11-27,csi1000,1000
2023-11-28,csi1000,1000
2023-11-29,csi1000,1000
2023-11-30,csi1000,1000
2023-12-01,csi1000,1000
2023-12-04,csi1000,1000
2023-12-05,csi1000,1000
2023-12-06,csi1000,1000
2023-12-07,csi1000,1000
2023-12-08,csi1000,1000
2023-12-11,csi1000,1000
2023-12-12,csi1000,1000
2023-12-13,csi1000,1000
2023-12-14,csi1000,1000
2023-12-15,csi1000,1000
2023-12-18,csi1000,1000
2023-12-19,csi1000,1000
2023-12-20,csi1000,1000
2023-12-21,csi1000,1000
2023-12-22,csi1000,1000
2023-12-25,csi1000,1000
2023-12-26,csi1000,1000
2023-12-27,csi1000,1000
2023-12-28,csi1000,1000
2023-12-29,csi1000,1000
2021-01-04,all_stock_shsz_liquid2000,1977
2021-01-05,all_stock_shsz_liquid2000,1977
2021-01-06,all_stock_shsz_liquid2000,1977
2021-01-07,all_stock_shsz_liquid2000,1977
2021-01-08,all_stock_shsz_liquid2000,1977
2021-01-11,all_stock_shsz_liquid2000,1977
2021-01-12,all_stock_shsz_liquid2000,1977
2021-01-13,all_stock_shsz_liquid2000,1977
2021-01-14,all_stock_shsz_liquid2000,1977
2021-01-15,all_stock_shsz_liquid2000,1977
2021-01-18,all_stock_shsz_liquid2000,1977
2021-01-19,all_stock_shsz_liquid2000,1977
2021-01-20,all_stock_shsz_liquid2000,1977
2021-01-21,all_stock_shsz_liquid2000,1977
2021-01-22,all_stock_shsz_liquid2000,1977
2021-01-25,all_stock_shsz_liquid2000,1977
2021-01-26,all_stock_shsz_liquid2000,1977
2021-01-27,all_stock_shsz_liquid2000,1977
2021-01-28,all_stock_shsz_liquid2000,1977
2021-01-29,all_stock_shsz_liquid2000,1977
2021-02-01,all_stock_shsz_liquid2000,1977
2021-02-02,all_stock_shsz_liquid2000,1977
2021-02-03,all_stock_shsz_liquid2000,1977
2021-02-04,all_stock_shsz_liquid2000,1977
2021-02-05,all_stock_shsz_liquid2000,1977
2021-02-08,all_stock_shsz_liquid2000,1977
2021-02-09,all_stock_shsz_liquid2000,1977
2021-02-10,all_stock_shsz_liquid2000,1977
2021-02-18,all_stock_shsz_liquid2000,1977
2021-02-19,all_stock_shsz_liquid2000,1977
2021-02-22,all_stock_shsz_liquid2000,1977
2021-02-23,all_stock_shsz_liquid2000,1976
2021-02-24,all_stock_shsz_liquid2000,1976
2021-02-25,all_stock_shsz_liquid2000,1975
2021-02-26,all_stock_shsz_liquid2000,1975
2021-03-01,all_stock_shsz_liquid2000,1975
2021-03-02,all_stock_shsz_liquid2000,1975
2021-03-03,all_stock_shsz_liquid2000,1975
2021-03-04,all_stock_shsz_liquid2000,1975
2021-03-05,all_stock_shsz_liquid2000,1975
2021-03-08,all_stock_shsz_liquid2000,1975
2021-03-09,all_stock_shsz_liquid2000,1975
2021-03-10,all_stock_shsz_liquid2000,1975
2021-03-11,all_stock_shsz_liquid2000,1974
2021-03-12,all_stock_shsz_liquid2000,1974
2021-03-15,all_stock_shsz_liquid2000,1974
2021-03-16,all_stock_shsz_liquid2000,1974
2021-03-17,all_stock_shsz_liquid2000,1974
2021-03-18,all_stock_shsz_liquid2000,1974
2021-03-19,all_stock_shsz_liquid2000,1974
2021-03-22,all_stock_shsz_liquid2000,1974
2021-03-23,all_stock_shsz_liquid2000,1974
2021-03-24,all_stock_shsz_liquid2000,1974
2021-03-25,all_stock_shsz_liquid2000,1974
2021-03-26,all_stock_shsz_liquid2000,1974
2021-03-29,all_stock_shsz_liquid2000,1974
2021-03-30,all_stock_shsz_liquid2000,1974
2021-03-31,all_stock_shsz_liquid2000,1974
2021-04-01,all_stock_shsz_liquid2000,1974
2021-04-02,all_stock_shsz_liquid2000,1974
2021-04-06,all_stock_shsz_liquid2000,1974
2021-04-07,all_stock_shsz_liquid2000,1974
2021-04-08,all_stock_shsz_liquid2000,1974
2021-04-09,all_stock_shsz_liquid2000,1974
2021-04-12,all_stock_shsz_liquid2000,1973
2021-04-13,all_stock_shsz_liquid2000,1973
2021-04-14,all_stock_shsz_liquid2000,1973
2021-04-15,all_stock_shsz_liquid2000,1973
2021-04-16,all_stock_shsz_liquid2000,1973
2021-04-19,all_stock_shsz_liquid2000,1973
2021-04-20,all_stock_shsz_liquid2000,1973
2021-04-21,all_stock_shsz_liquid2000,1973
2021-04-22,all_stock_shsz_liquid2000,1973
2021-04-23,all_stock_shsz_liquid2000,1973
2021-04-26,all_stock_shsz_liquid2000,1973
2021-04-27,all_stock_shsz_liquid2000,1972
2021-04-28,all_stock_shsz_liquid2000,1972
2021-04-29,all_stock_shsz_liquid2000,1972
2021-04-30,all_stock_shsz_liquid2000,1972
2021-05-06,all_stock_shsz_liquid2000,1971
2021-05-07,all_stock_shsz_liquid2000,1971
2021-05-10,all_stock_shsz_liquid2000,1971
2021-05-11,all_stock_shsz_liquid2000,1971
2021-05-12,all_stock_shsz_liquid2000,1971
2021-05-13,all_stock_shsz_liquid2000,1971
2021-05-14,all_stock_shsz_liquid2000,1971
2021-05-17,all_stock_shsz_liquid2000,1971
2021-05-18,all_stock_shsz_liquid2000,1971
2021-05-19,all_stock_shsz_liquid2000,1971
2021-05-20,all_stock_shsz_liquid2000,1971
2021-05-21,all_stock_shsz_liquid2000,1971
2021-05-24,all_stock_shsz_liquid2000,1971
2021-05-25,all_stock_shsz_liquid2000,1971
2021-05-26,all_stock_shsz_liquid2000,1971
2021-05-27,all_stock_shsz_liquid2000,1971
2021-05-28,all_stock_shsz_liquid2000,1971
2021-05-31,all_stock_shsz_liquid2000,1970
2021-06-01,all_stock_shsz_liquid2000,1970
2021-06-02,all_stock_shsz_liquid2000,1970
2021-06-03,all_stock_shsz_liquid2000,1970
2021-06-04,all_stock_shsz_liquid2000,1970
2021-06-07,all_stock_shsz_liquid2000,1970
2021-06-08,all_stock_shsz_liquid2000,1970
2021-06-09,all_stock_shsz_liquid2000,1970
2021-06-10,all_stock_shsz_liquid2000,1970
2021-06-11,all_stock_shsz_liquid2000,1970
2021-06-15,all_stock_shsz_liquid2000,1970
2021-06-16,all_stock_shsz_liquid2000,1970
2021-06-17,all_stock_shsz_liquid2000,1970
2021-06-18,all_stock_shsz_liquid2000,1970
2021-06-21,all_stock_shsz_liquid2000,1970
2021-06-22,all_stock_shsz_liquid2000,1970
2021-06-23,all_stock_shsz_liquid2000,1970
2021-06-24,all_stock_shsz_liquid2000,1970
2021-06-25,all_stock_shsz_liquid2000,1970
2021-06-28,all_stock_shsz_liquid2000,1970
2021-06-29,all_stock_shsz_liquid2000,1970
2021-06-30,all_stock_shsz_liquid2000,1970
2021-07-01,all_stock_shsz_liquid2000,1970
2021-07-02,all_stock_shsz_liquid2000,1970
2021-07-05,all_stock_shsz_liquid2000,1970
2021-07-06,all_stock_shsz_liquid2000,1970
2021-07-07,all_stock_shsz_liquid2000,1970
2021-07-08,all_stock_shsz_liquid2000,1970
2021-07-09,all_stock_shsz_liquid2000,1970
2021-07-12,all_stock_shsz_liquid2000,1970
2021-07-13,all_stock_shsz_liquid2000,1970
2021-07-14,all_stock_shsz_liquid2000,1970
2021-07-15,all_stock_shsz_liquid2000,1969
2021-07-16,all_stock_shsz_liquid2000,1969
2021-07-19,all_stock_shsz_liquid2000,1969
2021-07-20,all_stock_shsz_liquid2000,1969
2021-07-21,all_stock_shsz_liquid2000,1969
2021-07-22,all_stock_shsz_liquid2000,1969
2021-07-23,all_stock_shsz_liquid2000,1967
2021-07-26,all_stock_shsz_liquid2000,1967
2021-07-27,all_stock_shsz_liquid2000,1967
2021-07-28,all_stock_shsz_liquid2000,1967
2021-07-29,all_stock_shsz_liquid2000,1967
2021-07-30,all_stock_shsz_liquid2000,1967
2021-08-02,all_stock_shsz_liquid2000,1967
2021-08-03,all_stock_shsz_liquid2000,1967
2021-08-04,all_stock_shsz_liquid2000,1967
2021-08-05,all_stock_shsz_liquid2000,1967
2021-08-06,all_stock_shsz_liquid2000,1967
2021-08-09,all_stock_shsz_liquid2000,1967
2021-08-10,all_stock_shsz_liquid2000,1967
2021-08-11,all_stock_shsz_liquid2000,1967
2021-08-12,all_stock_shsz_liquid2000,1967
2021-08-13,all_stock_shsz_liquid2000,1967
2021-08-16,all_stock_shsz_liquid2000,1967
2021-08-17,all_stock_shsz_liquid2000,1967
2021-08-18,all_stock_shsz_liquid2000,1967
2021-08-19,all_stock_shsz_liquid2000,1967
2021-08-20,all_stock_shsz_liquid2000,1967
2021-08-23,all_stock_shsz_liquid2000,1967
2021-08-24,all_stock_shsz_liquid2000,1967
2021-08-25,all_stock_shsz_liquid2000,1967
2021-08-26,all_stock_shsz_liquid2000,1967
2021-08-27,all_stock_shsz_liquid2000,1967
2021-08-30,all_stock_shsz_liquid2000,1967
2021-08-31,all_stock_shsz_liquid2000,1967
2021-09-01,all_stock_shsz_liquid2000,1967
2021-09-02,all_stock_shsz_liquid2000,1966
2021-09-03,all_stock_shsz_liquid2000,1966
2021-09-06,all_stock_shsz_liquid2000,1966
2021-09-07,all_stock_shsz_liquid2000,1966
2021-09-08,all_stock_shsz_liquid2000,1966
2021-09-09,all_stock_shsz_liquid2000,1966
2021-09-10,all_stock_shsz_liquid2000,1966
2021-09-13,all_stock_shsz_liquid2000,1966
2021-09-14,all_stock_shsz_liquid2000,1966
2021-09-15,all_stock_shsz_liquid2000,1966
2021-09-16,all_stock_shsz_liquid2000,1966
2021-09-17,all_stock_shsz_liquid2000,1966
2021-09-22,all_stock_shsz_liquid2000,1966
2021-09-23,all_stock_shsz_liquid2000,1966
2021-09-24,all_stock_shsz_liquid2000,1966
2021-09-27,all_stock_shsz_liquid2000,1966
2021-09-28,all_stock_shsz_liquid2000,1966
2021-09-29,all_stock_shsz_liquid2000,1966
2021-09-30,all_stock_shsz_liquid2000,1966
2021-10-08,all_stock_shsz_liquid2000,1966
2021-10-11,all_stock_shsz_liquid2000,1966
2021-10-12,all_stock_shsz_liquid2000,1966
2021-10-13,all_stock_shsz_liquid2000,1966
2021-10-14,all_stock_shsz_liquid2000,1966
2021-10-15,all_stock_shsz_liquid2000,1966
2021-10-18,all_stock_shsz_liquid2000,1966
2021-10-19,all_stock_shsz_liquid2000,1966
2021-10-20,all_stock_shsz_liquid2000,1966
2021-10-21,all_stock_shsz_liquid2000,1966
2021-10-22,all_stock_shsz_liquid2000,1966
2021-10-25,all_stock_shsz_liquid2000,1966
2021-10-26,all_stock_shsz_liquid2000,1966
2021-10-27,all_stock_shsz_liquid2000,1966
2021-10-28,all_stock_shsz_liquid2000,1966
2021-10-29,all_stock_shsz_liquid2000,1966
2021-11-01,all_stock_shsz_liquid2000,1966
2021-11-02,all_stock_shsz_liquid2000,1966
2021-11-03,all_stock_shsz_liquid2000,1966
2021-11-04,all_stock_shsz_liquid2000,1966
2021-11-05,all_stock_shsz_liquid2000,1966
2021-11-08,all_stock_shsz_liquid2000,1966
2021-11-09,all_stock_shsz_liquid2000,1966
2021-11-10,all_stock_shsz_liquid2000,1966
2021-11-11,all_stock_shsz_liquid2000,1966
2021-11-12,all_stock_shsz_liquid2000,1966
2021-11-15,all_stock_shsz_liquid2000,1966
2021-11-16,all_stock_shsz_liquid2000,1966
2021-11-17,all_stock_shsz_liquid2000,1966
2021-11-18,all_stock_shsz_liquid2000,1966
2021-11-19,all_stock_shsz_liquid2000,1966
2021-11-22,all_stock_shsz_liquid2000,1966
2021-11-23,all_stock_shsz_liquid2000,1966
2021-11-24,all_stock_shsz_liquid2000,1966
2021-11-25,all_stock_shsz_liquid2000,1966
2021-11-26,all_stock_shsz_liquid2000,1966
2021-11-29,all_stock_shsz_liquid2000,1966
2021-11-30,all_stock_shsz_liquid2000,1966
2021-12-01,all_stock_shsz_liquid2000,1966
2021-12-02,all_stock_shsz_liquid2000,1966
2021-12-03,all_stock_shsz_liquid2000,1966
2021-12-06,all_stock_shsz_liquid2000,1966
2021-12-07,all_stock_shsz_liquid2000,1966
2021-12-08,all_stock_shsz_liquid2000,1966
2021-12-09,all_stock_shsz_liquid2000,1966
2021-12-10,all_stock_shsz_liquid2000,1966
2021-12-13,all_stock_shsz_liquid2000,1966
2021-12-14,all_stock_shsz_liquid2000,1966
2021-12-15,all_stock_shsz_liquid2000,1966
2021-12-16,all_stock_shsz_liquid2000,1966
2021-12-17,all_stock_shsz_liquid2000,1965
2021-12-20,all_stock_shsz_liquid2000,1965
2021-12-21,all_stock_shsz_liquid2000,1965
2021-12-22,all_stock_shsz_liquid2000,1965
2021-12-23,all_stock_shsz_liquid2000,1965
2021-12-24,all_stock_shsz_liquid2000,1965
2021-12-27,all_stock_shsz_liquid2000,1965
2021-12-28,all_stock_shsz_liquid2000,1965
2021-12-29,all_stock_shsz_liquid2000,1965
2021-12-30,all_stock_shsz_liquid2000,1965
2021-12-31,all_stock_shsz_liquid2000,1965
2022-01-04,all_stock_shsz_liquid2000,1965
2022-01-05,all_stock_shsz_liquid2000,1965
2022-01-06,all_stock_shsz_liquid2000,1965
2022-01-07,all_stock_shsz_liquid2000,1965
2022-01-10,all_stock_shsz_liquid2000,1965
2022-01-11,all_stock_shsz_liquid2000,1965
2022-01-12,all_stock_shsz_liquid2000,1965
2022-01-13,all_stock_shsz_liquid2000,1965
2022-01-14,all_stock_shsz_liquid2000,1965
2022-01-17,all_stock_shsz_liquid2000,1965
2022-01-18,all_stock_shsz_liquid2000,1965
2022-01-19,all_stock_shsz_liquid2000,1965
2022-01-20,all_stock_shsz_liquid2000,1965
2022-01-21,all_stock_shsz_liquid2000,1965
2022-01-24,all_stock_shsz_liquid2000,1965
2022-01-25,all_stock_shsz_liquid2000,1965
2022-01-26,all_stock_shsz_liquid2000,1965
2022-01-27,all_stock_shsz_liquid2000,1965
2022-01-28,all_stock_shsz_liquid2000,1965
2022-02-07,all_stock_shsz_liquid2000,1965
2022-02-08,all_stock_shsz_liquid2000,1965
2022-02-09,all_stock_shsz_liquid2000,1965
2022-02-10,all_stock_shsz_liquid2000,1965
2022-02-11,all_stock_shsz_liquid2000,1965
2022-02-14,all_stock_shsz_liquid2000,1965
2022-02-15,all_stock_shsz_liquid2000,1965
2022-02-16,all_stock_shsz_liquid2000,1965
2022-02-17,all_stock_shsz_liquid2000,1965
2022-02-18,all_stock_shsz_liquid2000,1965
2022-02-21,all_stock_shsz_liquid2000,1965
2022-02-22,all_stock_shsz_liquid2000,1965
2022-02-23,all_stock_shsz_liquid2000,1965
2022-02-24,all_stock_shsz_liquid2000,1965
2022-02-25,all_stock_shsz_liquid2000,1965
2022-02-28,all_stock_shsz_liquid2000,1965
2022-03-01,all_stock_shsz_liquid2000,1965
2022-03-02,all_stock_shsz_liquid2000,1965
2022-03-03,all_stock_shsz_liquid2000,1965
2022-03-04,all_stock_shsz_liquid2000,1965
2022-03-07,all_stock_shsz_liquid2000,1965
2022-03-08,all_stock_shsz_liquid2000,1965
2022-03-09,all_stock_shsz_liquid2000,1965
2022-03-10,all_stock_shsz_liquid2000,1965
2022-03-11,all_stock_shsz_liquid2000,1965
2022-03-14,all_stock_shsz_liquid2000,1965
2022-03-15,all_stock_shsz_liquid2000,1965
2022-03-16,all_stock_shsz_liquid2000,1965
2022-03-17,all_stock_shsz_liquid2000,1965
2022-03-18,all_stock_shsz_liquid2000,1965
2022-03-21,all_stock_shsz_liquid2000,1965
2022-03-22,all_stock_shsz_liquid2000,1965
2022-03-23,all_stock_shsz_liquid2000,1965
2022-03-24,all_stock_shsz_liquid2000,1965
2022-03-25,all_stock_shsz_liquid2000,1965
2022-03-28,all_stock_shsz_liquid2000,1965
2022-03-29,all_stock_shsz_liquid2000,1965
2022-03-30,all_stock_shsz_liquid2000,1965
2022-03-31,all_stock_shsz_liquid2000,1965
2022-04-01,all_stock_shsz_liquid2000,1965
2022-04-06,all_stock_shsz_liquid2000,1965
2022-04-07,all_stock_shsz_liquid2000,1965
2022-04-08,all_stock_shsz_liquid2000,1965
2022-04-11,all_stock_shsz_liquid2000,1965
2022-04-12,all_stock_shsz_liquid2000,1965
2022-04-13,all_stock_shsz_liquid2000,1965
2022-04-14,all_stock_shsz_liquid2000,1965
2022-04-15,all_stock_shsz_liquid2000,1965
2022-04-18,all_stock_shsz_liquid2000,1965
2022-04-19,all_stock_shsz_liquid2000,1965
2022-04-20,all_stock_shsz_liquid2000,1965
2022-04-21,all_stock_shsz_liquid2000,1965
2022-04-22,all_stock_shsz_liquid2000,1965
2022-04-25,all_stock_shsz_liquid2000,1965
2022-04-26,all_stock_shsz_liquid2000,1965
2022-04-27,all_stock_shsz_liquid2000,1965
2022-04-28,all_stock_shsz_liquid2000,1965
2022-04-29,all_stock_shsz_liquid2000,1965
2022-05-05,all_stock_shsz_liquid2000,1965
2022-05-06,all_stock_shsz_liquid2000,1965
2022-05-09,all_stock_shsz_liquid2000,1965
2022-05-10,all_stock_shsz_liquid2000,1965
2022-05-11,all_stock_shsz_liquid2000,1965
2022-05-12,all_stock_shsz_liquid2000,1965
2022-05-13,all_stock_shsz_liquid2000,1965
2022-05-16,all_stock_shsz_liquid2000,1965
2022-05-17,all_stock_shsz_liquid2000,1965
2022-05-18,all_stock_shsz_liquid2000,1964
2022-05-19,all_stock_shsz_liquid2000,1964
2022-05-20,all_stock_shsz_liquid2000,1964
2022-05-23,all_stock_shsz_liquid2000,1964
2022-05-24,all_stock_shsz_liquid2000,1964
2022-05-25,all_stock_shsz_liquid2000,1964
2022-05-26,all_stock_shsz_liquid2000,1964
2022-05-27,all_stock_shsz_liquid2000,1964
2022-05-30,all_stock_shsz_liquid2000,1964
2022-05-31,all_stock_shsz_liquid2000,1964
2022-06-01,all_stock_shsz_liquid2000,1964
2022-06-02,all_stock_shsz_liquid2000,1964
2022-06-06,all_stock_shsz_liquid2000,1964
2022-06-07,all_stock_shsz_liquid2000,1964
2022-06-08,all_stock_shsz_liquid2000,1963
2022-06-09,all_stock_shsz_liquid2000,1963
2022-06-10,all_stock_shsz_liquid2000,1963
2022-06-13,all_stock_shsz_liquid2000,1963
2022-06-14,all_stock_shsz_liquid2000,1963
2022-06-15,all_stock_shsz_liquid2000,1963
2022-06-16,all_stock_shsz_liquid2000,1960
2022-06-17,all_stock_shsz_liquid2000,1957
2022-06-20,all_stock_shsz_liquid2000,1957
2022-06-21,all_stock_shsz_liquid2000,1957
2022-06-22,all_stock_shsz_liquid2000,1954
2022-06-23,all_stock_shsz_liquid2000,1952
2022-06-24,all_stock_shsz_liquid2000,1950
2022-06-27,all_stock_shsz_liquid2000,1947
2022-06-28,all_stock_shsz_liquid2000,1946
2022-06-29,all_stock_shsz_liquid2000,1944
2022-06-30,all_stock_shsz_liquid2000,1943
2022-07-01,all_stock_shsz_liquid2000,1942
2022-07-04,all_stock_shsz_liquid2000,1939
2022-07-05,all_stock_shsz_liquid2000,1939
2022-07-06,all_stock_shsz_liquid2000,1939
2022-07-07,all_stock_shsz_liquid2000,1938
2022-07-08,all_stock_shsz_liquid2000,1938
2022-07-11,all_stock_shsz_liquid2000,1938
2022-07-12,all_stock_shsz_liquid2000,1938
2022-07-13,all_stock_shsz_liquid2000,1938
2022-07-14,all_stock_shsz_liquid2000,1938
2022-07-15,all_stock_shsz_liquid2000,1938
2022-07-18,all_stock_shsz_liquid2000,1938
2022-07-19,all_stock_shsz_liquid2000,1938
2022-07-20,all_stock_shsz_liquid2000,1938
2022-07-21,all_stock_shsz_liquid2000,1938
2022-07-22,all_stock_shsz_liquid2000,1938
2022-07-25,all_stock_shsz_liquid2000,1938
2022-07-26,all_stock_shsz_liquid2000,1938
2022-07-27,all_stock_shsz_liquid2000,1938
2022-07-28,all_stock_shsz_liquid2000,1938
2022-07-29,all_stock_shsz_liquid2000,1938
2022-08-01,all_stock_shsz_liquid2000,1938
2022-08-02,all_stock_shsz_liquid2000,1938
2022-08-03,all_stock_shsz_liquid2000,1938
2022-08-04,all_stock_shsz_liquid2000,1938
2022-08-05,all_stock_shsz_liquid2000,1938
2022-08-08,all_stock_shsz_liquid2000,1938
2022-08-09,all_stock_shsz_liquid2000,1938
2022-08-10,all_stock_shsz_liquid2000,1938
2022-08-11,all_stock_shsz_liquid2000,1938
2022-08-12,all_stock_shsz_liquid2000,1938
2022-08-15,all_stock_shsz_liquid2000,1938
2022-08-16,all_stock_shsz_liquid2000,1938
2022-08-17,all_stock_shsz_liquid2000,1938
2022-08-18,all_stock_shsz_liquid2000,1938
2022-08-19,all_stock_shsz_liquid2000,1938
2022-08-22,all_stock_shsz_liquid2000,1938
2022-08-23,all_stock_shsz_liquid2000,1938
2022-08-24,all_stock_shsz_liquid2000,1938
2022-08-25,all_stock_shsz_liquid2000,1938
2022-08-26,all_stock_shsz_liquid2000,1938
2022-08-29,all_stock_shsz_liquid2000,1938
2022-08-30,all_stock_shsz_liquid2000,1938
2022-08-31,all_stock_shsz_liquid2000,1938
2022-09-01,all_stock_shsz_liquid2000,1938
2022-09-02,all_stock_shsz_liquid2000,1938
2022-09-05,all_stock_shsz_liquid2000,1938
2022-09-06,all_stock_shsz_liquid2000,1938
2022-09-07,all_stock_shsz_liquid2000,1938
2022-09-08,all_stock_shsz_liquid2000,1938
2022-09-09,all_stock_shsz_liquid2000,1938
2022-09-13,all_stock_shsz_liquid2000,1938
2022-09-14,all_stock_shsz_liquid2000,1938
2022-09-15,all_stock_shsz_liquid2000,1938
2022-09-16,all_stock_shsz_liquid2000,1938
2022-09-19,all_stock_shsz_liquid2000,1938
2022-09-20,all_stock_shsz_liquid2000,1938
2022-09-21,all_stock_shsz_liquid2000,1938
2022-09-22,all_stock_shsz_liquid2000,1938
2022-09-23,all_stock_shsz_liquid2000,1938
2022-09-26,all_stock_shsz_liquid2000,1938
2022-09-27,all_stock_shsz_liquid2000,1938
2022-09-28,all_stock_shsz_liquid2000,1938
2022-09-29,all_stock_shsz_liquid2000,1938
2022-09-30,all_stock_shsz_liquid2000,1938
2022-10-10,all_stock_shsz_liquid2000,1938
2022-10-11,all_stock_shsz_liquid2000,1938
2022-10-12,all_stock_shsz_liquid2000,1938
2022-10-13,all_stock_shsz_liquid2000,1938
2022-10-14,all_stock_shsz_liquid2000,1938
2022-10-17,all_stock_shsz_liquid2000,1938
2022-10-18,all_stock_shsz_liquid2000,1938
2022-10-19,all_stock_shsz_liquid2000,1938
2022-10-20,all_stock_shsz_liquid2000,1938
2022-10-21,all_stock_shsz_liquid2000,1938
2022-10-24,all_stock_shsz_liquid2000,1938
2022-10-25,all_stock_shsz_liquid2000,1938
2022-10-26,all_stock_shsz_liquid2000,1938
2022-10-27,all_stock_shsz_liquid2000,1938
2022-10-28,all_stock_shsz_liquid2000,1938
2022-10-31,all_stock_shsz_liquid2000,1938
2022-11-01,all_stock_shsz_liquid2000,1938
2022-11-02,all_stock_shsz_liquid2000,1938
2022-11-03,all_stock_shsz_liquid2000,1938
2022-11-04,all_stock_shsz_liquid2000,1938
2022-11-07,all_stock_shsz_liquid2000,1938
2022-11-08,all_stock_shsz_liquid2000,1938
2022-11-09,all_stock_shsz_liquid2000,1938
2022-11-10,all_stock_shsz_liquid2000,1938
2022-11-11,all_stock_shsz_liquid2000,1938
2022-11-14,all_stock_shsz_liquid2000,1938
2022-11-15,all_stock_shsz_liquid2000,1938
2022-11-16,all_stock_shsz_liquid2000,1938
2022-11-17,all_stock_shsz_liquid2000,1938
2022-11-18,all_stock_shsz_liquid2000,1938
2022-11-21,all_stock_shsz_liquid2000,1938
2022-11-22,all_stock_shsz_liquid2000,1938
2022-11-23,all_stock_shsz_liquid2000,1938
2022-11-24,all_stock_shsz_liquid2000,1938
2022-11-25,all_stock_shsz_liquid2000,1938
2022-11-28,all_stock_shsz_liquid2000,1938
2022-11-29,all_stock_shsz_liquid2000,1938
2022-11-30,all_stock_shsz_liquid2000,1938
2022-12-01,all_stock_shsz_liquid2000,1938
2022-12-02,all_stock_shsz_liquid2000,1938
2022-12-05,all_stock_shsz_liquid2000,1938
2022-12-06,all_stock_shsz_liquid2000,1938
2022-12-07,all_stock_shsz_liquid2000,1938
2022-12-08,all_stock_shsz_liquid2000,1938
2022-12-09,all_stock_shsz_liquid2000,1938
2022-12-12,all_stock_shsz_liquid2000,1938
2022-12-13,all_stock_shsz_liquid2000,1938
2022-12-14,all_stock_shsz_liquid2000,1938
2022-12-15,all_stock_shsz_liquid2000,1938
2022-12-16,all_stock_shsz_liquid2000,1938
2022-12-19,all_stock_shsz_liquid2000,1938
2022-12-20,all_stock_shsz_liquid2000,1938
2022-12-21,all_stock_shsz_liquid2000,1938
2022-12-22,all_stock_shsz_liquid2000,1938
2022-12-23,all_stock_shsz_liquid2000,1938
2022-12-26,all_stock_shsz_liquid2000,1938
2022-12-27,all_stock_shsz_liquid2000,1938
2022-12-28,all_stock_shsz_liquid2000,1938
2022-12-29,all_stock_shsz_liquid2000,1938
2022-12-30,all_stock_shsz_liquid2000,1938
