signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-03-09,executed,1116,100,1.0,0.0005,0.06899475321488935,-0.002831532534168124,0.06932929147686973,3.85,100.0
2021-03-08,2021-03-09,2021-04-07,executed,1121,100,0.53,0.00026500000000000004,0.022895479600398838,0.0444139936331589,-0.021385451095413233,3.66,100.0
2021-04-06,2021-04-07,2021-05-10,executed,1124,100,0.56,0.00028000000000000003,-0.024985716101104116,-0.002538207998627917,-0.022971402478842773,3.75,100.0
2021-05-07,2021-05-10,2021-06-07,executed,1118,100,0.51,0.000255,0.02071328237003467,0.06102875996609347,-0.03847347670050849,3.74,100.0
2021-06-04,2021-06-07,2021-07-06,executed,1128,100,0.53,0.00026500000000000004,-0.010930878162180413,0.005842989900194162,-0.01766108945080125,3.56,100.0
2021-07-05,2021-07-06,2021-08-03,executed,1124,100,0.53,0.00026500000000000004,-0.01019670870153222,0.029714040858181523,-0.04074260126298557,3.63,100.0
2021-08-02,2021-08-03,2021-08-31,executed,1113,100,0.44999999999999996,0.000225,0.0590770469827715,0.06425212312903628,-0.00622407096132549,3.69,100.0
2021-08-30,2021-08-31,2021-09-30,executed,1121,100,0.5,0.00025,0.02303273589332666,-0.02575700715782403,0.04852574172833357,3.56,100.0
2021-09-29,2021-09-30,2021-11-04,executed,1114,100,0.62,0.00031,0.0031336562362791476,-0.007317267599581068,0.009269064327577237,3.53,100.0
2021-11-03,2021-11-04,2021-12-02,executed,1147,100,0.6,0.0003,0.03261673274572385,0.05579274673825396,-0.022614104726755957,3.6,100.0
2021-12-01,2021-12-02,2021-12-30,executed,1137,100,0.5,0.00025,0.033139931655431276,0.016777414761784737,0.014901772658260093,3.57,100.0
2021-12-29,2021-12-30,2022-01-28,executed,1127,100,0.48,0.00024,-0.0466246769563291,-0.10114855019258684,0.058221291589268365,3.74,100.0
2022-01-27,2022-01-28,2022-03-04,executed,1134,100,0.43999999999999995,0.00021999999999999998,0.031269234866777795,0.04755338643896234,-0.016748476832447956,3.95,100.0
2022-03-03,2022-03-04,2022-04-01,executed,1144,100,0.43000000000000005,0.00021500000000000002,-0.04746225715637031,-0.04519443448030935,-0.0036328821171894843,3.69,100.0
2022-03-31,2022-04-01,2022-05-06,executed,1132,100,0.47,0.000235,-0.0888532295767982,-0.14504240508573174,0.0601878809660823,3.68,100.0
2022-05-05,2022-05-06,2022-06-06,executed,1071,100,0.44999999999999996,0.000225,0.05181602496361992,0.11471342529874518,-0.05789793260019349,4.01,100.0
2022-06-02,2022-06-06,2022-07-04,executed,1103,100,0.37,0.000185,0.02957246559920157,0.06087188147812239,-0.030632682948011136,3.8,100.0
2022-07-01,2022-07-04,2022-08-01,executed,1115,100,0.5,0.00025,-0.03709244412407409,-0.0005958780168882072,-0.037378243380554954,3.69,100.0
