workload_id,thread_count,repeat,candidate_sha256,reference_thread_count,reference_repeat,comparison_kind,tree_topology_identical,leaf_paths_identical,leaf_value_max_abs_difference,leaf_value_mean_abs_difference,leaf_values_exact,prediction_exact,prediction_max_abs_difference,prediction_mean_abs_difference,prediction_rmse,prediction_pearson,prediction_spearman,daily_prediction_rank_agreement_mean,daily_prediction_rank_agreement_min,daily_rank_ic_exact,daily_rank_ic_max_abs_difference,mean_daily_rank_ic_abs_difference,daily_rank_ic_ir_abs_difference,candidate_ordering_identical,selected_candidate_identical,exact_parity,scientific_parity,first_divergence
split_001__strict_current_baseline,1,0,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,0,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,0,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,0,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,0,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,0,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,1,0,reference,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,1,1,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,1,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,0,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,2,1,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,2,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,0,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,1,0,cross_thread,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
split_001__strict_current_baseline,4,1,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,4,0,same_thread_repeat,True,True,0.0,0.0,True,True,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999998,True,0.0,0.0,0.0,True,True,True,True,none
