datetime,batch_id,factor,rank_ic,cross_section_count
2021-02-03,alpha158_001,alpha158_CNTN20,0.23256847043790532,1993
2021-02-03,alpha158_001,alpha158_CNTN30,0.29393489287482494,1993
2021-02-03,alpha158_001,alpha158_CNTN60,0.3029762080091168,1993
2021-02-03,alpha158_001,alpha158_CNTP10,-0.34933840168406843,1993
2021-02-03,alpha158_001,alpha158_CNTP20,-0.32378081459537383,1993
2021-02-03,alpha158_001,alpha158_CNTP30,-0.4020278226141589,1993
2021-02-03,alpha158_001,alpha158_CNTP5,-0.24798637919444352,1993
2021-02-03,alpha158_001,alpha158_CNTP60,-0.4340671529137229,1993
2021-02-03,alpha158_001,alpha158_KLEN,-0.2097689973411057,1993
2021-02-03,alpha158_001,alpha158_KLOW,-0.10048387200962636,1993
2021-02-03,alpha158_001,alpha158_KLOW2,-0.03196219566357879,1993
2021-02-03,alpha158_001,alpha158_KMID,-0.06350185996695903,1993
2021-02-03,alpha158_001,alpha158_KMID2,-0.1488235150383772,1993
2021-02-03,alpha158_001,alpha158_KSFT,-0.010431536702948161,1993
2021-02-03,alpha158_001,alpha158_KSFT2,-0.08741614215289231,1993
2021-02-03,alpha158_001,alpha158_KUP,-0.19224663992974125,1993
2021-02-03,alpha158_001,alpha158_KUP2,-0.14467236474092435,1993
2021-02-03,alpha158_001,alpha158_SUMD10,-0.3493460800851814,1993
2021-02-03,alpha158_001,alpha158_SUMD20,-0.34786731077154304,1993
2021-02-04,alpha158_001,alpha158_CNTD10,-0.29110018422325457,1992
2021-02-04,alpha158_001,alpha158_CNTD20,-0.2263140111997046,1992
2021-02-04,alpha158_001,alpha158_CNTD30,-0.31283894080289376,1992
2021-02-04,alpha158_001,alpha158_CNTD5,-0.26913179132252063,1992
2021-02-04,alpha158_001,alpha158_CNTD60,-0.33508738838884045,1992
2021-02-04,alpha158_001,alpha158_CNTN10,0.27141762984442386,1992
2021-02-04,alpha158_001,alpha158_CNTN20,0.17748947533115456,1992
2021-02-04,alpha158_001,alpha158_CNTN30,0.2585353158982936,1992
2021-02-04,alpha158_001,alpha158_CNTN60,0.26487302869954227,1992
2021-02-04,alpha158_001,alpha158_CNTP10,-0.3043399922924899,1992
2021-02-04,alpha158_001,alpha158_CNTP20,-0.26308364582102683,1992
2021-02-04,alpha158_001,alpha158_CNTP30,-0.34802283169819337,1992
2021-02-04,alpha158_001,alpha158_CNTP5,-0.2789884372470089,1992
2021-02-04,alpha158_001,alpha158_CNTP60,-0.38299467269177195,1992
2021-02-04,alpha158_001,alpha158_KLEN,-0.08489563292331816,1992
2021-02-04,alpha158_001,alpha158_KLOW,-0.0048294791904991505,1992
2021-02-04,alpha158_001,alpha158_KLOW2,0.053977574128307455,1992
2021-02-04,alpha158_001,alpha158_KMID,-0.17541504743693292,1992
2021-02-04,alpha158_001,alpha158_KMID2,-0.21287537968008677,1992
2021-02-04,alpha158_001,alpha158_KSFT,-0.08665381171618582,1992
2021-02-04,alpha158_001,alpha158_KSFT2,-0.09578217273610755,1992
2021-02-04,alpha158_001,alpha158_KUP,-0.2269740824314687,1992
2021-02-04,alpha158_001,alpha158_KUP2,-0.20231650217149444,1992
2021-02-04,alpha158_001,alpha158_SUMD10,-0.2970390248049037,1992
2021-02-04,alpha158_001,alpha158_SUMD20,-0.26701810780684215,1992
2021-02-05,alpha158_001,alpha158_CNTD10,-0.2589502908149829,1991
2021-02-05,alpha158_001,alpha158_CNTD20,-0.27852229278086543,1991
2021-02-05,alpha158_001,alpha158_CNTD30,-0.34487289304586916,1991
2021-02-05,alpha158_001,alpha158_CNTD5,-0.26119774767643805,1991
2021-02-05,alpha158_001,alpha158_CNTD60,-0.3702160787592706,1991
2021-02-05,alpha158_001,alpha158_CNTN10,0.23225278617952827,1991
2021-02-05,alpha158_001,alpha158_CNTN20,0.22523979967204422,1991
2021-02-05,alpha158_001,alpha158_CNTN30,0.2806301623300909,1991
2021-02-05,alpha158_001,alpha158_CNTN60,0.2908036383190802,1991
2021-02-05,alpha158_001,alpha158_CNTP10,-0.27931169487852486,1991
2021-02-05,alpha158_001,alpha158_CNTP20,-0.3173455371167862,1991
2021-02-05,alpha158_001,alpha158_CNTP30,-0.3884298554109641,1991
2021-02-05,alpha158_001,alpha158_CNTP5,-0.27614004667599146,1991
2021-02-05,alpha158_001,alpha158_CNTP60,-0.4241783471754417,1991
2021-02-05,alpha158_001,alpha158_KLEN,-0.12543950688746905,1990
2021-02-05,alpha158_001,alpha158_KLOW,-0.1307527761939916,1990
2021-02-05,alpha158_001,alpha158_KLOW2,-0.08610318944521364,1990
2021-02-05,alpha158_001,alpha158_KMID,0.021758211212392346,1990
2021-02-05,alpha158_001,alpha158_KMID2,0.03304546364851868,1990
2021-02-05,alpha158_001,alpha158_KSFT,-0.03688759583293953,1990
2021-02-05,alpha158_001,alpha158_KSFT2,-0.08566160019113604,1990
2021-02-05,alpha158_001,alpha158_KUP,0.053059254997574495,1990
2021-02-05,alpha158_001,alpha158_KUP2,0.1467960464973797,1990
2021-02-05,alpha158_001,alpha158_SUMD10,-0.2664753909750266,1991
2021-02-05,alpha158_001,alpha158_SUMD20,-0.3253386811418334,1991
2021-02-08,alpha158_001,alpha158_CNTD10,-0.20771464351813004,1992
2021-02-08,alpha158_001,alpha158_CNTD20,-0.25661335426147025,1992
2021-02-08,alpha158_001,alpha158_CNTD30,-0.39075856502532863,1992
2021-02-08,alpha158_001,alpha158_CNTD5,-0.24752068433759045,1992
2021-02-08,alpha158_001,alpha158_CNTD60,-0.4179293590422123,1992
2021-02-08,alpha158_001,alpha158_CNTN10,0.17794543983612435,1992
2021-02-08,alpha158_001,alpha158_CNTN20,0.20017395018727283,1992
2021-02-08,alpha158_001,alpha158_CNTN30,0.32577964691827305,1992
2021-02-08,alpha158_001,alpha158_CNTN60,0.3350911337781543,1992
2021-02-08,alpha158_001,alpha158_CNTP10,-0.23217560738895626,1992
2021-02-08,alpha158_001,alpha158_CNTP20,-0.2989265895531425,1992
2021-02-08,alpha158_001,alpha158_CNTP30,-0.431882897057862,1992
2021-02-08,alpha158_001,alpha158_CNTP5,-0.26854797791456153,1992
2021-02-08,alpha158_001,alpha158_CNTP60,-0.47263021768912267,1992
2021-02-08,alpha158_001,alpha158_KLEN,-0.3024907034505468,1991
2021-02-08,alpha158_001,alpha158_KLOW,-0.2281398950805689,1991
2021-02-08,alpha158_001,alpha158_KLOW2,-0.11912159011654483,1991
2021-02-08,alpha158_001,alpha158_KMID,-0.17177879532229026,1991
2021-02-08,alpha158_001,alpha158_KMID2,-0.16687424941809206,1991
2021-02-08,alpha158_001,alpha158_KSFT,-0.2666499137959939,1991
2021-02-08,alpha158_001,alpha158_KSFT2,-0.2512070398462278,1991
2021-02-08,alpha158_001,alpha158_KUP,-0.023783559773990076,1991
2021-02-08,alpha158_001,alpha158_KUP2,0.1476551926828964,1991
2021-02-08,alpha158_001,alpha158_SUMD10,-0.21075502954135367,1992
2021-02-08,alpha158_001,alpha158_SUMD20,-0.2854375710830525,1992
2021-02-09,alpha158_001,alpha158_CNTD10,-0.23918323192247173,1995
2021-02-09,alpha158_001,alpha158_CNTD20,-0.23106628887756717,1995
2021-02-09,alpha158_001,alpha158_CNTD30,-0.3611607682115859,1995
2021-02-09,alpha158_001,alpha158_CNTD5,-0.1750917871868799,1995
2021-02-09,alpha158_001,alpha158_CNTD60,-0.4250866862050085,1995
2021-02-09,alpha158_001,alpha158_CNTN10,0.20955022168731458,1995
2021-02-09,alpha158_001,alpha158_CNTN20,0.18005751963286215,1995
2021-02-09,alpha158_001,alpha158_CNTN30,0.29818757856002326,1995
2021-02-09,alpha158_001,alpha158_CNTN60,0.3475567995276418,1995
2021-02-09,alpha158_001,alpha158_CNTP10,-0.26408492787578,1995
2021-02-09,alpha158_001,alpha158_CNTP20,-0.26892341368023537,1995
2021-02-09,alpha158_001,alpha158_CNTP30,-0.40209816944452403,1995
2021-02-09,alpha158_001,alpha158_CNTP5,-0.1954931543584816,1995
2021-02-09,alpha158_001,alpha158_CNTP60,-0.4735962192280604,1995
2021-02-09,alpha158_001,alpha158_KLEN,-0.2756007114930205,1992
2021-02-09,alpha158_001,alpha158_KLOW,-0.12530511290496782,1992
2021-02-09,alpha158_001,alpha158_KLOW2,0.01779563907071149,1992
2021-02-09,alpha158_001,alpha158_KMID,-0.13167847828845974,1992
2021-02-09,alpha158_001,alpha158_KMID2,-0.029331742239164658,1992
2021-02-09,alpha158_001,alpha158_KSFT,-0.14805155933977238,1992
2021-02-09,alpha158_001,alpha158_KSFT2,-0.028330272180282313,1992
2021-02-09,alpha158_001,alpha158_KUP,-0.12117145566442653,1992
2021-02-09,alpha158_001,alpha158_KUP2,0.020929619214405726,1992
2021-02-09,alpha158_001,alpha158_SUMD10,-0.2836560721782069,1995
2021-02-09,alpha158_001,alpha158_SUMD20,-0.2556097394429589,1995
2021-02-10,alpha158_001,alpha158_CNTD10,-0.19217649535733167,1991
2021-02-10,alpha158_001,alpha158_CNTD20,-0.19237595077815245,1991
2021-02-10,alpha158_001,alpha158_CNTD30,-0.3185961945783471,1991
2021-02-10,alpha158_001,alpha158_CNTD5,-0.11847699204367969,1991
2021-02-10,alpha158_001,alpha158_CNTD60,-0.379835669995766,1991
2021-02-10,alpha158_001,alpha158_CNTN10,0.15883201480018258,1991
2021-02-10,alpha158_001,alpha158_CNTN20,0.13840497815668712,1991
2021-02-10,alpha158_001,alpha158_CNTN30,0.2554585874405778,1991
2021-02-10,alpha158_001,alpha158_CNTN60,0.29991008732548585,1991
2021-02-10,alpha158_001,alpha158_CNTP10,-0.22115652606650643,1991
2021-02-10,alpha158_001,alpha158_CNTP20,-0.23408035910514177,1991
2021-02-10,alpha158_001,alpha158_CNTP30,-0.3627890351178407,1991
2021-02-10,alpha158_001,alpha158_CNTP5,-0.1472908184388085,1991
2021-02-10,alpha158_001,alpha158_CNTP60,-0.4340097284870308,1991
2021-02-10,alpha158_001,alpha158_KLEN,-0.3112416420646817,1991
2021-02-10,alpha158_001,alpha158_KLOW,-0.24318601899172956,1991
2021-02-10,alpha158_001,alpha158_KLOW2,-0.0732493854505441,1991
2021-02-10,alpha158_001,alpha158_KMID,-0.10783145473650517,1991
2021-02-10,alpha158_001,alpha158_KMID2,-0.0675572425829831,1991
2021-02-10,alpha158_001,alpha158_KSFT,-0.21986351731879816,1991
2021-02-10,alpha158_001,alpha158_KSFT2,-0.15587772308816583,1991
2021-02-10,alpha158_001,alpha158_KUP,-0.03580452320500901,1991
2021-02-10,alpha158_001,alpha158_KUP2,0.15940419585488666,1991
2021-02-10,alpha158_001,alpha158_SUMD10,-0.2419663671060914,1991
2021-02-10,alpha158_001,alpha158_SUMD20,-0.21317605465004652,1991
2021-02-18,alpha158_001,alpha158_CNTD10,-0.11297286421963787,1994
2021-02-18,alpha158_001,alpha158_CNTD20,-0.14210087051039333,1994
2021-02-18,alpha158_001,alpha158_CNTD30,-0.22658177361937296,1994
2021-02-18,alpha158_001,alpha158_CNTD5,0.07712040617636053,1994
2021-02-18,alpha158_001,alpha158_CNTD60,-0.3234853867408544,1994
2021-02-18,alpha158_001,alpha158_CNTN10,0.0831706944614709,1994
2021-02-18,alpha158_001,alpha158_CNTN20,0.09352511388420107,1994
2021-02-18,alpha158_001,alpha158_CNTN30,0.16652069018204027,1994
2021-02-18,alpha158_001,alpha158_CNTN60,0.24631572650830358,1994
2021-02-18,alpha158_001,alpha158_CNTP10,-0.1397395840952421,1994
2021-02-18,alpha158_001,alpha158_CNTP20,-0.18099039998467226,1994
2021-02-18,alpha158_001,alpha158_CNTP30,-0.271408601941652,1994
2021-02-18,alpha158_001,alpha158_CNTP5,0.04912701877607839,1994
2021-02-18,alpha158_001,alpha158_CNTP60,-0.37855359904439667,1994
2021-02-18,alpha158_001,alpha158_KLEN,-0.28123009800830157,1990
2021-02-18,alpha158_001,alpha158_KLOW,-0.21160341273167108,1990
2021-02-18,alpha158_001,alpha158_KLOW2,-0.1159979347644099,1990
2021-02-18,alpha158_001,alpha158_KMID,0.3085682025777094,1990
2021-02-18,alpha158_001,alpha158_KMID2,0.34475998846647204,1990
2021-02-18,alpha158_001,alpha158_KSFT,0.285404791447242,1990
2021-02-18,alpha158_001,alpha158_KSFT2,0.2874773426855523,1990
2021-02-18,alpha158_001,alpha158_KUP,-0.07673293279800127,1990
2021-02-18,alpha158_001,alpha158_KUP2,0.054760321955272674,1990
2021-02-18,alpha158_001,alpha158_SUMD10,-0.12217766423282801,1993
2021-02-18,alpha158_001,alpha158_SUMD20,-0.13188912624792962,1994
2021-02-19,alpha158_001,alpha158_CNTD10,0.010706805217471539,1997
2021-02-19,alpha158_001,alpha158_CNTD20,-0.10837355104369438,1997
2021-02-19,alpha158_001,alpha158_CNTD30,-0.1396702667508315,1997
2021-02-19,alpha158_001,alpha158_CNTD5,0.12191152903294551,1997
2021-02-19,alpha158_001,alpha158_CNTD60,-0.23687113463344261,1997
2021-02-19,alpha158_001,alpha158_CNTN10,-0.031801209733854384,1997
2021-02-19,alpha158_001,alpha158_CNTN20,0.06410175371726587,1997
2021-02-19,alpha158_001,alpha158_CNTN30,0.08696109686528646,1997
2021-02-19,alpha158_001,alpha158_CNTN60,0.1660003908778212,1997
2021-02-19,alpha158_001,alpha158_CNTP10,-0.014131057531626676,1997
2021-02-19,alpha158_001,alpha158_CNTP20,-0.14748890956336838,1997
2021-02-19,alpha158_001,alpha158_CNTP30,-0.1844116178818358,1997
2021-02-19,alpha158_001,alpha158_CNTP5,0.10321967672188614,1997
2021-02-19,alpha158_001,alpha158_CNTP60,-0.29301774033208133,1997
2021-02-19,alpha158_001,alpha158_KLEN,-0.14340073675542223,1997
2021-02-19,alpha158_001,alpha158_KLOW,-0.275339075902202,1997
2021-02-19,alpha158_001,alpha158_KLOW2,-0.22493087980490462,1997
2021-02-19,alpha158_001,alpha158_KMID,0.18772911606608808,1997
2021-02-19,alpha158_001,alpha158_KMID2,0.2486085899643755,1997
2021-02-19,alpha158_001,alpha158_KSFT,0.10033051624371299,1997
2021-02-19,alpha158_001,alpha158_KSFT2,0.14424614092501564,1997
2021-02-19,alpha158_001,alpha158_KUP,-0.0635085170152084,1997
2021-02-19,alpha158_001,alpha158_KUP2,-0.027096039836708954,1997
2021-02-19,alpha158_001,alpha158_SUMD10,0.05841964945965993,1996
2021-02-19,alpha158_001,alpha158_SUMD20,-0.06712110488510939,1997
2021-02-22,alpha158_001,alpha158_CNTD10,0.08606550267184827,1995
2021-02-22,alpha158_001,alpha158_CNTD20,-0.07932623647134607,1995
2021-02-22,alpha158_001,alpha158_CNTD30,-0.11447140337737545,1995
2021-02-22,alpha158_001,alpha158_CNTD5,0.25811557010639735,1995
2021-02-22,alpha158_001,alpha158_CNTD60,-0.25594541017501843,1995
2021-02-22,alpha158_001,alpha158_CNTN10,-0.10618366759013861,1995
2021-02-22,alpha158_001,alpha158_CNTN20,0.03919296584097713,1995
2021-02-22,alpha158_001,alpha158_CNTN30,0.06627641174397454,1995
2021-02-22,alpha158_001,alpha158_CNTN60,0.18757266972277842,1995
2021-02-22,alpha158_001,alpha158_CNTP10,0.058487858580509484,1995
2021-02-22,alpha158_001,alpha158_CNTP20,-0.11730988259795655,1995
2021-02-22,alpha158_001,alpha158_CNTP30,-0.15973591915817562,1995
2021-02-22,alpha158_001,alpha158_CNTP5,0.2415752236948346,1995
2021-02-22,alpha158_001,alpha158_CNTP60,-0.3059616405557135,1995
2021-02-22,alpha158_001,alpha158_KLEN,-0.21095102713922764,1995
2021-02-22,alpha158_001,alpha158_KLOW,-0.09381481096623659,1995
2021-02-22,alpha158_001,alpha158_KLOW2,-0.044367297113272065,1995
2021-02-22,alpha158_001,alpha158_KMID,0.1913152985536493,1995
2021-02-22,alpha158_001,alpha158_KMID2,0.18239992025470395,1995
2021-02-22,alpha158_001,alpha158_KSFT,0.12981113158524435,1995
2021-02-22,alpha158_001,alpha158_KSFT2,0.051534613678086816,1995
2021-02-22,alpha158_001,alpha158_KUP,0.13054532268815638,1995
2021-02-22,alpha158_001,alpha158_KUP2,0.2678645221300757,1995
2021-02-22,alpha158_001,alpha158_SUMD10,0.11767948044906061,1995
2021-02-22,alpha158_001,alpha158_SUMD20,-0.05754846602229801,1995
2021-02-23,alpha158_001,alpha158_CNTD10,0.10450344719944313,1995
2021-02-23,alpha158_001,alpha158_CNTD20,-0.12292055307263657,1995
2021-02-23,alpha158_001,alpha158_CNTD30,-0.0779712147480272,1995
2021-02-23,alpha158_001,alpha158_CNTD5,0.18141556893459873,1995
2021-02-23,alpha158_001,alpha158_CNTD60,-0.2233596454448677,1995
2021-02-23,alpha158_001,alpha158_CNTN10,-0.12036529814273832,1995
2021-02-23,alpha158_001,alpha158_CNTN20,0.08664186556820869,1995
2021-02-23,alpha158_001,alpha158_CNTN30,0.029717047747441373,1995
2021-02-23,alpha158_001,alpha158_CNTN60,0.15376435800947805,1995
2021-02-23,alpha158_001,alpha158_CNTP10,0.0792886882794544,1995
2021-02-23,alpha158_001,alpha158_CNTP20,-0.15630897782746764,1995
2021-02-23,alpha158_001,alpha158_CNTP30,-0.12818554601623708,1995
2021-02-23,alpha158_001,alpha158_CNTP5,0.1651344897475389,1995
2021-02-23,alpha158_001,alpha158_CNTP60,-0.2748685508354065,1995
2021-02-23,alpha158_001,alpha158_KLEN,-0.2831733453860877,1994
2021-02-23,alpha158_001,alpha158_KLOW,-0.17448273819479826,1994
2021-02-23,alpha158_001,alpha158_KLOW2,-0.03929481551566485,1994
2021-02-23,alpha158_001,alpha158_KMID,-0.10634292984128331,1994
2021-02-23,alpha158_001,alpha158_KMID2,-0.13057864547285877,1994
2021-02-23,alpha158_001,alpha158_KSFT,-0.09170872059541178,1994
2021-02-23,alpha158_001,alpha158_KSFT2,-0.16552407482614312,1994
2021-02-23,alpha158_001,alpha158_KUP,-0.0760330639864498,1994
2021-02-23,alpha158_001,alpha158_KUP2,0.08020406739516968,1994
2021-02-23,alpha158_001,alpha158_SUMD10,0.11200909532989083,1995
2021-02-23,alpha158_001,alpha158_SUMD20,-0.10743547562228498,1995
2021-02-24,alpha158_001,alpha158_CNTD10,0.14487007815005562,1996
2021-02-24,alpha158_001,alpha158_CNTD20,-0.04266841464455311,1996
2021-02-24,alpha158_001,alpha158_CNTD30,-0.04455847915560589,1996
2021-02-24,alpha158_001,alpha158_CNTD5,0.21292611138028628,1996
2021-02-24,alpha158_001,alpha158_CNTD60,-0.2073672561223056,1996
2021-02-24,alpha158_001,alpha158_CNTN10,-0.1608956869826809,1996
2021-02-24,alpha158_001,alpha158_CNTN20,0.009533734474264755,1996
2021-02-24,alpha158_001,alpha158_CNTN30,0.0003162526497373452,1996
2021-02-24,alpha158_001,alpha158_CNTN60,0.14255896762749876,1996
2021-02-24,alpha158_001,alpha158_CNTP10,0.11985467245758921,1996
2021-02-24,alpha158_001,alpha158_CNTP20,-0.07721473729660308,1996
2021-02-24,alpha158_001,alpha158_CNTP30,-0.09055217193074112,1996
2021-02-24,alpha158_001,alpha158_CNTP5,0.2024124581744035,1996
2021-02-24,alpha158_001,alpha158_CNTP60,-0.2539229029270065,1996
2021-02-24,alpha158_001,alpha158_KLEN,-0.32864511382615663,1996
2021-02-24,alpha158_001,alpha158_KLOW,-0.1268583354668507,1996
2021-02-24,alpha158_001,alpha158_KLOW2,0.07386943982751888,1996
2021-02-24,alpha158_001,alpha158_KMID,0.18848477964343224,1996
2021-02-24,alpha158_001,alpha158_KMID2,0.16226317688237143,1996
2021-02-24,alpha158_001,alpha158_KSFT,0.23815650448637501,1996
2021-02-24,alpha158_001,alpha158_KSFT2,0.17987115174056248,1996
2021-02-24,alpha158_001,alpha158_KUP,-0.0859429810143568,1996
2021-02-24,alpha158_001,alpha158_KUP2,0.09850367876140807,1996
2021-02-24,alpha158_001,alpha158_SUMD10,0.15716257028372357,1996
2021-02-24,alpha158_001,alpha158_SUMD20,-0.05605751873417935,1996
2021-02-25,alpha158_001,alpha158_CNTD10,0.10051102596317278,1994
2021-02-25,alpha158_001,alpha158_CNTD20,-0.008826076286176753,1994
2021-02-25,alpha158_001,alpha158_CNTD30,-0.003070379348270637,1994
2021-02-25,alpha158_001,alpha158_CNTD5,0.0866083918963987,1994
2021-02-25,alpha158_001,alpha158_CNTD60,-0.13576882767990964,1994
2021-02-25,alpha158_001,alpha158_CNTN10,-0.11369396865965012,1994
2021-02-25,alpha158_001,alpha158_CNTN20,-0.016652600041421165,1994
2021-02-25,alpha158_001,alpha158_CNTN30,-0.03850320970953053,1994
2021-02-25,alpha158_001,alpha158_CNTN60,0.0743476491301083,1994
2021-02-25,alpha158_001,alpha158_CNTP10,0.07799496117305116,1994
2021-02-25,alpha158_001,alpha158_CNTP20,-0.0417319173380297,1994
2021-02-25,alpha158_001,alpha158_CNTP30,-0.0515625786235812,1994
2021-02-25,alpha158_001,alpha158_CNTP5,0.07238895068633516,1994
2021-02-25,alpha158_001,alpha158_CNTP60,-0.18797605873990736,1994
2021-02-25,alpha158_001,alpha158_KLEN,-0.22136840924219392,1994
2021-02-25,alpha158_001,alpha158_KLOW,-0.11623818239253081,1994
2021-02-25,alpha158_001,alpha158_KLOW2,-0.020358003416495112,1994
2021-02-25,alpha158_001,alpha158_KMID,0.035329115110896696,1994
2021-02-25,alpha158_001,alpha158_KMID2,-0.016945006725705276,1994
2021-02-25,alpha158_001,alpha158_KSFT,0.029049462732392933,1994
2021-02-25,alpha158_001,alpha158_KSFT2,-0.04280130485400953,1994
2021-02-25,alpha158_001,alpha158_KUP,-0.07171295733775439,1994
2021-02-25,alpha158_001,alpha158_KUP2,0.03499919087794904,1994
2021-02-25,alpha158_001,alpha158_SUMD10,0.15133592205493365,1994
2021-02-25,alpha158_001,alpha158_SUMD20,0.0037466665667854333,1994
2021-02-26,alpha158_001,alpha158_CNTD10,0.07801683507447048,1995
2021-02-26,alpha158_001,alpha158_CNTD20,0.03430000878396171,1995
2021-02-26,alpha158_001,alpha158_CNTD30,-0.02254807992469254,1995
2021-02-26,alpha158_001,alpha158_CNTD5,0.054031092810434764,1995
2021-02-26,alpha158_001,alpha158_CNTD60,-0.11558811600996176,1995
2021-02-26,alpha158_001,alpha158_CNTN10,-0.09763052357276346,1995
2021-02-26,alpha158_001,alpha158_CNTN20,-0.06470640075989582,1995
2021-02-26,alpha158_001,alpha158_CNTN30,-0.027155334264160065,1995
2021-02-26,alpha158_001,alpha158_CNTN60,0.045696993023105814,1995
2021-02-26,alpha158_001,alpha158_CNTP10,0.050299159658055884,1995
2021-02-26,alpha158_001,alpha158_CNTP20,-0.004741638644719402,1995
2021-02-26,alpha158_001,alpha158_CNTP30,-0.07401212245375782,1995
2021-02-26,alpha158_001,alpha158_CNTP5,0.03289379791555495,1995
2021-02-26,alpha158_001,alpha158_CNTP60,-0.17317433247714,1995
2021-02-26,alpha158_001,alpha158_KLEN,-0.2491272689035059,1993
2021-02-26,alpha158_001,alpha158_KLOW,-0.08606302179614611,1993
2021-02-26,alpha158_001,alpha158_KLOW2,0.035557678091224634,1993
2021-02-26,alpha158_001,alpha158_KMID,-0.04120422354581345,1993
2021-02-26,alpha158_001,alpha158_KMID2,-0.030151080670378486,1993
2021-02-26,alpha158_001,alpha158_KSFT,0.01268714566648544,1993
2021-02-26,alpha158_001,alpha158_KSFT2,-0.008489296121818502,1993
2021-02-26,alpha158_001,alpha158_KUP,-0.1664556423834165,1993
2021-02-26,alpha158_001,alpha158_KUP2,-0.00391561937115818,1993
2021-02-26,alpha158_001,alpha158_SUMD10,0.11343164119367795,1995
