pool_name,factor,source_family,source_project,category,screening_gate,promotion_decision,promotion_reason,upstream_role,judgement_role,research_included,downstream_default_included,judgement_label,judgement_reason,source_policy,expected_direction,consensus_direction,consensus_direction_sign,direction_agreement_count,direction_observation_count,direction_agreement_ratio,primary_mean_ic,max_abs_mean_ic,max_abs_qlib_ir,max_abs_ann_alpha,coverage,missing_rate,valid_rows,total_rows,metric_value_count,alphalens_status,jqfactor_status,qlib_status,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,judgement_issue_tags,license,compute_adapter
multi_source_judgement_v1,alpha158_STD30,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,6.218615699290754,,0.996386841744292,0.003613158255708,1598065.0,1603860.0,,pass,partial_pass,pass,,,,,-5.000437670344577,-6.218615699290754,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CORD20,alpha158,qlib_alpha158,alpha158_price_volume_correlation,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,6.023372406506625,,0.9983845223398552,0.0016154776601449,1601269.0,1603860.0,,pass,partial_pass,pass,,,,,-4.525976419089355,-6.023372406506625,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_IMAX30,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.927629582351674,,0.998687541306598,0.0013124586934021,1601755.0,1603860.0,,pass,partial_pass,pass,,,,,-4.6435949403624175,-5.927629582351674,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_STD60,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.853752245986327,,0.9964011821480678,0.0035988178519321,1598088.0,1603860.0,,pass,partial_pass,pass,,,,,-4.383261441537984,-5.853752245986327,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_BETA20,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.827496476645592,,0.9963737483321486,0.0036262516678513,1598044.0,1603860.0,,pass,partial_pass,pass,,,,,-3.7413448657380273,-5.827496476645592,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_IMAX60,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.820403754171293,,0.99881161697405,0.0011883830259499,1601954.0,1603860.0,,pass,partial_pass,pass,,,,,-4.103771245261224,-5.820403754171293,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_WVMA10,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,positive,1,2,2,1.0,,,5.658383711026663,,0.9977448156322872,0.0022551843677128,1600243.0,1603860.0,,pass,partial_pass,pass,,,,,3.0303145440952868,5.658383711026663,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CORR20,alpha158,qlib_alpha158,alpha158_price_volume_correlation,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.282143356738242,,0.9984231790804684,0.0015768209195315,1601331.0,1603860.0,,pass,partial_pass,pass,,,,,-4.612916241469311,-5.282143356738242,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CORR10,alpha158,qlib_alpha158,alpha158_price_volume_correlation,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,5.192874107561964,,0.9978639033332086,0.0021360966667913,1600434.0,1603860.0,,pass,partial_pass,pass,,,,,-4.100308940937369,-5.192874107561964,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_MAX5,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.9654606330234685,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-3.630694245830399,-4.9654606330234685,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_IMXD20,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.697620546401087,,0.9984873991495518,0.0015126008504482,1601434.0,1603860.0,,pass,partial_pass,pass,,,,,-2.8739367460208967,-4.697620546401087,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_RANK30,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.610928718755061,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-3.3237103900687552,-4.610928718755061,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CNTP20,alpha158,qlib_alpha158,alpha158_price_momentum_balance,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.533542016194316,,1.0,0.0,1603860.0,1603860.0,,pass,partial_pass,pass,,,,,-3.006002954833836,-4.533542016194316,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CORR30,alpha158,qlib_alpha158,alpha158_price_volume_correlation,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.512066745224973,,0.99865137854925,0.00134862145075,1601697.0,1603860.0,,pass,partial_pass,pass,,,,,-4.002792883022295,-4.512066745224973,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_MAX10,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,4.376829037360681,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-2.7816217031605968,-4.376829037360681,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_WVMA20,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,positive,1,2,2,1.0,,,4.225739359141402,,0.9983845223398552,0.0016154776601449,1601269.0,1603860.0,,pass,partial_pass,pass,,,,,2.8316432928107163,4.225739359141402,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_CORD10,alpha158,qlib_alpha158,alpha158_price_volume_correlation,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,3.792287739324924,,0.9977441921364708,0.0022558078635291,1600242.0,1603860.0,,pass,partial_pass,pass,,,,,-2.8301874754335343,-3.792287739324924,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_VMA60,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,positive,1,2,2,1.0,,,3.63568613307581,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,3.191840207554571,3.63568613307581,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_BETA10,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,3.600947552183986,,0.9962945643634732,0.0037054356365269,1597917.0,1603860.0,,pass,partial_pass,pass,,,,,-3.600947552183986,-3.3130005876856843,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_MAX20,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,2.9558735452669724,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-2.3919935746205674,-2.9558735452669724,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_VSUMP30,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,2.647567562027701,,0.998666342448842,0.0013336575511578,1601721.0,1603860.0,,pass,partial_pass,pass,,,,,-2.1949227500524264,-2.647567562027701,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_VSTD60,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,positive,1,2,2,1.0,,,2.4794880862694235,,0.9964011821480678,0.0035988178519321,1598088.0,1603860.0,,pass,partial_pass,pass,,,,,2.3598733564249965,2.4794880862694235,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_RSQR60,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,review,review_or_marginal_signal,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,2.356367046719026,,0.998804135024254,0.0011958649757459,1601942.0,1603860.0,,pass,partial_pass,pass,,,,,-1.3388163012178165,-2.356367046719026,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_RSQR30,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,weak_signal,weak_signal_monitor,preserve_alpha158_candidate_pool,watch,positive,1,2,2,1.0,,,1.870819307551776,,0.99865137854925,0.00134862145075,1601697.0,1603860.0,,pass,partial_pass,pass,,,,,1.6685530107302722,1.870819307551776,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_VSTD10,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,weak_signal,weak_signal_monitor,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,1.53878912493451,,0.9962945643634732,0.0037054356365269,1597917.0,1603860.0,,pass,partial_pass,pass,,,,,-1.0819633294709263,-1.53878912493451,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_VMA10,alpha158,qlib_alpha158,alpha158_volume_liquidity,strict_screening_input,promoted,,monitor,monitor,False,False,weak_signal,weak_signal_monitor,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,1.2908843307315845,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-0.0160807498700882,-1.2908843307315845,,,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha158_MAX30,alpha158,qlib_alpha158,alpha158_rolling_price,strict_screening_input,promoted,,monitor,monitor,False,False,weak_signal,weak_signal_monitor,preserve_alpha158_candidate_pool,watch,negative,-1,2,2,1.0,,,1.2858178188312577,,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,,pass,partial_pass,pass,,,,,-1.1572190507102385,-1.2858178188312577,,,low_monotonicity,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,ta_volume_adi,ta,ta,ta_volume,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.016209703636974,0.0305617681990422,2.7702067069788687,0.0910182117510058,0.994597134132018,0.0054028658679821,21170.0,21285.0,18.0,pass,partial_pass,pass,-0.0305617681990422,-0.016209703636974,-0.0305617681990422,-0.0162097036369741,-2.7702067069788687,-1.397318172340242,0.0002370225174288,0.0910182117510058,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_trend_vortex_ind_diff,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0285577325713878,0.0285577325713878,3.136413785273201,0.1280089353305136,0.9066008926474044,0.0933991073525957,19297.0,21285.0,18.0,pass,partial_pass,pass,0.0033036396879503,0.0285577325713878,0.0033036396879503,0.0285577325713878,0.1969343238791309,3.136413785273201,0.1280089353305136,0.079797027045573,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_volume_em,ta,ta,ta_volume,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,weak_signal,mean_ic_below_weak_threshold,new_source_research_probe_rules,watch,positive,1,3,6,0.5,0.0089498905342179,0.0089498905342179,0.9208127610039616,0.100822820775857,0.9881606765327696,0.0118393234672304,21033.0,21285.0,18.0,pass,partial_pass,pass,-0.0085829435611493,0.0089498905342179,-0.0085829435611493,0.0089498905342179,-0.9208127610039616,0.9075951157914512,0.0205538268254663,0.100822820775857,weak_signal,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_trend_psar_down_indicator,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,weak_signal,mean_ic_below_weak_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0039891827213358,0.0088785717385737,1.3275273280144335,0.0206296159905441,1.0,0.0,21285.0,21285.0,18.0,pass,partial_pass,pass,0.0088785717385737,0.0039891827213358,0.0088785717385737,0.0039891827213358,1.3275273280144335,0.4817930746080145,0.0206296159905441,0.0007373986956591,weak_signal,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_volatility_bbhi,ta,ta,ta_volatility,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,weak_signal,mean_ic_below_weak_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0088071244765982,0.0088071244765982,1.1202507912021349,0.0638170930427322,1.0,0.0,21285.0,21285.0,18.0,pass,partial_pass,pass,0.0027170885084951,0.0088071244765982,0.0027170885084951,0.0088071244765982,0.2866576777041658,1.1202507912021349,0.0222290355849208,0.0638170930427322,weak_signal,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_trend_psar_up_indicator,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,weak_signal,mean_ic_below_weak_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0045897808397457,0.0045897808397457,0.6614406457145952,0.0354374070779086,1.0,0.0,21285.0,21285.0,18.0,pass,partial_pass,pass,0.0020989935709168,0.0045897808397457,0.0020989935709168,0.0045897808397457,0.4469930945246135,0.6614406457145952,-0.0354374070779086,0.0056082943297399,weak_signal,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,kunquant_alpha101_alpha050,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0079756254919258,0.0271182320572655,5.25648188714285,0.0358795129449369,0.9775280898876404,0.0224719101123596,87000.0,89000.0,18.0,pass,partial_pass,pass,0.0271182320572655,0.0079756254919258,0.0271182320572655,0.0079756254919258,5.25648188714285,1.3815721301108064,0.0358795129449369,0.0237724881934593,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha012,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_systems_passed_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0265788685572101,0.0265788685572101,5.225013549994006,0.0677873098307253,0.9872134831460674,0.0127865168539326,87862.0,89000.0,18.0,pass,partial_pass,pass,0.0233739978588344,0.0265788685572101,0.0233739978588344,0.0265788685572101,4.71621538479384,5.225013549994006,0.0006994546282497,0.0677873098307253,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha047,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0211170332000805,0.0211170332000805,2.268528506474552,0.028499734954857,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,0.0082143227003811,0.0211170332000805,0.0082143227003811,0.0211170332000805,0.8115025153819925,2.268528506474552,-0.028499734954857,-0.0211116412245178,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha006,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0175693661190553,0.0205514689121154,3.36898010277621,0.0337938835105526,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,0.0205514689121154,0.0175693661190553,0.0205514689121154,0.0175693661190553,3.3520785468050542,3.36898010277621,0.0337938835105526,0.024967355976678,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha085,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0204174357115737,0.0204174357115737,3.763740972472804,0.0582035210649913,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,-0.0119665375109191,-0.0204174357115737,-0.0119665375109191,-0.0204174357115737,-2.005591425368281,-3.763740972472804,-0.0582035210649913,-0.0262765572924245,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha095,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0123468352034203,0.0191322962012038,3.925166885808061,0.0580043856837926,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,0.0191322962012038,0.0123468352034203,0.0191322962012038,0.0123468352034203,3.925166885808061,2.410154059505835,0.0580043856837926,0.0322006357593787,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha008,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,5,6,0.8333333333333334,9.353584523678916e-05,0.0188824316448355,2.486132553171378,0.039417159688646,0.9017078651685392,0.0982921348314607,80252.0,89000.0,18.0,pass,partial_pass,pass,0.0188824316448355,9.353584523678916e-05,0.0188824316448355,9.353584523678416e-05,2.486132553171378,-0.0009142293539586,0.0262631750657957,-0.039417159688646,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha017,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0178866668041726,0.0178866668041726,2.670740398716475,0.0365211428363934,0.9358988764044944,0.0641011235955055,83295.0,89000.0,18.0,pass,partial_pass,pass,-0.0003102717537489,-0.0178866668041726,-0.0003102717537489,-0.0178866668041726,-0.0140725708331196,-2.670740398716475,-0.0026373421781249,-0.0365211428363934,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha004,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_systems_passed_allowed_partials_only,monitor,new_source_monitor,False,False,monitor,signal_strength_below_probe_threshold,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0087786273775058,0.0165571322290439,2.525430881309481,0.0337914823873264,0.9422808988764044,0.0577191011235954,83863.0,89000.0,18.0,pass,partial_pass,pass,0.0165571322290439,0.0087786273775058,0.0165571322290439,0.0087786273775058,2.525430881309481,1.3348821594783555,-0.0128607278592255,-0.0337914823873264,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha029,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_monitor,False,False,weak_signal,mean_ic_below_weak_threshold,new_source_research_probe_rules,watch,positive,1,4,6,0.6666666666666666,-0.000214071032852,0.0147984685710048,2.116337680240686,0.0264533553719691,0.9239101123595506,0.0760898876404494,82228.0,89000.0,18.0,pass,partial_pass,pass,0.0147984685710048,-0.000214071032852,0.0147984685710048,-0.000214071032852,2.116337680240686,0.0143115229015952,0.0073613350952896,-0.0264533553719691,weak_signal,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
