outer_split_id,factor,condition,bucket,mean_rank_ic,rank_icir,positive_ic_ratio,valid_days
split_001,alpha360_VOLUME13,liquidity_proxy,q1,0.04754555642824142,0.5726482084965273,0.7166666666666667,120
split_001,alpha360_VOLUME13,liquidity_proxy,q2,0.047739417484275695,0.5331790024568787,0.7166666666666667,120
split_001,alpha360_VOLUME13,liquidity_proxy,q3,0.05871324059751478,0.5781371196768678,0.7166666666666667,120
split_001,amount_cv_20,liquidity_proxy,q1,-0.03840490644780768,-0.4938659055763326,0.30833333333333335,120
split_001,amount_cv_20,liquidity_proxy,q2,0.026221091039616236,0.2465022750065205,0.6583333333333333,120
split_001,amount_cv_20,liquidity_proxy,q3,0.04376342500017936,0.34058652688019975,0.6333333333333333,120
split_001,amount_std_20,liquidity_proxy,q1,-0.07179676942064175,-1.1067169740662914,0.13333333333333333,120
split_001,amount_std_20,liquidity_proxy,q2,0.02510237345810313,0.2528174154849216,0.6166666666666667,120
split_001,amount_std_20,liquidity_proxy,q3,-0.005622009950720405,-0.05645987054260841,0.4583333333333333,120
split_001,corr_ret_amount_20,liquidity_proxy,q1,-0.03965996942679127,-0.49518813849097715,0.3,120
split_001,corr_ret_amount_20,liquidity_proxy,q2,0.007647960289876997,0.07977131742404164,0.5083333333333333,120
split_001,corr_ret_amount_20,liquidity_proxy,q3,0.037056973304746395,0.3765325683393815,0.625,120
split_001,kunquant_alpha101_alpha003,liquidity_proxy,q1,0.027851863724709942,0.4243449571462279,0.6916666666666667,120
split_001,kunquant_alpha101_alpha003,liquidity_proxy,q2,-0.022562646975248922,-0.223023428623722,0.39166666666666666,120
split_001,kunquant_alpha101_alpha003,liquidity_proxy,q3,-0.037183369515019805,-0.321486572574745,0.30833333333333335,120
split_001,kunquant_alpha101_alpha011,liquidity_proxy,q1,0.04485720594878527,0.42245766234541193,0.6666666666666666,120
split_001,kunquant_alpha101_alpha011,liquidity_proxy,q2,0.04048624740152545,0.39354465137848205,0.6416666666666667,120
split_001,kunquant_alpha101_alpha011,liquidity_proxy,q3,0.032038459095653525,0.3364195469465191,0.65,120
split_001,kunquant_alpha101_alpha012,liquidity_proxy,q1,0.027417041245548245,0.3663573276614578,0.6416666666666667,120
split_001,kunquant_alpha101_alpha012,liquidity_proxy,q2,0.01360506034947722,0.15573611331842577,0.5833333333333334,120
split_001,kunquant_alpha101_alpha012,liquidity_proxy,q3,0.00592126590820684,0.0650867191691674,0.5583333333333333,120
split_001,kunquant_alpha101_alpha013,liquidity_proxy,q1,0.036364169077022473,0.421456074531706,0.6666666666666666,120
split_001,kunquant_alpha101_alpha013,liquidity_proxy,q2,-0.0008512025977439302,-0.007300064123755428,0.45,120
split_001,kunquant_alpha101_alpha013,liquidity_proxy,q3,-0.01580279440928024,-0.10666547693633076,0.4,120
split_001,kunquant_alpha101_alpha020,liquidity_proxy,q1,-0.013730962804099888,-0.15865994661380176,0.4666666666666667,120
split_001,kunquant_alpha101_alpha020,liquidity_proxy,q2,-0.018554240954672126,-0.18402566961459432,0.43333333333333335,120
split_001,kunquant_alpha101_alpha020,liquidity_proxy,q3,-0.014032159322016192,-0.12141213143435378,0.45,120
split_001,kunquant_alpha101_alpha029,liquidity_proxy,q1,0.0343189180264185,0.26982815759948703,0.6333333333333333,120
split_001,kunquant_alpha101_alpha029,liquidity_proxy,q2,0.029415162987739874,0.23277427081080596,0.6,120
split_001,kunquant_alpha101_alpha029,liquidity_proxy,q3,0.024027408776432755,0.18670986972667136,0.6166666666666667,120
split_001,kunquant_alpha101_alpha034,liquidity_proxy,q1,0.01950213717267527,0.20066320353136544,0.5833333333333334,120
split_001,kunquant_alpha101_alpha034,liquidity_proxy,q2,0.012622210371585469,0.11737747517733302,0.5583333333333333,120
split_001,kunquant_alpha101_alpha034,liquidity_proxy,q3,0.025085113118588565,0.21231384540912993,0.5916666666666667,120
split_001,kunquant_alpha101_alpha050,liquidity_proxy,q1,0.012001015571603824,0.1464182809151009,0.5,120
split_001,kunquant_alpha101_alpha050,liquidity_proxy,q2,-0.029801583800607833,-0.2556379126912145,0.30833333333333335,120
split_001,kunquant_alpha101_alpha050,liquidity_proxy,q3,-0.04024927632890303,-0.2650435459405381,0.3333333333333333,120
split_001,kunquant_alpha101_alpha055,liquidity_proxy,q1,0.03458623504533547,0.49939956645303496,0.65,120
split_001,kunquant_alpha101_alpha055,liquidity_proxy,q2,-0.015600104905275063,-0.1931914029089167,0.38333333333333336,120
split_001,kunquant_alpha101_alpha055,liquidity_proxy,q3,-0.01921622129538347,-0.16609873746908455,0.43333333333333335,120
split_001,kunquant_alpha101_alpha062,liquidity_proxy,q1,0.003955305868997119,0.04979976020505323,0.4666666666666667,120
split_001,kunquant_alpha101_alpha062,liquidity_proxy,q2,-0.022116080975534937,-0.28421339867632583,0.36666666666666664,120
split_001,kunquant_alpha101_alpha062,liquidity_proxy,q3,-0.035815094406004236,-0.43921906592991317,0.30833333333333335,120
split_001,kunquant_alpha101_alpha094,liquidity_proxy,q1,0.06965177644208402,0.8410106669825715,0.7833333333333333,120
split_001,kunquant_alpha101_alpha094,liquidity_proxy,q2,0.06259975825926196,0.672856925057673,0.7916666666666666,120
split_001,kunquant_alpha101_alpha094,liquidity_proxy,q3,0.06976208528299963,0.6719193520804816,0.75,120
split_001,ta_trend_mass_index,liquidity_proxy,q1,-0.10455580642609945,-0.9907595188036102,0.20833333333333334,120
split_001,ta_trend_mass_index,liquidity_proxy,q2,-0.0731201219940627,-0.7563278372934357,0.20833333333333334,120
split_001,ta_trend_mass_index,liquidity_proxy,q3,-0.06352097213245292,-0.5433849327869126,0.375,120
split_001,ta_volatility_bbhi,liquidity_proxy,q1,-0.059779731867799675,-1.194569615778565,0.11666666666666667,120
split_001,ta_volatility_bbhi,liquidity_proxy,q2,-0.04876690693789816,-0.7885622752398049,0.19166666666666668,120
split_001,ta_volatility_bbhi,liquidity_proxy,q3,-0.05537478567565634,-0.834547059009891,0.225,120
split_001,ta_volume_cmf,liquidity_proxy,q1,-0.01954585414808442,-0.1683017857072484,0.4083333333333333,120
split_001,ta_volume_cmf,liquidity_proxy,q2,-0.04604431528977525,-0.3874031295494056,0.3333333333333333,120
split_001,ta_volume_cmf,liquidity_proxy,q3,-0.08746934532292393,-0.6662882643725744,0.19166666666666668,120
split_001,ta_volume_sma_em,liquidity_proxy,q1,-0.05113451652572258,-0.6131005407300357,0.26666666666666666,120
split_001,ta_volume_sma_em,liquidity_proxy,q2,-0.06123685831046683,-0.7215135721076786,0.24166666666666667,120
split_001,ta_volume_sma_em,liquidity_proxy,q3,-0.07451407771699031,-0.7946998960622255,0.21666666666666667,120
split_001,alpha158_BETA10,volatility_proxy,q1,-0.014331521150353193,-0.09676645779584235,0.5,120
split_001,alpha158_BETA10,volatility_proxy,q2,-0.05457790464119249,-0.4210171807412033,0.31666666666666665,120
split_001,alpha158_BETA10,volatility_proxy,q3,-0.1032247885509002,-1.035134977162913,0.15,120
split_001,alpha158_BETA5,volatility_proxy,q1,-0.02662389271845845,-0.16745908756319036,0.4583333333333333,120
split_001,alpha158_BETA5,volatility_proxy,q2,-0.06304715647753714,-0.4658991723153338,0.31666666666666665,120
split_001,alpha158_BETA5,volatility_proxy,q3,-0.10152716740297138,-0.9060631030237509,0.2,120
split_001,alpha158_CNTD30,volatility_proxy,q1,-0.008707466367884557,-0.07985170811208323,0.525,120
split_001,alpha158_CNTD30,volatility_proxy,q2,-0.006499950317976649,-0.054041300114665305,0.5583333333333333,120
split_001,alpha158_CNTD30,volatility_proxy,q3,-0.056998037486142177,-0.46178635033680393,0.325,120
split_001,alpha158_CNTP60,volatility_proxy,q1,-0.00351100175405873,-0.03381930233654654,0.6166666666666667,120
split_001,alpha158_CNTP60,volatility_proxy,q2,0.005709138749450521,0.04048553508739207,0.575,120
split_001,alpha158_CNTP60,volatility_proxy,q3,-0.0558205528052657,-0.38332309789038727,0.38333333333333336,120
split_001,alpha158_CORD10,volatility_proxy,q1,0.011359437281525369,0.07660261873096957,0.5083333333333333,120
split_001,alpha158_CORD10,volatility_proxy,q2,0.01611550123059275,0.13236052320084452,0.525,120
split_001,alpha158_CORD10,volatility_proxy,q3,0.0001538100552593735,0.0015624574617432274,0.43333333333333335,120
split_001,alpha158_CORD20,volatility_proxy,q1,0.03376808694033839,0.1969622746851024,0.5416666666666666,120
split_001,alpha158_CORD20,volatility_proxy,q2,0.0398179618481921,0.30465450975154645,0.5833333333333334,120
split_001,alpha158_CORD20,volatility_proxy,q3,0.020237038041029047,0.19064278722703262,0.525,120
split_001,alpha158_CORD5,volatility_proxy,q1,0.005508244678693037,0.03993242182435543,0.5,120
split_001,alpha158_CORD5,volatility_proxy,q2,-0.002168789475766386,-0.01966739130522815,0.49166666666666664,120
split_001,alpha158_CORD5,volatility_proxy,q3,-0.01152669985286812,-0.12365633549810207,0.4166666666666667,120
split_001,alpha158_CORD60,volatility_proxy,q1,0.06989016641967512,0.340152649426661,0.6833333333333333,120
split_001,alpha158_CORD60,volatility_proxy,q2,0.08628105202518645,0.5944969369441151,0.6666666666666666,120
split_001,alpha158_CORD60,volatility_proxy,q3,0.05474862460307157,0.4537480155293089,0.6666666666666666,120
split_001,alpha158_CORR10,volatility_proxy,q1,0.014843373700094075,0.0863560248271407,0.575,120
split_001,alpha158_CORR10,volatility_proxy,q2,0.014244209195080067,0.10867322822437725,0.5583333333333333,120
split_001,alpha158_CORR10,volatility_proxy,q3,0.00228142324203575,0.020662086162537098,0.5083333333333333,120
split_001,alpha158_CORR20,volatility_proxy,q1,0.03049929144790451,0.18825801392304284,0.5833333333333334,120
split_001,alpha158_CORR20,volatility_proxy,q2,0.04791078491041088,0.4462209071696301,0.6666666666666666,120
split_001,alpha158_CORR20,volatility_proxy,q3,0.04279963378468632,0.4246282456408798,0.6583333333333333,120
split_001,alpha158_CORR5,volatility_proxy,q1,0.010808989787800559,0.07252205700248582,0.5083333333333333,120
split_001,alpha158_CORR5,volatility_proxy,q2,0.0025604942167767614,0.02349657944775475,0.48333333333333334,120
split_001,alpha158_CORR5,volatility_proxy,q3,-0.007031181187763887,-0.07873837453745854,0.48333333333333334,120
split_001,alpha158_HIGH0,volatility_proxy,q1,0.020838094984207016,0.11972636524228576,0.5416666666666666,120
split_001,alpha158_HIGH0,volatility_proxy,q2,0.03163963620573304,0.2093624560804483,0.5166666666666667,120
split_001,alpha158_HIGH0,volatility_proxy,q3,-0.0007858867096745677,-0.0065695085105493215,0.4166666666666667,120
split_001,alpha158_IMIN20,volatility_proxy,q1,0.024482857784031514,0.3169720810762161,0.6416666666666667,120
split_001,alpha158_IMIN20,volatility_proxy,q2,0.013847289595894834,0.13093347833436075,0.525,120
split_001,alpha158_IMIN20,volatility_proxy,q3,0.03523165421220646,0.3552406228522097,0.6416666666666667,120
split_001,alpha158_KLEN,volatility_proxy,q1,0.02497085296554248,0.1409079627974533,0.6,120
split_001,alpha158_KLEN,volatility_proxy,q2,0.022355498487581834,0.1313827138992381,0.5,120
split_001,alpha158_KLEN,volatility_proxy,q3,-0.06760492421876477,-0.4316161528734345,0.325,120
split_001,alpha158_KLOW,volatility_proxy,q1,-0.00711402772048412,-0.05188313730576866,0.45,120
split_001,alpha158_KLOW,volatility_proxy,q2,-0.0013593455327246446,-0.011828468987932928,0.4666666666666667,120
split_001,alpha158_KLOW,volatility_proxy,q3,-0.029694008706008603,-0.3012373883635069,0.31666666666666665,120
split_001,alpha158_KMID,volatility_proxy,q1,-0.013804535257482878,-0.0750838814595712,0.4583333333333333,120
split_001,alpha158_KMID,volatility_proxy,q2,-0.033867990837272204,-0.22409387889326265,0.425,120
split_001,alpha158_KMID,volatility_proxy,q3,-0.05207226809848873,-0.42132941669437163,0.3333333333333333,120
split_001,alpha158_KUP,volatility_proxy,q1,0.003745629036735064,0.029441103246914846,0.4666666666666667,120
split_001,alpha158_KUP,volatility_proxy,q2,-0.0018707514495269694,-0.015487651135353055,0.45,120
split_001,alpha158_KUP,volatility_proxy,q3,-0.02056469306751812,-0.20217528765118709,0.325,120
split_001,alpha158_LOW0,volatility_proxy,q1,0.003786486778131143,0.02327446405441508,0.525,120
split_001,alpha158_LOW0,volatility_proxy,q2,0.013992385427476134,0.10225821993332264,0.6083333333333333,120
split_001,alpha158_LOW0,volatility_proxy,q3,0.06424891306365185,0.5458968313775598,0.7333333333333333,120
split_001,alpha158_MAX5,volatility_proxy,q1,0.027370549558553205,0.16372893802094945,0.5166666666666667,120
split_001,alpha158_MAX5,volatility_proxy,q2,0.05954523338160042,0.4174471769178026,0.65,120
split_001,alpha158_MAX5,volatility_proxy,q3,0.03891509319066225,0.33953984691037115,0.5916666666666667,120
split_001,alpha158_MIN10,volatility_proxy,q1,-0.009866946405031872,-0.059788361953689445,0.4583333333333333,120
split_001,alpha158_MIN10,volatility_proxy,q2,0.030502465498904754,0.20975383192313846,0.6166666666666667,120
split_001,alpha158_MIN10,volatility_proxy,q3,0.10643682945531599,0.8043681630451603,0.75,120
split_001,alpha158_QTLD60,volatility_proxy,q1,0.08352663946799341,0.5416282705645468,0.7,120
split_001,alpha158_QTLD60,volatility_proxy,q2,0.05947126134346244,0.45158879456375545,0.675,120
split_001,alpha158_QTLD60,volatility_proxy,q3,0.11029527481552824,0.687461666096961,0.7666666666666667,120
split_001,alpha158_RSQR30,volatility_proxy,q1,0.021963727411726718,0.24987914503628045,0.5666666666666667,120
split_001,alpha158_RSQR30,volatility_proxy,q2,-0.01480292275551884,-0.18705513903235887,0.4083333333333333,120
split_001,alpha158_RSQR30,volatility_proxy,q3,-0.04761510802232564,-0.47581045784649645,0.275,120
split_001,alpha158_VMA30,volatility_proxy,q1,0.0056318203134182315,0.0599807274493009,0.5416666666666666,120
split_001,alpha158_VMA30,volatility_proxy,q2,0.04591798282664085,0.5586075741638145,0.75,120
split_001,alpha158_VMA30,volatility_proxy,q3,0.09207129175233698,1.0339050764177626,0.825,120
split_001,alpha158_VMA60,volatility_proxy,q1,0.04463079802193764,0.4238335304746479,0.6916666666666667,120
split_001,alpha158_VMA60,volatility_proxy,q2,0.055420057451738974,0.6490195273372522,0.775,120
split_001,alpha158_VMA60,volatility_proxy,q3,0.07679898043094031,0.9091374423146233,0.8416666666666667,120
split_001,alpha158_VSUMD60,volatility_proxy,q1,-0.03993272955651534,-0.35964048081063515,0.35833333333333334,120
split_001,alpha158_VSUMD60,volatility_proxy,q2,-0.03178437702991393,-0.4054680747988695,0.3333333333333333,120
split_001,alpha158_VSUMD60,volatility_proxy,q3,-0.06250325783140216,-0.7416889298467038,0.2,120
split_001,alpha360_LOW1,volatility_proxy,q1,0.0177086836403236,0.10516734451337795,0.6166666666666667,120
split_001,alpha360_LOW1,volatility_proxy,q2,0.036520339848764544,0.24269622726081513,0.5666666666666667,120
split_001,alpha360_LOW1,volatility_proxy,q3,0.08373765855472018,0.6467310444461566,0.75,120
split_001,alpha360_VOLUME13,volatility_proxy,q1,-0.004294868410281958,-0.05100126319634018,0.5083333333333333,120
split_001,alpha360_VOLUME13,volatility_proxy,q2,0.03589966588548481,0.4461968574353925,0.675,120
split_001,alpha360_VOLUME13,volatility_proxy,q3,0.06917391954051587,0.8021131353717846,0.8583333333333333,120
split_001,amount_cv_20,volatility_proxy,q1,-0.016207530641204036,-0.18115769678363922,0.4166666666666667,120
split_001,amount_cv_20,volatility_proxy,q2,0.0010595775079614799,0.01611789539350941,0.5,120
split_001,amount_cv_20,volatility_proxy,q3,0.014309347394640428,0.14984320208811128,0.5083333333333333,120
split_001,amount_std_20,volatility_proxy,q1,-0.11058307262499717,-0.8320810718216188,0.24166666666666667,120
split_001,amount_std_20,volatility_proxy,q2,-0.05876416429784909,-0.49900902943683284,0.35833333333333334,120
split_001,amount_std_20,volatility_proxy,q3,-0.043115599374775986,-0.3457594439203701,0.36666666666666664,120
split_001,corr_ret_amount_20,volatility_proxy,q1,0.026220135407113113,0.2270155627309998,0.49166666666666664,120
split_001,corr_ret_amount_20,volatility_proxy,q2,0.01978785571931504,0.19443035780872345,0.6083333333333333,120
split_001,corr_ret_amount_20,volatility_proxy,q3,-0.0073594149685366535,-0.07926755495948996,0.44166666666666665,120
split_001,kunquant_alpha101_alpha003,volatility_proxy,q1,0.006193316484624137,0.08358663237047192,0.5333333333333333,120
split_001,kunquant_alpha101_alpha003,volatility_proxy,q2,-0.005327278382492433,-0.08213160826901668,0.475,120
split_001,kunquant_alpha101_alpha003,volatility_proxy,q3,-0.020016449458628516,-0.23022238901653885,0.4166666666666667,120
split_001,kunquant_alpha101_alpha011,volatility_proxy,q1,0.09371564137832206,0.7236111472923656,0.8,120
split_001,kunquant_alpha101_alpha011,volatility_proxy,q2,0.05497182162508945,0.5428466679111887,0.7166666666666667,120
split_001,kunquant_alpha101_alpha011,volatility_proxy,q3,0.005810154250460628,0.06158591917227299,0.5083333333333333,120
split_001,kunquant_alpha101_alpha012,volatility_proxy,q1,0.013717999727874656,0.15191791105444824,0.6,120
split_001,kunquant_alpha101_alpha012,volatility_proxy,q2,0.01430760768355167,0.1821268036532343,0.575,120
split_001,kunquant_alpha101_alpha012,volatility_proxy,q3,0.026578653444593082,0.3449221206900229,0.6416666666666667,120
split_001,kunquant_alpha101_alpha013,volatility_proxy,q1,-0.013426272942742052,-0.13010631068898568,0.44166666666666665,120
split_001,kunquant_alpha101_alpha013,volatility_proxy,q2,0.001056691253481288,0.009862627628725022,0.43333333333333335,120
split_001,kunquant_alpha101_alpha013,volatility_proxy,q3,0.02046967767125989,0.226507471243386,0.6083333333333333,120
split_001,kunquant_alpha101_alpha020,volatility_proxy,q1,-0.02835799702273675,-0.2739669858470761,0.375,120
split_001,kunquant_alpha101_alpha020,volatility_proxy,q2,-0.018616729885077996,-0.20006505937220015,0.4,120
split_001,kunquant_alpha101_alpha020,volatility_proxy,q3,-0.008495144161397551,-0.09550296558908541,0.4583333333333333,120
split_001,kunquant_alpha101_alpha029,volatility_proxy,q1,0.02346869322412446,0.16835413175202038,0.625,120
split_001,kunquant_alpha101_alpha029,volatility_proxy,q2,0.02612329892313308,0.2046444888947395,0.6083333333333333,120
split_001,kunquant_alpha101_alpha029,volatility_proxy,q3,0.0435739168009403,0.4822329392050616,0.7083333333333334,120
split_001,kunquant_alpha101_alpha034,volatility_proxy,q1,0.010392252952213776,0.09409916724902183,0.55,120
split_001,kunquant_alpha101_alpha034,volatility_proxy,q2,0.02055999566423455,0.20334296493763312,0.5833333333333334,120
split_001,kunquant_alpha101_alpha034,volatility_proxy,q3,0.031959721490002625,0.3431215017920127,0.6416666666666667,120
split_001,kunquant_alpha101_alpha050,volatility_proxy,q1,-0.022431640404025052,-0.21998592548909682,0.36666666666666664,120
split_001,kunquant_alpha101_alpha050,volatility_proxy,q2,-0.028637237196088357,-0.2787333929808931,0.30833333333333335,120
split_001,kunquant_alpha101_alpha050,volatility_proxy,q3,-0.0061892627095348875,-0.06529274191221046,0.4083333333333333,120
split_001,kunquant_alpha101_alpha055,volatility_proxy,q1,-0.006007921538316601,-0.05615987539144322,0.45,120
split_001,kunquant_alpha101_alpha055,volatility_proxy,q2,-0.0014275181535102692,-0.015247827868371243,0.43333333333333335,120
split_001,kunquant_alpha101_alpha055,volatility_proxy,q3,0.00467594131485772,0.07102154832327931,0.525,120
split_001,kunquant_alpha101_alpha062,volatility_proxy,q1,-0.007807882806103713,-0.09033827425558365,0.4666666666666667,120
split_001,kunquant_alpha101_alpha062,volatility_proxy,q2,-0.010339117201238169,-0.13404496433378116,0.5166666666666667,120
split_001,kunquant_alpha101_alpha062,volatility_proxy,q3,-0.03145050696929196,-0.4572738034997715,0.30833333333333335,120
split_001,kunquant_alpha101_alpha094,volatility_proxy,q1,0.06006857864002133,0.6311238867833356,0.725,120
split_001,kunquant_alpha101_alpha094,volatility_proxy,q2,0.07266654734110572,0.7904903792463118,0.7666666666666667,120
split_001,kunquant_alpha101_alpha094,volatility_proxy,q3,0.09682626221175882,1.0795836794612348,0.875,120
split_001,ta_trend_mass_index,volatility_proxy,q1,-0.0946027616038129,-0.7321094685643829,0.25833333333333336,120
split_001,ta_trend_mass_index,volatility_proxy,q2,-0.07529541597660123,-0.7297663575204704,0.2916666666666667,120
split_001,ta_trend_mass_index,volatility_proxy,q3,-0.07390284042208292,-0.6990426016182123,0.25,120
split_001,ta_volatility_bbhi,volatility_proxy,q1,-0.02244224820707861,-0.3338714417735677,0.35,120
split_001,ta_volatility_bbhi,volatility_proxy,q2,-0.04350007095952924,-0.7561959573685058,0.21666666666666667,120
split_001,ta_volatility_bbhi,volatility_proxy,q3,-0.07563731339784655,-0.9676074271198047,0.1111111111111111,117
split_001,ta_volume_cmf,volatility_proxy,q1,-0.019402609315496366,-0.11711507615099177,0.4583333333333333,120
split_001,ta_volume_cmf,volatility_proxy,q2,-0.007683724723528075,-0.06383394057276164,0.49166666666666664,120
split_001,ta_volume_cmf,volatility_proxy,q3,-0.07738668761612624,-0.8423353759450998,0.21666666666666667,120
split_001,ta_volume_sma_em,volatility_proxy,q1,-0.04917694574290462,-0.508716176181577,0.3416666666666667,120
split_001,ta_volume_sma_em,volatility_proxy,q2,-0.054791327610330356,-0.6388694386568811,0.275,120
split_001,ta_volume_sma_em,volatility_proxy,q3,-0.06969877226138785,-0.6715650500117372,0.25833333333333336,120
split_001,alpha158_BETA10,momentum_proxy,q1,-0.011337189238392331,-0.07447963825642649,0.45,120
split_001,alpha158_BETA10,momentum_proxy,q2,-0.021781248807822402,-0.13123546633324454,0.44166666666666665,120
split_001,alpha158_BETA10,momentum_proxy,q3,-0.08022503890608933,-0.6488322722730241,0.23333333333333334,120
split_001,alpha158_BETA5,momentum_proxy,q1,-0.02995470181408439,-0.17840652980292335,0.4083333333333333,120
split_001,alpha158_BETA5,momentum_proxy,q2,-0.02700299400644469,-0.15714038053413773,0.38333333333333336,120
split_001,alpha158_BETA5,momentum_proxy,q3,-0.08136664940043606,-0.6246556573957466,0.25,120
split_001,alpha158_CNTD30,momentum_proxy,q1,0.025447930352974376,0.2336953476642591,0.65,120
split_001,alpha158_CNTD30,momentum_proxy,q2,0.03742144096628457,0.32804267779765267,0.6,120
split_001,alpha158_CNTD30,momentum_proxy,q3,-0.07062406267697914,-0.6424478477700805,0.24166666666666667,120
split_001,alpha158_CNTP60,momentum_proxy,q1,0.008937717829379467,0.06199636477712129,0.6333333333333333,120
split_001,alpha158_CNTP60,momentum_proxy,q2,0.041467471726492,0.27568648053036987,0.6666666666666666,120
split_001,alpha158_CNTP60,momentum_proxy,q3,-0.0582675710153624,-0.39992983404475807,0.43333333333333335,120
split_001,alpha158_CORD10,momentum_proxy,q1,0.014646425832294788,0.11545319453957735,0.5583333333333333,120
split_001,alpha158_CORD10,momentum_proxy,q2,0.01841635065628849,0.12662843253042458,0.5083333333333333,120
split_001,alpha158_CORD10,momentum_proxy,q3,0.0495746067853282,0.42157579723215016,0.5333333333333333,120
split_001,alpha158_CORD20,momentum_proxy,q1,0.04811583590683594,0.29920511148680673,0.65,120
split_001,alpha158_CORD20,momentum_proxy,q2,0.046005501008052424,0.26489844771543214,0.575,120
split_001,alpha158_CORD20,momentum_proxy,q3,0.0852686015071628,0.6648609900183646,0.6916666666666667,120
split_001,alpha158_CORD5,momentum_proxy,q1,0.002211954254024708,0.019058114404704455,0.48333333333333334,120
split_001,alpha158_CORD5,momentum_proxy,q2,0.010362901377477187,0.08694870584298235,0.475,120
split_001,alpha158_CORD5,momentum_proxy,q3,0.025967333162260194,0.2416367192170404,0.5416666666666666,120
split_001,alpha158_CORD60,momentum_proxy,q1,0.09193399811777425,0.5474779110867846,0.6,120
split_001,alpha158_CORD60,momentum_proxy,q2,0.08121842460970988,0.5011738655250813,0.65,120
split_001,alpha158_CORD60,momentum_proxy,q3,0.09037798268685338,0.5481386405879393,0.6166666666666667,120
split_001,alpha158_CORR10,momentum_proxy,q1,0.018977601043285726,0.1320674587577848,0.55,120
split_001,alpha158_CORR10,momentum_proxy,q2,0.027892094815102353,0.1756343649142835,0.6,120
split_001,alpha158_CORR10,momentum_proxy,q3,0.03986227814302072,0.2902260432420955,0.5833333333333334,120
split_001,alpha158_CORR20,momentum_proxy,q1,0.045217736819026716,0.2959924281381006,0.6083333333333333,120
split_001,alpha158_CORR20,momentum_proxy,q2,0.038520755441322836,0.264515131299803,0.6083333333333333,120
split_001,alpha158_CORR20,momentum_proxy,q3,0.06723052914969653,0.4336833849460687,0.5916666666666667,120
split_001,alpha158_CORR5,momentum_proxy,q1,0.004942412322859712,0.04127542768335368,0.5333333333333333,120
split_001,alpha158_CORR5,momentum_proxy,q2,0.019293017715418147,0.15163006207610036,0.4666666666666667,120
split_001,alpha158_CORR5,momentum_proxy,q3,0.02758091854372616,0.24727920596281705,0.5333333333333333,120
split_001,alpha158_HIGH0,momentum_proxy,q1,0.013551245700909993,0.07755734567838753,0.49166666666666664,120
split_001,alpha158_HIGH0,momentum_proxy,q2,0.03226173291393235,0.17317389850790507,0.48333333333333334,120
split_001,alpha158_HIGH0,momentum_proxy,q3,0.023084302321097403,0.1520431214596702,0.5,120
split_001,alpha158_IMIN20,momentum_proxy,q1,0.008706957067866004,0.08973605184420894,0.6083333333333333,120
split_001,alpha158_IMIN20,momentum_proxy,q2,-0.01808610916310223,-0.15829748479873976,0.4083333333333333,120
split_001,alpha158_IMIN20,momentum_proxy,q3,0.0006674398976890688,0.008446381772832676,0.475,120
split_001,alpha158_KLEN,momentum_proxy,q1,0.020189735650489014,0.10669051219289155,0.5416666666666666,120
split_001,alpha158_KLEN,momentum_proxy,q2,0.04604836404205366,0.2135732907640725,0.575,120
split_001,alpha158_KLEN,momentum_proxy,q3,-0.024102922727196878,-0.11814613914928603,0.425,120
split_001,alpha158_KLOW,momentum_proxy,q1,-0.007751795287144499,-0.06166632745980942,0.4583333333333333,120
split_001,alpha158_KLOW,momentum_proxy,q2,0.0025142922483587958,0.01789348873939532,0.4583333333333333,120
split_001,alpha158_KLOW,momentum_proxy,q3,-0.015434291317264419,-0.11954115162706687,0.4,120
split_001,alpha158_KMID,momentum_proxy,q1,-0.016704302451739032,-0.09452586574948815,0.475,120
split_001,alpha158_KMID,momentum_proxy,q2,-0.01423713041877586,-0.07929380912378069,0.49166666666666664,120
split_001,alpha158_KMID,momentum_proxy,q3,-0.04292715044662175,-0.2808866895825146,0.4083333333333333,120
split_001,alpha158_KUP,momentum_proxy,q1,-0.008364146085438751,-0.061468081702711584,0.45,120
split_001,alpha158_KUP,momentum_proxy,q2,0.013564257800876469,0.09940463373776769,0.49166666666666664,120
split_001,alpha158_KUP,momentum_proxy,q3,0.0028133434362282495,0.023255300348443392,0.475,120
split_001,alpha158_LOW0,momentum_proxy,q1,0.0025903580522206055,0.017001164918493752,0.525,120
split_001,alpha158_LOW0,momentum_proxy,q2,-0.009085766901420675,-0.05264852325592333,0.475,120
split_001,alpha158_LOW0,momentum_proxy,q3,0.0400444261758531,0.25722817412333043,0.6666666666666666,120
split_001,alpha158_MAX5,momentum_proxy,q1,0.01937701496461659,0.11297745223711245,0.5416666666666666,120
split_001,alpha158_MAX5,momentum_proxy,q2,0.03782364494993913,0.20689421222805998,0.5833333333333334,120
split_001,alpha158_MAX5,momentum_proxy,q3,0.051995903786545755,0.32730218097949937,0.5916666666666667,120
split_001,alpha158_MIN10,momentum_proxy,q1,-0.00953330507613022,-0.05312499096390773,0.49166666666666664,120
split_001,alpha158_MIN10,momentum_proxy,q2,-0.021048667251604126,-0.1037557769883023,0.5083333333333333,120
split_001,alpha158_MIN10,momentum_proxy,q3,0.06695402500582345,0.36112054717500164,0.6833333333333333,120
