outer_split_id,total_return,gross_return_approx,benchmark_total_return,annualized_excess_return,average_daily_turnover,cost_drag,mean_rank_ic,rank_icir,mean_excess_return_20d
split_001,0.3927462238186963,0.4682439337495897,0.2231923341751098,0.9928438013217646,0.2838740582779023,0.0754977099308934,0.07778251120600295,0.48670274432298255,0.0014245560159906745
split_002,0.189170379477078,0.2538291502906661,0.1207906007766723,0.2411691246260414,0.2684907559529434,0.064658770813588,0.1432237436609923,0.738106848538767,0.002502155490219593
split_003,0.0356917302906187,0.0937106989831592,0.1919074058532714,-0.3024101013889049,0.2552953239767295,0.0580189686925404,0.05180160483930414,0.3171756939104618,-0.010924482718110085
