factor,split_id,test_family,metric,train_mean_ic,validation_mean_ic,test_mean_ic,train_count,validation_count,test_count,train_coverage,validation_coverage,test_coverage,selection_eligible,eligible,eligibility_reason,raw_statistic,bootstrap_standard_error,raw_p_value,bootstrap_samples,block_length,random_seed,observation_count,fdr_bh_q_value,fdr_by_q_value,fdr_bh_pass,fdr_by_pass,selected,frozen_direction,selection_reason,test_metrics_used_in_selection
alpha158_MA10,split_001,split_001|selection_history,rank_ic,0.029183882480111587,0.058214045566636036,0.0818483324654819,688,77,120,1.0,1.0,1.0,True,True,eligible,0.03210587275156568,0.011267176685085648,0.005994005994005994,1000,20,20260720,765,0.010898192716374534,0.054114750111112705,True,False,True,1,selected,False
alpha158_MAX20,split_001,split_001|selection_history,rank_ic,-0.0068650271038117085,-0.02169496627203253,0.08202120744555379,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.008357713791331977,0.01571382739469684,0.6113886113886113,1000,20,20260720,765,0.643566959356433,1.0,False,False,False,-1,fdr_not_passed,False
alpha158_MIN20,split_001,split_001|selection_history,rank_ic,0.07114894629912598,0.09603091759610238,0.047331259328424906,688,77,120,1.0,1.0,1.0,True,True,eligible,0.07365340615516151,0.018550831321804892,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha158_OPEN0,split_001,split_001|selection_history,rank_ic,0.013711659825402112,0.013707932560935734,0.037321563851286564,688,77,120,1.0,1.0,1.0,True,True,eligible,0.013711284662834906,0.004679385314140143,0.003996003996003996,1000,20,20260720,765,0.007992007992007992,0.03968415008148265,True,True,True,1,selected,False
alpha158_QTLD30,split_001,split_001|selection_history,rank_ic,0.07537964625215703,0.1359949434967226,0.087114534010199,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0814807938179499,0.019035679688181102,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha158_QTLU5,split_001,split_001|selection_history,rank_ic,0.0010190104754094495,0.0066470651306864675,0.06266025075963767,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0015854944080321036,0.008708020207189249,0.8461538461538461,1000,20,20260720,765,0.8678500986193294,1.0,False,False,False,1,weak_validation_ic;fdr_not_passed,False
alpha158_RANK60,split_001,split_001|selection_history,rank_ic,-0.07631351834435604,-0.008968672343063156,-0.07006327758778767,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.06953501750501022,0.0200350396471599,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,False,-1,weak_validation_ic,False
alpha158_ROC10,split_001,split_001|selection_history,rank_ic,0.039705244679083755,0.10106174509333372,0.07969562855730426,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0458809970083612,0.013937146439528739,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha158_RSQR10,split_001,split_001|selection_history,rank_ic,0.007024041270795682,0.03189637894895567,-0.00647705761675524,688,77,120,1.0,1.0,1.0,True,True,eligible,0.009527531468466688,0.006637906574659417,0.14885114885114886,1000,20,20260720,765,0.1653901653901654,0.8212414391862382,False,False,False,1,fdr_not_passed,False
alpha158_RSV20,split_001,split_001|selection_history,rank_ic,-0.034722816228487614,-0.0752259643913031,-0.07201727195208849,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03879960369062721,0.014526980495690347,0.01098901098901099,1000,20,20260720,765,0.01628001628001628,0.08083808349931651,True,False,True,-1,selected,False
alpha158_STD30,split_001,split_001|selection_history,rank_ic,-0.04256947944009146,-0.10428807437892713,0.017868565633606386,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.04878167788491544,0.021668855922587285,0.023976023976023976,1000,20,20260720,765,0.032509863018337595,0.16142705117891246,True,False,True,-1,selected,False
alpha158_SUMD30,split_001,split_001|selection_history,rank_ic,-0.07597245703162413,-0.017154917368490032,-0.07627595911526676,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.07005226022892957,0.020816039060182798,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
alpha158_SUMN30,split_001,split_001|selection_history,rank_ic,0.07597241523304996,0.017154869218212365,0.0762759703953017,688,77,120,1.0,1.0,1.0,True,True,eligible,0.07005221779103361,0.020816037483753515,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha158_SUMP30,split_001,split_001|selection_history,rank_ic,-0.07597244063625792,-0.017154776644011896,-0.0762759962044786,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.07005223131939133,0.020816038665470788,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
alpha158_VMA30,split_001,split_001|selection_history,rank_ic,0.024768604214267523,0.009832054342572113,0.06470410363189613,688,77,120,1.0,1.0,1.0,True,True,eligible,0.023265186776201454,0.00893121502339874,0.012987012987012988,1000,20,20260720,765,0.01855287569573284,0.0921239198320133,True,False,False,1,weak_validation_ic,False
alpha158_VSTD30,split_001,split_001|selection_history,rank_ic,0.016630020463494898,-0.029525883467347688,0.06730764447336736,688,77,120,1.0,1.0,1.0,True,True,eligible,0.011984262812939501,0.008151688906250407,0.14185814185814186,1000,20,20260720,765,0.16212359069501928,0.8050213302243623,False,False,False,1,direction_mismatch;fdr_not_passed,False
alpha158_VSUMD30,split_001,split_001|selection_history,rank_ic,-0.038355523648559334,-0.05404721066385174,-0.06584648147817376,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03993494835467374,0.01241874683363435,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
alpha158_VSUMN30,split_001,split_001|selection_history,rank_ic,0.03835552464729547,0.05404713089056676,0.06584649175206894,688,77,120,1.0,1.0,1.0,True,True,eligible,0.039934941223415586,0.012418742486454618,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha158_VSUMP30,split_001,split_001|selection_history,rank_ic,-0.038355537438236505,-0.054047184795624946,-0.06584647950559297,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03993495815264032,0.012418744304719695,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
alpha158_WVMA30,split_001,split_001|selection_history,rank_ic,-0.0028095326631829435,0.021551688343068854,0.015654556222451696,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.00035748819588701054,0.0076534534170143555,0.965034965034965,1000,20,20260720,765,0.965034965034965,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
alpha360_CLOSE18,split_001,split_001|selection_history,rank_ic,0.0586198676650158,0.12767167883932098,0.09775177376723672,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06557018068517462,0.018590604793667954,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha360_CLOSE36,split_001,split_001|selection_history,rank_ic,0.08790982267427508,0.039020045154947974,0.10623082579014125,688,77,120,1.0,1.0,1.0,True,True,eligible,0.08298889081938855,0.022263910177076022,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_CLOSE54,split_001,split_001|selection_history,rank_ic,0.07372787564532735,-0.008589783808193327,0.1074929926321882,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0654423073081756,0.02156521609706467,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,False,1,direction_mismatch;weak_validation_ic,False
alpha360_HIGH18,split_001,split_001|selection_history,rank_ic,0.05284143849097538,0.11545711661913466,0.09939746040807775,688,77,120,1.0,1.0,1.0,True,True,eligible,0.05914393158361363,0.018134292233967623,0.003996003996003996,1000,20,20260720,765,0.007992007992007992,0.03968415008148265,True,True,True,1,selected,False
alpha360_HIGH36,split_001,split_001|selection_history,rank_ic,0.08268825554967053,0.02943487725623472,0.11054177081245216,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0773281115907234,0.022090674731895927,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_HIGH54,split_001,split_001|selection_history,rank_ic,0.06995730769920759,-0.016597790983147082,0.11242842635027707,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06124522587104901,0.02151751982975904,0.004995004995004995,1000,20,20260720,765,0.009514295228580943,0.047243035811288865,True,True,False,1,direction_mismatch,False
alpha360_LOW18,split_001,split_001|selection_history,rank_ic,0.06687926431129555,0.14328217810408805,0.09829777496545225,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0745694922355374,0.019493681471691466,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_LOW36,split_001,split_001|selection_history,rank_ic,0.09304913792052043,0.04253975951471649,0.10389183266467347,688,77,120,1.0,1.0,1.0,True,True,eligible,0.08796518741431533,0.022506113226317487,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_LOW54,split_001,split_001|selection_history,rank_ic,0.0770669561218559,-0.0037605178735242903,0.10364443848724643,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06893138030794181,0.021578661856977675,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,False,1,direction_mismatch;weak_validation_ic,False
alpha360_OPEN18,split_001,split_001|selection_history,rank_ic,0.06187663294353275,0.13203294620342956,0.098798117636063,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06893811806903871,0.019114950317714912,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_OPEN36,split_001,split_001|selection_history,rank_ic,0.08875847877677862,0.03360822375057208,0.10704379322937428,688,77,120,1.0,1.0,1.0,True,True,eligible,0.08320740735584017,0.022353595114050048,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_OPEN54,split_001,split_001|selection_history,rank_ic,0.07361332050397892,-0.010918374914874835,0.10668170581125803,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06510490148796358,0.02149031289254729,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,False,1,direction_mismatch,False
alpha360_VOLUME18,split_001,split_001|selection_history,rank_ic,0.021375883295696972,0.01760379663687721,0.052407907562028025,688,77,120,1.0,1.0,1.0,True,True,eligible,0.020996209213698123,0.00767496893888211,0.008991008991008992,1000,20,20260720,765,0.013832321524629218,0.06868410591025843,True,False,True,1,selected,False
alpha360_VOLUME36,split_001,split_001|selection_history,rank_ic,0.04345145962772063,0.07217596001283769,0.057104657140826215,688,77,120,1.0,1.0,1.0,True,True,eligible,0.04634268384949059,0.014378314189700201,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha360_VOLUME54,split_001,split_001|selection_history,rank_ic,0.049870693587087914,0.07077658198219167,0.049954106335356165,688,77,120,1.0,1.0,1.0,True,True,eligible,0.05197494640594149,0.01424308261449777,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha360_VWAP18,split_001,split_001|selection_history,rank_ic,0.05952540450732471,0.1288485701858037,0.09965267898305359,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06650303033378599,0.018727378972534254,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,1,selected,False
alpha360_VWAP36,split_001,split_001|selection_history,rank_ic,0.08806464307636465,0.03690101508229223,0.10763864026928313,688,77,120,1.0,1.0,1.0,True,True,eligible,0.08291483999722273,0.022287999429977466,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
alpha360_VWAP54,split_001,split_001|selection_history,rank_ic,0.0735946172663565,-0.009645607484797305,0.10871445129590489,688,77,120,1.0,1.0,1.0,True,True,eligible,0.06521618941558677,0.021563035834413272,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,False,1,direction_mismatch;weak_validation_ic,False
amount_mean_20,split_001,split_001|selection_history,rank_ic,-0.10789956660193475,-0.04249667397292044,-0.07851114398230225,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.1013165303503869,0.01606936871234719,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
corr_ret_volume_20,split_001,split_001|selection_history,rank_ic,-0.04095660165984336,-0.010335068983556121,0.006371464212327971,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03787443431857,0.010531483008894131,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
downside_std_20,split_001,split_001|selection_history,rank_ic,-0.05528293249105199,-0.11758703567189414,0.059909245163252495,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.06155406444520213,0.022156574531967194,0.004995004995004995,1000,20,20260720,765,0.009514295228580943,0.047243035811288865,True,True,True,-1,selected,False
kunquant_alpha101_alpha005,split_001,split_001|selection_history,rank_ic,0.03970602380581012,-0.03940855351304172,0.08813091985465658,688,77,120,1.0,1.0,1.0,True,True,eligible,0.03174285719986032,0.01129181639184555,0.005994005994005994,1000,20,20260720,765,0.010898192716374534,0.054114750111112705,True,False,False,1,direction_mismatch,False
kunquant_alpha101_alpha012,split_001,split_001|selection_history,rank_ic,0.019993702886045527,0.04940807545000761,0.01914137077849866,688,77,120,1.0,1.0,1.0,True,True,eligible,0.022954365222548897,0.004315650590523099,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
kunquant_alpha101_alpha020,split_001,split_001|selection_history,rank_ic,-0.027472511898724322,-0.013049127895712635,-0.03102028934541191,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.026020746450055175,0.004704890499990054,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
kunquant_alpha101_alpha029,split_001,split_001|selection_history,rank_ic,0.012551961062845575,0.03935341882433035,0.03285268139537305,688,77,120,1.0,1.0,1.0,True,True,eligible,0.015249624131648615,0.004255881768173012,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
kunquant_alpha101_alpha038,split_001,split_001|selection_history,rank_ic,0.00672338154477343,0.0451190834750749,0.03569994540403723,688,77,120,1.0,1.0,1.0,True,True,eligible,0.010588046967823382,0.008722638295635325,0.23176823176823177,1000,20,20260720,765,0.25056025056025055,1.0,False,False,False,1,fdr_not_passed,False
kunquant_alpha101_alpha046,split_001,split_001|selection_history,rank_ic,0.006608020381131154,0.04021542598095474,0.03996370346378466,688,77,120,1.0,1.0,1.0,True,True,eligible,0.00999072656568856,0.006870770086773388,0.14785214785214784,1000,20,20260720,765,0.1653901653901654,0.8212414391862382,False,False,False,1,fdr_not_passed,False
kunquant_alpha101_alpha054,split_001,split_001|selection_history,rank_ic,0.0008246371991817929,0.007477527868687933,0.008808553310450168,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0014942745606876403,0.00464399955672085,0.7522477522477522,1000,20,20260720,765,0.7815561062314308,1.0,False,False,False,1,weak_validation_ic;fdr_not_passed,False
kunquant_alpha101_alpha071,split_001,split_001|selection_history,rank_ic,-0.014554992614934018,-0.04658405675818206,-0.05780637489099252,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.01777883305811062,0.009293342567787962,0.06693306693306693,1000,20,20260720,765,0.07874478462713756,0.391005596391079,False,False,False,-1,fdr_not_passed,False
kunquant_alpha101_alpha083,split_001,split_001|selection_history,rank_ic,0.08013479444231848,0.01984685787793991,0.03508764491451824,688,77,120,1.0,1.0,1.0,True,True,eligible,0.0740665969057732,0.013631818135406341,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,1,selected,False
kunquant_alpha101_alpha095,split_001,split_001|selection_history,rank_ic,-0.0015060662262385116,0.010740784684801113,0.011441317718677593,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.0002733766574149155,0.004335993679245916,0.951048951048951,1000,20,20260720,765,0.9630875453660264,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
ret_10,split_001,split_001|selection_history,rank_ic,-0.039705210724948446,-0.101061816746718,-0.07969553514736973,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.045880973684002374,0.013937146737614129,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,-1,selected,False
ret_5,split_001,split_001|selection_history,rank_ic,-0.02299701146860721,-0.04859264368869799,-0.07341315189299503,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.025573303862001965,0.009589664429935403,0.007992007992007992,1000,20,20260720,765,0.013048176313482434,0.06479044911262473,True,False,True,-1,selected,False
rev_5,split_001,split_001|selection_history,rank_ic,0.02299701146860721,0.04859264368869799,0.07341315189299503,688,77,120,1.0,1.0,1.0,True,True,eligible,0.025573303862001965,0.009589664429935403,0.007992007992007992,1000,20,20260720,765,0.013048176313482434,0.06479044911262473,True,False,True,1,selected,False
std_20,split_001,split_001|selection_history,rank_ic,-0.08812680106871006,-0.13767570063973375,0.03705631855104484,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.09311407592749284,0.02414899150462839,0.001998001998001998,1000,20,20260720,765,0.00444000444000444,0.022046750045268137,True,True,True,-1,selected,False
ta_momentum_ppo_hist,split_001,split_001|selection_history,rank_ic,-0.006369446674304917,-0.1454079360956523,-0.03978844682387714,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.020364170446126813,0.012818725681405052,0.11288711288711288,1000,20,20260720,765,0.1308836091444787,0.6498998491605129,False,False,False,-1,fdr_not_passed,False
ta_momentum_rsi,split_001,split_001|selection_history,rank_ic,-0.05946813440511895,-0.054699032621756793,-0.08312197379051572,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.05898810716679361,0.018090263875983448,0.002997002997002997,1000,20,20260720,765,0.00648000648000648,0.03217633790390485,True,True,True,-1,selected,False
ta_momentum_tsi,split_001,split_001|selection_history,rank_ic,-0.07669373728440818,-0.015104375205527343,-0.07668407072089291,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.07049454659150121,0.02141019404155661,0.003996003996003996,1000,20,20260720,765,0.007992007992007992,0.03968415008148265,True,True,True,-1,selected,False
ta_trend_adx_pos,split_001,split_001|selection_history,rank_ic,-0.059275746683663144,-0.09194171617634617,-0.04715022452643833,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.06256369393978942,0.016730408509645023,0.000999000999000999,1000,20,20260720,765,0.003474786083481736,0.017253978296296806,True,True,True,-1,selected,False
ta_trend_ema_fast,split_001,split_001|selection_history,rank_ic,-0.03760247111408109,0.04518869163773795,-0.08434174769834951,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.02926924296781957,0.011238818548559324,0.012987012987012988,1000,20,20260720,765,0.01855287569573284,0.0921239198320133,True,False,False,-1,direction_mismatch,False
ta_trend_ichimoku_conv,split_001,split_001|selection_history,rank_ic,-0.03874735656390256,0.04250334603623408,-0.08516356380893851,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03056918126950972,0.011203805745113477,0.006993006993006993,1000,20,20260720,765,0.012432012432012432,0.06173090012675079,True,False,False,-1,direction_mismatch,False
ta_trend_macd_diff,split_001,split_001|selection_history,rank_ic,-0.0028484304024347547,-0.11474900086981428,-0.042703325783291904,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.014111625076929164,0.011347950023289812,0.21578421578421578,1000,20,20260720,765,0.23647585291420908,1.0,False,False,False,-1,fdr_not_passed,False
ta_trend_psar_up_indicator,split_001,split_001|selection_history,rank_ic,-0.0039880394391127415,-0.010674338009597729,-0.015810506416961353,688,77,118,1.0,1.0,0.9833333333333333,True,True,eligible,-0.00466103942594587,0.001744089411076356,0.007992007992007992,1000,20,20260720,765,0.013048176313482434,0.06479044911262473,True,False,True,-1,selected,False
ta_trend_vortex_ind_diff,split_001,split_001|selection_history,rank_ic,-0.03855985346686147,-0.09761459493964374,-0.07194359095804669,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.04450392548438334,0.01610935615520089,0.008991008991008992,1000,20,20260720,765,0.013832321524629218,0.06868410591025843,True,False,True,-1,selected,False
ta_volatility_bbl,split_001,split_001|selection_history,rank_ic,-0.032231498410197366,0.0499536824947656,-0.07811973515106371,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.023959264515188025,0.011355514923429602,0.04095904095904096,1000,20,20260720,765,0.049647322374595106,0.24652275050618014,True,False,False,-1,direction_mismatch,False
ta_volatility_dcm,split_001,split_001|selection_history,rank_ic,-0.03656589650985562,0.045511774736151735,-0.08152657706001756,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.02830448384849278,0.01119404993932751,0.016983016983016984,1000,20,20260720,765,0.023835813309497522,0.1183562370851237,True,False,False,-1,direction_mismatch,False
ta_volatility_kcli,split_001,split_001|selection_history,rank_ic,0.014680889108924103,0.06962273933791156,0.02574668691194394,688,73,119,1.0,0.948051948051948,0.9916666666666667,True,True,eligible,0.019951263703820398,0.008986136243871939,0.03696303696303696,1000,20,20260720,761,0.0462037962037962,0.22942399265857155,True,False,True,1,selected,False
ta_volume_em,split_001,split_001|selection_history,rank_ic,-0.009262573396506756,-0.02259651276055002,-0.023806084991896775,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.010604682325959477,0.004703035230338879,0.026973026973026972,1000,20,20260720,765,0.0353744616039698,0.17565115609836585,True,False,True,-1,selected,False
ta_volume_sma_em,split_001,split_001|selection_history,rank_ic,-0.032044658291375275,-0.04378376083074923,-0.06736314560197136,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.03322624116135147,0.012350691906910762,0.007992007992007992,1000,20,20260720,765,0.013048176313482434,0.06479044911262473,True,False,True,-1,selected,False
volume_ratio_5_20,split_001,split_001|selection_history,rank_ic,-0.01709229921553567,-0.00422425266707997,-0.05798865772419105,688,77,120,1.0,1.0,1.0,True,True,eligible,-0.015797084072749934,0.0076863796422258,0.03896103896103896,1000,20,20260720,765,0.04795204795204795,0.23810490048889588,True,False,False,-1,weak_validation_ic,False
alpha158_BETA30,split_002,split_002|selection_history,rank_ic,-0.07525098273246529,-0.04149666053990308,-0.10979452071918433,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.07231416599932712,0.01936217629024754,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_CNTD30,split_002,split_002|selection_history,rank_ic,-0.043443433954543254,-0.009210470086325558,-0.06679031333232215,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.040464972691432795,0.015812731561911715,0.013986013986013986,1000,20,20260720,885,0.01962949331370384,0.09746984230539599,True,False,False,-1,weak_validation_ic,False
alpha158_CNTN30,split_002,split_002|selection_history,rank_ic,0.030724080245028297,0.008783051284956267,0.0667149707741101,808,77,124,1.0,1.0,1.0,True,True,eligible,0.028815086764886436,0.016029066852947093,0.07492507492507493,1000,20,20260720,885,0.08814714697067638,0.43769283178105867,False,False,False,1,weak_validation_ic;fdr_not_passed,False
alpha158_CNTP5,split_002,split_002|selection_history,rank_ic,-0.01800200569516671,-0.03808399459008195,-0.02282878998885751,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.01974925218658871,0.007111349682959666,0.007992007992007992,1000,20,20260720,885,0.012536483124718419,0.06224964718663945,True,False,True,-1,selected,False
alpha158_CORD30,split_002,split_002|selection_history,rank_ic,-0.0605031277746301,0.10396408292748792,-0.03819310376444086,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.04619355125026503,0.0139099607115586,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,False,-1,direction_mismatch,False
alpha158_CORR30,split_002,split_002|selection_history,rank_ic,-0.04243655353934329,0.08253787203216909,-0.06550748267332354,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.03156307244442074,0.01558616863129613,0.04595404595404595,1000,20,20260720,885,0.05655882578959502,0.28084167749972333,False,False,False,-1,direction_mismatch;fdr_not_passed,False
